replication,eval_seed,objective_value,q_table_size,alpha,gamma,target_final_epsilon,risk_t1,risk_window,epsilon_decay,epsilon_min,label,error,episode,baseline_rule,action_random_seed,best_total_reward_so_far,random_seed,run_duration,due_date_lower_bound,due_date_upper_bound,rate_multiplier,risk_t2,agent_type,training,fixed_action,msg,n_orders_created,n_orders_completed,n_orders_in_date,n_orders_late,late_order_fraction,time_in_system_mean,time_in_system_std,time_in_system_min,time_in_system_max,wip_mean,wip_max,total_reward,n_eval_failures,n_decision_points,action_0_count,action_1_count,action_2_count,action_3_count,epsilon,preparation_capacity,sorting_capacity,analysis1_capacity,analysis2_capacity,evaluation_capacity,dispatching_capacity,worker_capacity
0,312345,-528.0,21,0.3503268275984859,0.2,0.22,233.99589386237122,120.0,0.9849727754527325,0.22,,,,,,,312345,1440.0,4,8,0.9,353.9958938623712,q_learning,False,,simulation ended,487,271,167,104,0.3837638376383764,310.32177796081766,181.2431018365017,8.950989732365354,909.783566413669,109.3254777929539,217,528.0,34,350,146,33,29,142,0.22,1,1,1,1,1,1,1
1,313345,-287.0,21,0.3503268275984859,0.2,0.22,233.99589386237122,120.0,0.9849727754527325,0.22,,,,,,,313345,1440.0,4,8,0.9,353.9958938623712,q_learning,False,,simulation ended,562,280,159,121,0.43214285714285716,341.201953549667,210.5822250616333,17.187548032176835,965.5544148412009,135.416784777984,282,287.0,31,357,17,134,9,197,0.22,1,1,1,1,1,1,1
2,314345,153.0,21,0.3503268275984859,0.2,0.22,233.99589386237122,120.0,0.9849727754527325,0.22,,,,,,,314345,1440.0,4,8,0.9,353.9958938623712,q_learning,False,,simulation ended,561,276,135,141,0.5108695652173914,374.330053032335,234.17235011359836,10.768648519648394,890.1958522836642,148.05837788147468,286,-153.0,31,359,43,174,11,131,0.22,1,1,1,1,1,1,1
3,315345,-154.0,21,0.3503268275984859,0.2,0.22,233.99589386237122,120.0,0.9849727754527325,0.22,,,,,,,315345,1440.0,4,8,0.9,353.9958938623712,q_learning,False,,simulation ended,526,288,155,133,0.4618055555555556,331.00939262797317,198.95805211054082,11.067006805049784,840.7632857595642,124.84367175576061,239,154.0,22,359,136,45,13,165,0.22,1,1,1,1,1,1,1
4,316345,189.0,21,0.3503268275984859,0.2,0.22,233.99589386237122,120.0,0.9849727754527325,0.22,,,,,,,316345,1440.0,4,8,0.9,353.9958938623712,q_learning,False,,simulation ended,584,281,136,145,0.5160142348754448,368.59548303696147,218.40374509939042,18.396518633717015,782.5216066022801,152.08948657422883,304,-189.0,33,357,194,130,8,25,0.22,1,1,1,1,1,1,1
5,317345,-240.0,21,0.3503268275984859,0.2,0.22,233.99589386237122,120.0,0.9849727754527325,0.22,,,,,,,317345,1440.0,4,8,0.9,353.9958938623712,q_learning,False,,simulation ended,527,277,155,122,0.4404332129963899,335.4303962820691,200.70427480536748,10.790077922669727,1044.4442752146092,126.39784038075321,251,240.0,30,352,234,94,0,24,0.22,1,1,1,1,1,1,1
6,318345,-7.0,21,0.3503268275984859,0.2,0.22,233.99589386237122,120.0,0.9849727754527325,0.22,,,,,,,318345,1440.0,4,8,0.9,353.9958938623712,q_learning,False,,simulation ended,552,282,146,136,0.48226950354609927,347.33331000035844,208.349506183917,8.83969723567143,1120.7410213355092,130.76134924175673,271,7.0,31,360,246,96,4,14,0.22,1,1,1,1,1,1,1
7,319345,-247.0,21,0.3503268275984859,0.2,0.22,233.99589386237122,120.0,0.9849727754527325,0.22,,,,,,,319345,1440.0,4,8,0.9,353.9958938623712,q_learning,False,,simulation ended,552,278,156,122,0.43884892086330934,339.52050194457723,197.52157624476106,11.613480675584368,994.6111135330507,132.63484639295993,274,247.0,31,357,205,53,57,42,0.22,1,1,1,1,1,1,1
8,320345,23.0,21,0.3503268275984859,0.2,0.22,233.99589386237122,120.0,0.9849727754527325,0.22,,,,,,,320345,1440.0,4,8,0.9,353.9958938623712,q_learning,False,,simulation ended,567,283,145,138,0.4876325088339223,367.0245805096959,228.96263841169275,14.103620939431089,911.24598062123,150.57266652830006,285,-23.0,31,358,150,124,8,76,0.22,1,1,1,1,1,1,1
9,321345,-24.0,21,0.3503268275984859,0.2,0.22,233.99589386237122,120.0,0.9849727754527325,0.22,,,,,,,321345,1440.0,4,8,0.9,353.9958938623712,q_learning,False,,simulation ended,572,276,144,132,0.4782608695652174,353.303888079338,215.43082254750215,12.324706307787704,881.0134353766297,142.01650264372986,297,24.0,32,354,59,190,21,84,0.22,1,1,1,1,1,1,1
