method,run_index,trial_index,preparation_capacity,sorting_capacity,analysis1_capacity,analysis2_capacity,evaluation_capacity,dispatching_capacity,worker_capacity,objective_mean,objective_std,n_valid_replications,n_orders_completed_mean,n_orders_in_date_mean,n_orders_late_mean,n_orders_created_mean,n_orders_incomplete_mean,late_order_fraction_mean,time_in_system_mean_mean,time_in_system_std_mean,wip_time_in_system_mean_mean,wip_time_in_system_std_mean,wip_time_in_system_min_mean,wip_time_in_system_max_mean,wip_mean_mean,work_in_progress_mean_mean,completed_norm_mean,late_total_norm_mean,on_time_loss_norm_mean,station_capacity_norm_mean,worker_capacity_norm_mean,time_in_system_mean_norm_mean,time_in_system_std_norm_mean,objective_completed_contribution_mean,objective_late_contribution_mean,objective_station_capacity_contribution_mean,objective_worker_capacity_contribution_mean,objective_time_mean_contribution_mean,objective_time_std_contribution_mean,best_objective_so_far
random_search,17,0,4,2,4,2,4,2,8,2.8388324289237663,0.07952791554326755,30,630.4666666666667,411.23333333333335,219.23333333333332,1003.1,372.6333333333333,0.3477070282167984,279.91271008581754,149.7593781018907,268.7905130546429,155.63291500008657,1.6580222813039123,538.2611489751529,192.63800983320283,192.63800983320283,0.6296106493533676,0.5880053201276153,0.5880053201276153,0.5,0.777777777777778,0.7775353057939375,0.41599827250525173,-0.22036372727367867,0.4704042561020924,1.5,0.777777777777778,0.31101412231757497,0.0,2.8388324289237663
random_search,17,1,5,4,2,2,2,5,6,2.9527528406882766,0.1513042432663591,30,203.03333333333333,198.6,4.433333333333334,995.0,791.9666666666667,0.006670174688819741,70.54230228461746,32.34897381117233,574.2512543199991,330.76881291387207,1.3368848350340234,1149.992779078887,348.46150829430394,348.46150829430394,0.20406653704848107,0.8003002965348649,0.800300296534865,0.5833333333333334,0.5555555555555556,0.19595083967949298,0.0898582605865898,-0.07142328796696838,0.6402402372278923,1.75,0.5555555555555556,0.07838033587179719,0.0,2.8388324289237663
random_search,17,2,4,4,1,4,1,2,8,2.916060778383426,0.09331280233531423,30,146.1,91.0,55.1,1001.6333333333333,855.5333333333333,0.1761107113563355,190.18748324932832,100.76751310857664,613.4671633555146,355.40948854162104,1.4459341438178248,1233.7627700250755,403.54149865065284,403.54149865065284,0.144767119669408,0.9095400833216928,0.9095400833216928,0.4166666666666666,0.777777777777778,0.5282985645814676,0.2799097586349351,-0.050668491884292795,0.7276320666573542,1.25,0.777777777777778,0.211319425832587,0.0,2.8388324289237663
random_search,17,3,3,1,1,4,1,3,3,2.246621161565946,0.03251975150568734,30,318.6333333333333,113.83333333333333,204.8,995.5666666666667,676.9333333333333,0.6429171755145714,497.91516513572077,278.6467488016038,491.87407333538516,281.40498257255456,1.2066208526456572,979.6968640771512,341.5672233390551,341.5672233390551,0.32049952363287265,0.8854183753027571,0.8854183753027571,0.2916666666666667,0.22222222222222224,1.3830976809325575,0.7740187466711217,-0.1121748332715054,0.7083347002422059,0.875,0.22222222222222224,0.5532390723730232,0.0,2.246621161565946
random_search,17,4,5,5,2,3,3,4,6,2.9944667333561625,0.19028242127178988,30,518.5333333333333,450.8,67.73333333333333,1008.3666666666667,489.8333333333333,0.09546404585901662,158.1971167738196,81.7241305913823,346.73736980996966,201.19842711843282,2.2130586789689386,707.1461861945377,219.72341109604108,219.72341109604108,0.5130154967727248,0.5533650343474102,0.5533650343474102,0.6666666666666669,0.5555555555555556,0.43943643548283223,0.22701147386495088,-0.17955542387045365,0.4426920274779283,2.0,0.5555555555555556,0.1757745741931328,0.0,2.246621161565946
random_search,17,5,1,5,4,4,2,3,9,2.859264276713779,0.07787574568507341,30,709.3333333333334,575.6333333333333,133.7,1005.0,295.6666666666667,0.18852176451587435,227.09715893675326,117.81608815829837,216.12180155938748,123.91488143486784,1.5995467240638694,434.03875115581724,156.68995330140595,156.68995330140595,0.7066215294631437,0.42545343317574674,0.42545343317574674,0.5416666666666665,0.888888888888889,0.6308254414909815,0.32726691155082893,-0.24731753531210032,0.34036274654059745,1.625,0.888888888888889,0.25233017659639256,0.0,2.246621161565946
random_search,17,6,1,4,3,4,4,1,8,2.4864388553622936,0.08057684460321352,30,708.9,582.2333333333333,126.66666666666667,1000.4,291.5,0.17871864968169549,224.15270345616375,115.08196405964678,208.60599057691397,119.39369833044957,1.5025881580033078,419.59832483387856,152.97456118584563,152.97456118584563,0.7094255161906877,0.4161268110693992,0.4161268110693992,0.4583333333333334,0.777777777777778,0.6226463984893438,0.31967212238790765,-0.24829893066674072,0.33290144885551937,1.375,0.777777777777778,0.24905855939573754,0.0,2.246621161565946
random_search,17,7,2,5,1,3,4,1,4,2.6379815010601444,0.03548655328429197,30,372.56666666666666,146.3,226.26666666666668,993.7666666666667,621.2,0.6075614753845359,453.5452503364737,253.68584924924363,450.8719864945884,260.6511514443537,1.0818758345073245,904.3067866392506,311.92367450003746,311.92367450003746,0.3752623031030104,0.8525635084654225,0.8525635084654225,0.4166666666666666,0.3333333333333334,1.2598479176013162,0.7046829145812322,-0.13134180608605364,0.682050806772338,1.25,0.3333333333333334,0.5039391670405263,0.0,2.246621161565946
random_search,17,8,4,1,1,2,3,5,8,3.1770674726960006,0.026299151777407475,30,319.3,116.03333333333333,203.26666666666668,1008.5666666666667,689.2666666666667,0.6366373677458659,497.2827009742709,280.4258419108372,491.16445463301903,283.7534720806756,1.3840078368248971,985.7934076940812,345.6777079087331,345.6777079087331,0.3171716490796686,0.8847042971003124,0.8847042971003124,0.4166666666666666,0.777777777777778,1.381340836039641,0.7789606719745481,-0.11101007717788404,0.7077634376802499,1.25,0.777777777777778,0.5525363344158566,0.0,2.246621161565946
random_search,17,9,3,1,4,1,3,5,1,2.584083125851476,0.07271752979237102,30,266.56666666666666,89.9,176.66666666666666,1002.9,736.3333333333334,0.6436259821164991,516.719726534791,289.05185981832534,527.4751819847112,305.2338912265551,1.4634977652570798,1058.0370681990012,368.99557718011044,368.99557718011044,0.2663023261617012,0.9101948881562125,0.9101948881562125,0.4583333333333334,0.0,1.4353325737077531,0.8029218328286816,-0.09320581415659542,0.7281559105249701,1.375,0.0,0.5741330294831013,0.0,2.246621161565946
