replication,eval_seed,objective_value,q_table_size,alpha,gamma,target_final_epsilon,risk_t1,risk_window,epsilon_decay,epsilon_min,label,error,episode,baseline_rule,action_random_seed,best_total_reward_so_far,random_seed,run_duration,due_date_lower_bound,due_date_upper_bound,rate_multiplier,risk_t2,agent_type,training,fixed_action,msg,n_orders_created,n_orders_completed,n_orders_in_date,n_orders_late,late_order_fraction,time_in_system_mean,time_in_system_std,time_in_system_min,time_in_system_max,wip_mean,wip_max,total_reward,n_eval_failures,n_decision_points,action_0_count,action_1_count,action_2_count,action_3_count,epsilon,preparation_capacity,sorting_capacity,analysis1_capacity,analysis2_capacity,evaluation_capacity,dispatching_capacity,worker_capacity
0,312345,-548.0,24,0.07055438542414585,0.8146124980500205,0.08,175.214912,758.004,0.9974774583245799,0.08,,,,,,,312345,1440.0,4,8,0.9,933.218912,q_learning,False,,simulation ended,487,271,168,103,0.3800738007380074,310.32177796081766,182.8682377649913,8.950989732365354,909.783566413669,109.3254777929539,217,548.0,34,350,294,39,3,14,0.08,1,1,1,1,1,1,1
1,313345,-227.0,24,0.07055438542414585,0.8146124980500205,0.08,175.214912,758.004,0.9974774583245799,0.08,,,,,,,313345,1440.0,4,8,0.9,933.218912,q_learning,False,,simulation ended,562,280,156,124,0.44285714285714284,336.5806593016141,200.34183306434304,17.187548032176835,1018.7232444121216,135.416784777984,282,227.0,31,357,208,99,8,42,0.08,1,1,1,1,1,1,1
2,314345,-87.0,24,0.07055438542414585,0.8146124980500205,0.08,175.214912,758.004,0.9974774583245799,0.08,,,,,,,314345,1440.0,4,8,0.9,933.218912,q_learning,False,,simulation ended,561,276,147,129,0.4673913043478261,365.6626658270851,220.67916583955542,12.633594345573625,857.6635977688006,148.05837788147468,286,87.0,31,359,74,80,173,32,0.08,1,1,1,1,1,1,1
3,315345,-154.0,24,0.07055438542414585,0.8146124980500205,0.08,175.214912,758.004,0.9974774583245799,0.08,,,,,,,315345,1440.0,4,8,0.9,933.218912,q_learning,False,,simulation ended,526,288,155,133,0.4618055555555556,332.92617283932617,202.34152070141664,11.067006805049784,773.0883273584673,124.84367175576061,239,154.0,22,359,84,180,37,58,0.08,1,1,1,1,1,1,1
4,316345,-51.0,24,0.07055438542414585,0.8146124980500205,0.08,175.214912,758.004,0.9974774583245799,0.08,,,,,,,316345,1440.0,4,8,0.9,933.218912,q_learning,False,,simulation ended,584,281,148,133,0.47330960854092524,361.2533218183825,212.68497260790366,18.396518633717015,1065.3841315908924,152.08948657422883,304,51.0,33,357,219,11,32,95,0.08,1,1,1,1,1,1,1
5,317345,-400.0,24,0.07055438542414585,0.8146124980500205,0.08,175.214912,758.004,0.9974774583245799,0.08,,,,,,,317345,1440.0,4,8,0.9,933.218912,q_learning,False,,simulation ended,527,277,163,114,0.41155234657039713,334.8211201728709,203.6439377859253,10.790077922669727,1055.2977418572802,126.39784038075321,251,400.0,30,352,208,63,15,66,0.08,1,1,1,1,1,1,1
6,318345,-147.0,24,0.07055438542414585,0.8146124980500205,0.08,175.214912,758.004,0.9974774583245799,0.08,,,,,,,318345,1440.0,4,8,0.9,933.218912,q_learning,False,,simulation ended,552,282,153,129,0.4574468085106383,347.7149777458688,203.55286896652115,8.83969723567143,912.6365043876295,130.76134924175673,271,147.0,31,360,211,38,3,108,0.08,1,1,1,1,1,1,1
7,319345,-267.0,24,0.07055438542414585,0.8146124980500205,0.08,175.214912,758.004,0.9974774583245799,0.08,,,,,,,319345,1440.0,4,8,0.9,933.218912,q_learning,False,,simulation ended,552,278,157,121,0.4352517985611511,339.731458260983,197.8783195584548,11.613480675584368,1044.3458508285476,132.63484639295993,274,267.0,31,357,13,20,45,279,0.08,1,1,1,1,1,1,1
8,320345,-117.0,24,0.07055438542414585,0.8146124980500205,0.08,175.214912,758.004,0.9974774583245799,0.08,,,,,,,320345,1440.0,4,8,0.9,933.218912,q_learning,False,,simulation ended,567,283,152,131,0.4628975265017668,364.40658887701477,234.46632495714235,14.103620939431089,1135.1962582144806,150.57266652830006,285,117.0,31,358,27,42,37,252,0.08,1,1,1,1,1,1,1
9,321345,-104.0,24,0.07055438542414585,0.8146124980500205,0.08,175.214912,758.004,0.9974774583245799,0.08,,,,,,,321345,1440.0,4,8,0.9,933.218912,q_learning,False,,simulation ended,572,276,148,128,0.463768115942029,346.59835205349174,204.9114222269823,12.324706307787704,1002.2974992667457,142.01650264372986,297,104.0,32,354,13,28,36,277,0.08,1,1,1,1,1,1,1
