replication,eval_seed,objective_value,q_table_size,alpha,gamma,target_final_epsilon,risk_t1,risk_window,epsilon_decay,epsilon_min,label,error,episode,baseline_rule,action_random_seed,best_total_reward_so_far,random_seed,run_duration,due_date_lower_bound,due_date_upper_bound,rate_multiplier,risk_t2,agent_type,training,fixed_action,msg,n_orders_created,n_orders_completed,n_orders_in_date,n_orders_late,late_order_fraction,time_in_system_mean,time_in_system_std,time_in_system_min,time_in_system_max,wip_mean,wip_max,total_reward,n_eval_failures,n_decision_points,action_0_count,action_1_count,action_2_count,action_3_count,epsilon,preparation_capacity,sorting_capacity,analysis1_capacity,analysis2_capacity,evaluation_capacity,dispatching_capacity,worker_capacity
0,312345,-768.0,24,0.005,0.95,0.02,188.779164027179,1800.0,0.9960956189881034,0.02,,,,,,,312345,1440.0,4,8,0.9,1988.779164027179,q_learning,False,,simulation ended,487,271,179,92,0.33948339483394835,310.34029344338387,182.71041126070858,8.950989732365354,935.8897718771913,109.3254777929539,217,768.0,34,350,17,0,54,279,0.02000000000000081,1,1,1,1,1,1,1
1,313345,-327.0,24,0.005,0.95,0.02,188.779164027179,1800.0,0.9960956189881034,0.02,,,,,,,313345,1440.0,4,8,0.9,1988.779164027179,q_learning,False,,simulation ended,562,280,161,119,0.425,335.3892749301082,198.5618122278001,17.187548032176835,1121.6115495571098,135.416784777984,282,327.0,31,357,17,2,51,287,0.02000000000000081,1,1,1,1,1,1,1
2,314345,-107.0,24,0.005,0.95,0.02,188.779164027179,1800.0,0.9960956189881034,0.02,,,,,,,314345,1440.0,4,8,0.9,1988.779164027179,q_learning,False,,simulation ended,561,276,148,128,0.463768115942029,365.1942894622592,218.71152401287878,12.633594345573625,794.4874481169156,148.05837788147468,286,107.0,31,359,16,4,35,304,0.02000000000000081,1,1,1,1,1,1,1
3,315345,-354.0,24,0.005,0.95,0.02,188.779164027179,1800.0,0.9960956189881034,0.02,,,,,,,315345,1440.0,4,8,0.9,1988.779164027179,q_learning,False,,simulation ended,526,288,165,123,0.4270833333333333,330.1329749782978,200.9506450537969,11.067006805049784,813.5079611532778,124.84367175576061,239,354.0,22,359,41,0,52,266,0.02000000000000081,1,1,1,1,1,1,1
4,316345,-71.0,24,0.005,0.95,0.02,188.779164027179,1800.0,0.9960956189881034,0.02,,,,,,,316345,1440.0,4,8,0.9,1988.779164027179,q_learning,False,,simulation ended,584,281,149,132,0.4697508896797153,361.38113268465605,210.6580684822499,18.396518633717015,1075.1007824162607,152.08948657422883,304,71.0,33,357,46,0,46,265,0.02000000000000081,1,1,1,1,1,1,1
5,317345,-280.0,24,0.005,0.95,0.02,188.779164027179,1800.0,0.9960956189881034,0.02,,,,,,,317345,1440.0,4,8,0.9,1988.779164027179,q_learning,False,,simulation ended,527,277,157,120,0.4332129963898917,334.63835933001144,195.8613183402511,10.790077922669727,1045.901649280262,126.39784038075321,251,280.0,30,352,28,0,42,282,0.02000000000000081,1,1,1,1,1,1,1
6,318345,-187.0,24,0.005,0.95,0.02,188.779164027179,1800.0,0.9960956189881034,0.02,,,,,,,318345,1440.0,4,8,0.9,1988.779164027179,q_learning,False,,simulation ended,552,282,155,127,0.450354609929078,347.4089704822267,204.57866551100116,8.83969723567143,1046.6877570719464,130.76134924175673,271,187.0,31,360,14,3,47,296,0.02000000000000081,1,1,1,1,1,1,1
7,319345,-307.0,24,0.005,0.95,0.02,188.779164027179,1800.0,0.9960956189881034,0.02,,,,,,,319345,1440.0,4,8,0.9,1988.779164027179,q_learning,False,,simulation ended,552,278,159,119,0.42805755395683454,339.91269996688425,200.90548396319872,11.613480675584368,1031.9981727883915,132.63484639295993,274,307.0,31,357,15,0,42,300,0.02000000000000081,1,1,1,1,1,1,1
8,320345,-77.0,24,0.005,0.95,0.02,188.779164027179,1800.0,0.9960956189881034,0.02,,,,,,,320345,1440.0,4,8,0.9,1988.779164027179,q_learning,False,,simulation ended,567,283,150,133,0.46996466431095407,362.64579429548945,228.65517038320297,14.103620939431089,1046.779135933792,150.57266652830006,285,77.0,31,358,31,4,52,271,0.02000000000000081,1,1,1,1,1,1,1
9,321345,-244.0,24,0.005,0.95,0.02,188.779164027179,1800.0,0.9960956189881034,0.02,,,,,,,321345,1440.0,4,8,0.9,1988.779164027179,q_learning,False,,simulation ended,572,276,155,121,0.4384057971014493,346.0720717535455,205.1639131709588,12.324706307787704,945.4655667051161,142.01650264372986,297,244.0,32,354,13,0,57,284,0.02000000000000081,1,1,1,1,1,1,1
