replication,eval_seed,objective_value,q_table_size,alpha,gamma,target_final_epsilon,risk_t1,risk_window,epsilon_decay,epsilon_min,label,error,episode,baseline_rule,action_random_seed,best_total_reward_so_far,random_seed,run_duration,due_date_lower_bound,due_date_upper_bound,rate_multiplier,risk_t2,agent_type,training,fixed_action,msg,n_orders_created,n_orders_completed,n_orders_in_date,n_orders_late,late_order_fraction,time_in_system_mean,time_in_system_std,time_in_system_min,time_in_system_max,wip_mean,wip_max,total_reward,n_eval_failures,n_decision_points,action_0_count,action_1_count,action_2_count,action_3_count,epsilon,preparation_capacity,sorting_capacity,analysis1_capacity,analysis2_capacity,evaluation_capacity,dispatching_capacity,worker_capacity
0,312345,-768.0,25,0.005,0.95,0.02,168.90260134855652,120.0,0.9996088742090999,0.02,,,,,,,312345,1440.0,4,8,0.9,288.9026013485565,q_learning,False,,simulation ended,487,271,179,92,0.33948339483394835,310.06470647129674,186.8125588269876,8.950989732365354,949.1376436661571,109.3254777929539,217,768.0,34,350,0,82,175,93,0.020000000000004278,1,1,1,1,1,1,1
1,313345,-447.0,25,0.005,0.95,0.02,168.90260134855652,120.0,0.9996088742090999,0.02,,,,,,,313345,1440.0,4,8,0.9,288.9026013485565,q_learning,False,,simulation ended,562,280,167,113,0.4035714285714286,335.2542038650512,200.2433688424161,17.187548032176835,1043.5957306149844,135.416784777984,282,447.0,31,357,2,88,200,67,0.020000000000004278,1,1,1,1,1,1,1
2,314345,-107.0,25,0.005,0.95,0.02,168.90260134855652,120.0,0.9996088742090999,0.02,,,,,,,314345,1440.0,4,8,0.9,288.9026013485565,q_learning,False,,simulation ended,561,276,148,128,0.463768115942029,365.06381616003074,220.06654628971197,12.633594345573625,794.4874481169156,148.05837788147468,286,107.0,31,359,3,75,225,56,0.020000000000004278,1,1,1,1,1,1,1
3,315345,-594.0,25,0.005,0.95,0.02,168.90260134855652,120.0,0.9996088742090999,0.02,,,,,,,315345,1440.0,4,8,0.9,288.9026013485565,q_learning,False,,simulation ended,526,288,177,111,0.3854166666666667,330.26484608933333,203.67261625310525,11.067006805049784,950.6175290659335,124.84367175576061,239,594.0,22,359,0,72,181,106,0.020000000000004278,1,1,1,1,1,1,1
4,316345,-151.0,25,0.005,0.95,0.02,168.90260134855652,120.0,0.9996088742090999,0.02,,,,,,,316345,1440.0,4,8,0.9,288.9026013485565,q_learning,False,,simulation ended,584,281,153,128,0.4555160142348754,361.4606758859333,212.07603441877967,18.396518633717015,1065.3841315908924,152.08948657422883,304,151.0,33,357,0,89,210,58,0.020000000000004278,1,1,1,1,1,1,1
5,317345,-400.0,25,0.005,0.95,0.02,168.90260134855652,120.0,0.9996088742090999,0.02,,,,,,,317345,1440.0,4,8,0.9,288.9026013485565,q_learning,False,,simulation ended,527,277,163,114,0.41155234657039713,334.8211201728709,201.0186999338119,10.790077922669727,1033.165324474215,126.39784038075321,251,400.0,30,352,0,77,214,61,0.020000000000004278,1,1,1,1,1,1,1
6,318345,-127.0,25,0.005,0.95,0.02,168.90260134855652,120.0,0.9996088742090999,0.02,,,,,,,318345,1440.0,4,8,0.9,288.9026013485565,q_learning,False,,simulation ended,552,282,152,130,0.46099290780141844,347.7096191310201,209.51689842627363,8.83969723567143,1076.8441245418594,130.76134924175673,271,127.0,31,360,3,74,195,88,0.020000000000004278,1,1,1,1,1,1,1
7,319345,-327.0,25,0.005,0.95,0.02,168.90260134855652,120.0,0.9996088742090999,0.02,,,,,,,319345,1440.0,4,8,0.9,288.9026013485565,q_learning,False,,simulation ended,552,278,160,118,0.4244604316546763,339.38361742906733,200.4816829955036,11.613480675584368,964.8701965917235,132.63484639295993,274,327.0,31,357,13,72,196,76,0.020000000000004278,1,1,1,1,1,1,1
8,320345,-117.0,25,0.005,0.95,0.02,168.90260134855652,120.0,0.9996088742090999,0.02,,,,,,,320345,1440.0,4,8,0.9,288.9026013485565,q_learning,False,,simulation ended,567,283,152,131,0.4628975265017668,362.0776313182325,234.62975559763458,12.505778783697268,1091.7483515884496,150.57266652830006,285,117.0,31,358,4,75,202,77,0.020000000000004278,1,1,1,1,1,1,1
9,321345,-164.0,25,0.005,0.95,0.02,168.90260134855652,120.0,0.9996088742090999,0.02,,,,,,,321345,1440.0,4,8,0.9,288.9026013485565,q_learning,False,,simulation ended,572,276,151,125,0.4528985507246377,345.7076910684081,207.79395108018903,12.324706307787704,957.3754735793223,142.01650264372986,297,164.0,32,354,9,85,201,59,0.020000000000004278,1,1,1,1,1,1,1
