method,run_index,trial_index,preparation_capacity,sorting_capacity,analysis1_capacity,analysis2_capacity,evaluation_capacity,dispatching_capacity,worker_capacity,objective_mean,objective_std,n_valid_replications,n_orders_completed_mean,n_orders_in_date_mean,n_orders_late_mean,n_orders_created_mean,n_orders_incomplete_mean,late_order_fraction_mean,time_in_system_mean_mean,time_in_system_std_mean,wip_time_in_system_mean_mean,wip_time_in_system_std_mean,wip_time_in_system_min_mean,wip_time_in_system_max_mean,wip_mean_mean,work_in_progress_mean_mean,completed_norm_mean,late_total_norm_mean,on_time_loss_norm_mean,station_capacity_norm_mean,worker_capacity_norm_mean,time_in_system_mean_norm_mean,time_in_system_std_norm_mean,objective_completed_contribution_mean,objective_late_contribution_mean,objective_station_capacity_contribution_mean,objective_worker_capacity_contribution_mean,objective_time_mean_contribution_mean,objective_time_std_contribution_mean,best_objective_so_far
bo,4,0,1,4,4,4,1,5,3,1.2645595806924703,0.23185208624093304,30,707.9,589.5,118.4,996.7666666666667,288.8666666666667,0.16725894580199754,219.15371918653722,114.78535487340466,207.88221758793185,121.06298676371892,1.0098901761446843,422.1413852990896,149.77793974358852,149.77793974358852,0.7108675458721155,0.4069372943413295,0.4069372943413295,0.5416666666666665,0.22222222222222224,0.6087603310737144,0.31884820798167957,-0.7108675458721155,1.2208118830239885,0.4333333333333334,0.07777777777777778,0.24350413242948576,0.0,1.2645595806924703
bo,4,1,4,2,1,3,3,3,9,3.3673143718829635,0.07330520439757993,30,368.5,141.3,227.2,1002.0666666666667,633.5666666666667,0.6167322796740912,463.3194702125232,257.2695976147528,456.45323045539783,263.2611900308583,1.3696852551222947,912.8223810192019,319.72199699171205,319.72199699171205,0.3681789380429782,0.8587498180447497,0.8587498180447497,0.4166666666666666,0.888888888888889,1.2869985283681198,0.7146377711520912,-0.3681789380429782,2.5762494541342487,0.3333333333333334,0.3111111111111111,0.514799411347248,0.0,1.2645595806924703
bo,4,2,5,5,3,4,5,1,4,0.13175121608300658,0.817676571380008,30,898.6666666666666,898.6666666666666,0.0,998.8333333333334,100.16666666666667,0.0,42.029675911034374,15.293346058699854,73.57768046344523,43.050655604175226,1.3368717265373713,155.89096812596472,53.00868288333279,53.00868288333279,0.899570439287869,0.10042956071213098,0.10042956071213097,0.7083333333333331,0.3333333333333334,0.11674909975287329,0.042481516829721816,-0.899570439287869,0.30128868213639287,0.5666666666666667,0.11666666666666667,0.046699639901149316,0.0,0.13175121608300658
bo,4,3,2,1,2,1,3,3,6,3.2748722742573766,0.04730996005496948,30,319.8333333333333,115.33333333333333,204.5,997.2333333333333,677.4,0.6394354438434761,493.9127162017761,277.47721941251996,483.58211439771674,281.78139848470306,1.7978077391708362,974.8084177216789,337.28899824113836,337.28899824113836,0.32099378740483997,0.8842099034423031,0.8842099034423031,0.25,0.5555555555555556,1.3719797672271556,0.7707700539236666,-0.32099378740483997,2.6526297103269085,0.20000000000000007,0.1944444444444445,0.5487919068908623,0.0,0.13175121608300658
bo,4,4,3,5,2,1,2,5,5,2.478447041902063,0.8822073615897708,30,313.5,290.7,22.8,999.3333333333334,685.8333333333334,0.03365616728631783,103.4283890492477,51.59291587173028,493.4904346839631,284.03399183176526,1.4054911906825207,995.8859626741325,302.744476242967,302.744476242967,0.31522863259474543,0.707733228888104,0.707733228888104,0.5,0.4444444444444445,0.28730108069235466,0.14331365519925077,-0.31522863259474543,2.1231996866643117,0.40000000000000013,0.15555555555555556,0.11492043227694193,0.0,0.13175121608300658
bo,4,5,5,2,5,3,5,2,7,2.1597645617762926,0.1883886032810167,30,630.0333333333333,424.1,205.93333333333334,999.4,369.3666666666667,0.32689201248202665,271.0018465345663,149.99459639130137,265.1373826489859,153.293976078811,1.308619025812004,531.4870982074432,186.95747064037275,186.95747064037275,0.6310770816462106,0.5743539379798838,0.5743539379798838,0.6666666666666669,0.6666666666666669,0.7527829070404618,0.4166516566425038,-0.6310770816462106,1.7230618139396512,0.5333333333333333,0.23333333333333334,0.3011131628161847,0.0,0.13175121608300658
bo,4,6,3,3,3,2,4,2,1,3.3946578032463317,0.05385449699685235,30,261.6333333333333,90.13333333333334,171.5,995.6666666666666,734.0333333333333,0.6324784154418988,506.8364755511817,280.3038924241285,526.4942833869139,304.8217021812994,1.542738630365208,1065.8882816022192,364.79794748415856,364.79794748415856,0.26304826083091826,0.9092959193030902,0.9092959193030903,0.4583333333333334,0.0,1.4078790987532825,0.7786219234003567,-0.26304826083091826,2.727887757909271,0.3666666666666668,0.0,0.563151639501313,0.0,0.13175121608300658
bo,4,7,1,2,4,5,1,4,8,2.0494627510008003,0.16665458861009405,30,627.6333333333333,416.46666666666664,211.16666666666666,991.7666666666667,364.1333333333333,0.33663089599874074,275.9979851476346,150.22099269639537,266.662896590739,154.55162014757556,1.7105825772778265,536.408206681751,188.02623563024665,188.02623563024665,0.6334440411147022,0.5791178250949326,0.5791178250949325,0.4583333333333334,0.777777777777778,0.7666610698545404,0.41728053526776493,-0.6334440411147022,1.7373534752847974,0.3666666666666668,0.2722222222222222,0.3066644279418162,0.0,0.13175121608300658
bo,4,8,2,5,3,3,3,4,5,0.6415175150109129,1.21343573274511,30,750.1333333333333,750.1333333333333,0.0,998.7,248.56666666666666,0.0,30.185091054674746,10.33720885476575,179.31638158541298,101.89884462551423,1.7049841903574665,363.156561603625,92.34340538050621,92.34340538050621,0.7535609243180148,0.24643907568198528,0.24643907568198528,0.5833333333333334,0.4444444444444445,0.08384747515187432,0.02871446904101597,-0.7535609243180148,0.7393172270459558,0.46666666666666673,0.15555555555555556,0.03353899006074972,0.0,0.13175121608300658
bo,4,9,3,1,4,1,2,1,8,3.36284492867189,0.06521974507150931,30,319.23333333333335,113.36666666666666,205.86666666666667,999.0,679.7666666666667,0.645136487621656,496.3713318573629,277.92182838779013,487.44396088923776,282.04640615648935,1.3788626753244444,980.305479295715,340.3002866754205,340.3002866754205,0.31998973675747694,0.8863629137144692,0.8863629137144692,0.25,0.777777777777778,1.378809255159341,0.7720050788549725,-0.31998973675747694,2.6590887411434077,0.20000000000000007,0.2722222222222222,0.5515237020637366,0.0,0.13175121608300658
bo,4,10,4,4,1,5,3,3,1,3.4942608547901384,0.061307525844241456,30,266.43333333333334,92.0,174.43333333333334,995.5,729.0666666666667,0.6430394824025877,516.0766997464169,287.2603732325618,525.5739961628664,306.3944041618835,1.846966668825659,1058.0449147914146,363.634471211207,363.634471211207,0.26810692354986876,0.9074275187998476,0.9074275187998476,0.5833333333333334,0.0,1.4335463881844914,0.7979454812015607,-0.26810692354986876,2.7222825563995436,0.46666666666666673,0.0,0.5734185552737967,0.0,0.13175121608300658
bo,4,11,3,3,5,2,4,5,9,0.24233544818332728,0.11713346179318188,30,911.0,911.0,0.0,991.3,80.3,0.0,68.795706440288,29.730820722051746,59.34525863886401,34.09098955185147,1.707433774580257,124.06790459350607,47.13067570063431,47.13067570063431,0.9196371675209147,0.08036283247908517,0.08036283247908517,0.6666666666666669,0.888888888888889,0.1910991845563556,0.08258561311681037,-0.9196371675209147,0.24108849743725555,0.5333333333333333,0.3111111111111111,0.07643967382254223,0.0,0.13175121608300658
bo,4,12,2,4,4,3,5,4,2,2.4624050146970595,0.14935849609533045,30,551.7666666666667,304.3,247.46666666666667,995.3666666666667,443.6,0.4490615212276917,328.07455896824473,180.1079170543794,317.3818503005813,185.11873426471632,1.5259829419524673,650.3139033907308,223.8289857430661,223.8289857430661,0.5550517714609623,0.6935690920644351,0.6935690920644351,0.6666666666666669,0.11111111111111112,0.9113182193562351,0.5002997695954983,-0.5550517714609623,2.0807072761933054,0.5333333333333333,0.03888888888888889,0.36452728774249415,0.0,0.13175121608300658
bo,4,13,5,2,2,5,2,1,10,2.1911489033116323,0.20637950345721637,30,615.8,405.8,210.0,1001.6,385.8,0.33570000366971214,277.5695744714364,147.62541241722752,279.80016283619676,160.7104856996758,1.3817430985033676,560.2460926713683,196.19800836699045,196.19800836699045,0.6151113303170217,0.5937276428867971,0.5937276428867971,0.4583333333333334,1.0,0.7710265957539898,0.4100705900478542,-0.6151113303170217,1.7811829286603909,0.3666666666666668,0.34999999999999987,0.30841063830159604,0.0,0.13175121608300658
bo,4,14,4,5,4,5,3,2,5,0.40621586563838363,1.1036345081451735,30,830.8333333333334,830.8333333333334,0.0,997.2666666666667,166.43333333333334,0.0,23.094598889903065,6.735254733122848,118.341561536287,70.01985632102459,1.7309510587079937,246.46515603345372,64.23242712834195,64.23242712834195,0.8354167555042661,0.16458324449573394,0.16458324449573394,0.7083333333333331,0.4444444444444445,0.06415166358306405,0.018709040925341248,-0.8354167555042661,0.4937497334872018,0.5666666666666667,0.15555555555555556,0.025660665433225618,0.0,0.13175121608300658
bo,4,15,3,4,5,3,4,5,8,-0.03732062641334725,0.02088960860660261,30,985.6666666666666,985.6666666666666,0.0,1001.8,16.133333333333333,0.0,23.68878211276708,7.066264133824097,12.321299164010949,7.953304733681876,1.4928024083267397,28.74479857723607,16.369384360265084,16.369384360265084,0.9839659294124389,0.0160340705875612,0.016034070587561216,0.75,0.777777777777778,0.0658021725354641,0.019628511482844724,-0.9839659294124389,0.048102211762683596,0.6000000000000002,0.2722222222222222,0.026320869014185636,0.0,-0.03732062641334725
bo,4,16,5,5,3,5,5,1,7,0.003645073797742591,0.22614263686768654,30,965.4333333333333,965.4333333333333,0.0,999.5,34.06666666666667,0.0,33.243061276144225,12.172555208680587,25.976224457277493,15.805417891169123,1.3921271381695457,58.122530046346725,24.65131881842283,24.65131881842283,0.9666562485717154,0.03334375142828446,0.033343751428284454,0.75,0.6666666666666669,0.09234183687817839,0.033812653357446064,-0.9666562485717154,0.10003125428485338,0.6000000000000002,0.23333333333333334,0.03693673475127136,0.0,-0.03732062641334725
