replication,eval_seed,objective_value,q_table_size,alpha,gamma,target_final_epsilon,risk_t1,risk_window,epsilon_decay,epsilon_min,label,error,episode,baseline_rule,action_random_seed,best_total_reward_so_far,random_seed,run_duration,due_date_lower_bound,due_date_upper_bound,rate_multiplier,risk_t2,agent_type,training,fixed_action,msg,n_orders_created,n_orders_completed,n_orders_in_date,n_orders_late,late_order_fraction,time_in_system_mean,time_in_system_std,time_in_system_min,time_in_system_max,wip_mean,wip_max,total_reward,n_eval_failures,n_decision_points,action_0_count,action_1_count,action_2_count,action_3_count,epsilon,preparation_capacity,sorting_capacity,analysis1_capacity,analysis2_capacity,evaluation_capacity,dispatching_capacity,worker_capacity
0,312345,-608.0,22,0.05245871664743635,0.95,0.005,175.214912,758.004,0.948395970375896,0.005,,,,,,,312345,1440.0,4,8,0.9,933.218912,q_learning,False,,simulation ended,487,271,171,100,0.36900369003690037,310.5047751418925,183.4260541621758,8.950989732365354,915.7892087748689,109.3254777929539,217,608.0,34,350,5,98,185,62,0.005,1,1,1,1,1,1,1
1,313345,-307.0,22,0.05245871664743635,0.95,0.005,175.214912,758.004,0.948395970375896,0.005,,,,,,,313345,1440.0,4,8,0.9,933.218912,q_learning,False,,simulation ended,562,280,160,120,0.42857142857142855,334.8878264420991,199.47626994269422,17.187548032176835,1204.4668108825322,135.416784777984,282,307.0,31,357,12,65,203,77,0.005,1,1,1,1,1,1,1
2,314345,273.0,22,0.05245871664743635,0.95,0.005,175.214912,758.004,0.948395970375896,0.005,,,,,,,314345,1440.0,4,8,0.9,933.218912,q_learning,False,,simulation ended,561,276,129,147,0.532608695652174,366.0088588996904,219.72889023129537,12.633594345573625,759.0760898479389,148.05837788147468,286,-273.0,31,359,24,39,231,65,0.005,1,1,1,1,1,1,1
3,315345,-574.0,22,0.05245871664743635,0.95,0.005,175.214912,758.004,0.948395970375896,0.005,,,,,,,315345,1440.0,4,8,0.9,933.218912,q_learning,False,,simulation ended,526,288,176,112,0.3888888888888889,330.12853289130265,202.3630365203148,11.067006805049784,950.6175290659335,124.84367175576061,239,574.0,22,359,13,23,195,128,0.005,1,1,1,1,1,1,1
4,316345,-71.0,22,0.05245871664743635,0.95,0.005,175.214912,758.004,0.948395970375896,0.005,,,,,,,316345,1440.0,4,8,0.9,933.218912,q_learning,False,,simulation ended,584,281,149,132,0.4697508896797153,361.50025970022784,212.95355668670135,18.396518633717015,1076.0385424784645,152.08948657422883,304,71.0,33,357,27,12,255,63,0.005,1,1,1,1,1,1,1
5,317345,-360.0,22,0.05245871664743635,0.95,0.005,175.214912,758.004,0.948395970375896,0.005,,,,,,,317345,1440.0,4,8,0.9,933.218912,q_learning,False,,simulation ended,527,277,161,116,0.4187725631768953,334.19252443755374,198.47280087719912,10.790077922669727,1027.950301586407,126.39784038075321,251,360.0,30,352,25,68,249,10,0.005,1,1,1,1,1,1,1
6,318345,-47.0,22,0.05245871664743635,0.95,0.005,175.214912,758.004,0.948395970375896,0.005,,,,,,,318345,1440.0,4,8,0.9,933.218912,q_learning,False,,simulation ended,552,282,148,134,0.475177304964539,347.8153650193109,203.49896505057205,8.83969723567143,1021.2561041719118,130.76134924175673,271,47.0,31,360,7,41,297,15,0.005,1,1,1,1,1,1,1
7,319345,-107.0,22,0.05245871664743635,0.95,0.005,175.214912,758.004,0.948395970375896,0.005,,,,,,,319345,1440.0,4,8,0.9,933.218912,q_learning,False,,simulation ended,552,278,149,129,0.46402877697841727,339.91619582071985,200.55041811436843,11.613480675584368,964.8701965917235,132.63484639295993,274,107.0,31,357,44,5,294,14,0.005,1,1,1,1,1,1,1
8,320345,43.0,22,0.05245871664743635,0.95,0.005,175.214912,758.004,0.948395970375896,0.005,,,,,,,320345,1440.0,4,8,0.9,933.218912,q_learning,False,,simulation ended,567,283,144,139,0.4911660777385159,362.5254355698607,228.55174646535127,14.103620939431089,1046.779135933792,150.57266652830006,285,-43.0,31,358,29,20,308,1,0.005,1,1,1,1,1,1,1
9,321345,-4.0,22,0.05245871664743635,0.95,0.005,175.214912,758.004,0.948395970375896,0.005,,,,,,,321345,1440.0,4,8,0.9,933.218912,q_learning,False,,simulation ended,572,276,143,133,0.48188405797101447,346.76359317516483,204.94601312554843,12.324706307787704,948.1399454287478,142.01650264372986,297,4.0,32,354,213,9,116,16,0.005,1,1,1,1,1,1,1
