replication,eval_seed,objective_value,q_table_size,alpha,gamma,target_final_epsilon,risk_t1,risk_window,epsilon_decay,epsilon_min,label,error,episode,baseline_rule,action_random_seed,best_total_reward_so_far,random_seed,run_duration,due_date_lower_bound,due_date_upper_bound,rate_multiplier,risk_t2,agent_type,training,fixed_action,msg,n_orders_created,n_orders_completed,n_orders_in_date,n_orders_late,late_order_fraction,time_in_system_mean,time_in_system_std,time_in_system_min,time_in_system_max,wip_mean,wip_max,total_reward,n_eval_failures,n_decision_points,action_0_count,action_1_count,action_2_count,action_3_count,epsilon,preparation_capacity,sorting_capacity,analysis1_capacity,analysis2_capacity,evaluation_capacity,dispatching_capacity,worker_capacity
0,312345,-508.0,23,0.028399729385515222,0.9867485537605245,0.07999550940879971,175.214912,758.004,0.9974774023322163,0.07999550940879971,,,,,,,312345,1440.0,4,8,0.9,933.218912,q_learning,False,,simulation ended,487,271,166,105,0.3874538745387454,310.53027010829663,181.2806857661836,8.950989732365354,915.7892087748689,109.3254777929539,217,508.0,34,350,12,138,29,171,0.07999550940880051,1,1,1,1,1,1,1
1,313345,-287.0,23,0.028399729385515222,0.9867485537605245,0.07999550940879971,175.214912,758.004,0.9974774023322163,0.07999550940879971,,,,,,,313345,1440.0,4,8,0.9,933.218912,q_learning,False,,simulation ended,562,280,159,121,0.43214285714285716,334.88903635065014,198.6717982948729,11.817236253798981,1204.4668108825322,135.416784777984,282,287.0,31,357,39,72,13,233,0.07999550940880051,1,1,1,1,1,1,1
2,314345,113.0,23,0.028399729385515222,0.9867485537605245,0.07999550940879971,175.214912,758.004,0.9974774023322163,0.07999550940879971,,,,,,,314345,1440.0,4,8,0.9,933.218912,q_learning,False,,simulation ended,561,276,137,139,0.5036231884057971,368.4077505069326,223.79624303680066,9.596951401307663,929.8112080374541,148.05837788147468,286,-113.0,31,359,26,62,12,259,0.07999550940880051,1,1,1,1,1,1,1
3,315345,-274.0,23,0.028399729385515222,0.9867485537605245,0.07999550940879971,175.214912,758.004,0.9974774023322163,0.07999550940879971,,,,,,,315345,1440.0,4,8,0.9,933.218912,q_learning,False,,simulation ended,526,288,161,127,0.4409722222222222,329.95937423227343,199.8429502000088,11.067006805049784,655.977419011903,124.84367175576061,239,274.0,22,359,181,154,9,15,0.07999550940880051,1,1,1,1,1,1,1
4,316345,129.0,23,0.028399729385515222,0.9867485537605245,0.07999550940879971,175.214912,758.004,0.9974774023322163,0.07999550940879971,,,,,,,316345,1440.0,4,8,0.9,933.218912,q_learning,False,,simulation ended,584,281,139,142,0.505338078291815,373.08538804131405,229.25863602225888,18.396518633717015,1057.8309189911147,152.08948657422883,304,-129.0,33,357,147,118,51,41,0.07999550940880051,1,1,1,1,1,1,1
5,317345,-240.0,23,0.028399729385515222,0.9867485537605245,0.07999550940879971,175.214912,758.004,0.9974774023322163,0.07999550940879971,,,,,,,317345,1440.0,4,8,0.9,933.218912,q_learning,False,,simulation ended,527,277,155,122,0.4404332129963899,335.43039628206907,201.70323648607143,10.790077922669727,1044.4442752146092,126.39784038075321,251,240.0,30,352,214,58,15,65,0.07999550940880051,1,1,1,1,1,1,1
6,318345,-47.0,23,0.028399729385515222,0.9867485537605245,0.07999550940879971,175.214912,758.004,0.9974774023322163,0.07999550940879971,,,,,,,318345,1440.0,4,8,0.9,933.218912,q_learning,False,,simulation ended,552,282,148,134,0.475177304964539,347.44366128558505,208.6260290499098,8.83969723567143,1120.7410213355092,130.76134924175673,271,47.0,31,360,167,94,35,64,0.07999550940880051,1,1,1,1,1,1,1
7,319345,-307.0,23,0.028399729385515222,0.9867485537605245,0.07999550940879971,175.214912,758.004,0.9974774023322163,0.07999550940879971,,,,,,,319345,1440.0,4,8,0.9,933.218912,q_learning,False,,simulation ended,552,278,159,119,0.42805755395683454,341.5010479625836,199.37174982004794,11.613480675584368,983.7717102060137,132.63484639295993,274,307.0,31,357,14,102,220,21,0.07999550940880051,1,1,1,1,1,1,1
8,320345,243.0,23,0.028399729385515222,0.9867485537605245,0.07999550940879971,175.214912,758.004,0.9974774023322163,0.07999550940879971,,,,,,,320345,1440.0,4,8,0.9,933.218912,q_learning,False,,simulation ended,567,283,134,149,0.5265017667844523,370.1067660467424,235.37069153443773,12.505778783697268,884.5223388371696,150.57266652830006,285,-243.0,31,358,40,193,78,47,0.07999550940880051,1,1,1,1,1,1,1
9,321345,136.0,23,0.028399729385515222,0.9867485537605245,0.07999550940879971,175.214912,758.004,0.9974774023322163,0.07999550940879971,,,,,,,321345,1440.0,4,8,0.9,933.218912,q_learning,False,,simulation ended,572,276,136,140,0.5072463768115942,354.0581097778564,218.35622219022812,12.324706307787704,794.4017504320943,142.01650264372986,297,-136.0,32,354,23,224,81,26,0.07999550940880051,1,1,1,1,1,1,1
