replication,eval_seed,objective_value,q_table_size,alpha,gamma,target_final_epsilon,risk_t1,risk_window,epsilon_decay,epsilon_min,label,error,episode,baseline_rule,action_random_seed,best_total_reward_so_far,random_seed,run_duration,due_date_lower_bound,due_date_upper_bound,rate_multiplier,risk_t2,agent_type,training,fixed_action,msg,n_orders_created,n_orders_completed,n_orders_in_date,n_orders_late,late_order_fraction,time_in_system_mean,time_in_system_std,time_in_system_min,time_in_system_max,wip_mean,wip_max,total_reward,n_eval_failures,n_decision_points,action_0_count,action_1_count,action_2_count,action_3_count,epsilon,preparation_capacity,sorting_capacity,analysis1_capacity,analysis2_capacity,evaluation_capacity,dispatching_capacity,worker_capacity
0,312345,-528.0,20,0.6837714542577056,0.2,0.18673804457485096,226.20171664786469,1655.8090815132946,0.9833595233521737,0.18673804457485096,,,,,,,312345,1440.0,4,8,0.9,1882.0107981611593,q_learning,False,,simulation ended,487,271,167,104,0.3837638376383764,310.32177796081766,181.43115886173084,8.950989732365354,909.783566413669,109.3254777929539,217,528.0,34,350,31,15,154,150,0.1867380445748514,1,1,1,1,1,1,1
1,313345,-187.0,20,0.6837714542577056,0.2,0.18673804457485096,226.20171664786469,1655.8090815132946,0.9833595233521737,0.18673804457485096,,,,,,,313345,1440.0,4,8,0.9,1882.0107981611593,q_learning,False,,simulation ended,562,280,154,126,0.45,341.201953549667,208.92269986912248,17.187548032176835,947.540763842148,135.416784777984,282,187.0,31,357,8,76,13,260,0.1867380445748514,1,1,1,1,1,1,1
2,314345,153.0,20,0.6837714542577056,0.2,0.18673804457485096,226.20171664786469,1655.8090815132946,0.9833595233521737,0.18673804457485096,,,,,,,314345,1440.0,4,8,0.9,1882.0107981611593,q_learning,False,,simulation ended,561,276,135,141,0.5108695652173914,373.989007340285,233.49438364615287,12.633594345573625,955.3170768725124,148.05837788147468,286,-153.0,31,359,24,244,78,13,0.1867380445748514,1,1,1,1,1,1,1
3,315345,-14.0,20,0.6837714542577056,0.2,0.18673804457485096,226.20171664786469,1655.8090815132946,0.9833595233521737,0.18673804457485096,,,,,,,315345,1440.0,4,8,0.9,1882.0107981611593,q_learning,False,,simulation ended,526,288,148,140,0.4861111111111111,333.077268010391,200.99140172872703,11.067006805049784,773.0883273584673,124.84367175576061,239,14.0,22,359,114,194,49,2,0.1867380445748514,1,1,1,1,1,1,1
4,316345,269.0,20,0.6837714542577056,0.2,0.18673804457485096,226.20171664786469,1655.8090815132946,0.9833595233521737,0.18673804457485096,,,,,,,316345,1440.0,4,8,0.9,1882.0107981611593,q_learning,False,,simulation ended,584,281,132,149,0.5302491103202847,370.7310138779385,219.6376276007736,18.396518633717015,843.3243522936968,152.08948657422883,304,-269.0,33,357,94,214,38,11,0.1867380445748514,1,1,1,1,1,1,1
5,317345,-120.0,20,0.6837714542577056,0.2,0.18673804457485096,226.20171664786469,1655.8090815132946,0.9833595233521737,0.18673804457485096,,,,,,,317345,1440.0,4,8,0.9,1882.0107981611593,q_learning,False,,simulation ended,527,277,149,128,0.4620938628158845,339.4408299904593,205.95339836799243,10.790077922669727,826.5641568825887,126.39784038075321,251,120.0,30,352,60,172,6,114,0.1867380445748514,1,1,1,1,1,1,1
6,318345,-47.0,20,0.6837714542577056,0.2,0.18673804457485096,226.20171664786469,1655.8090815132946,0.9833595233521737,0.18673804457485096,,,,,,,318345,1440.0,4,8,0.9,1882.0107981611593,q_learning,False,,simulation ended,552,282,148,134,0.475177304964539,347.3333100003585,208.3465294551903,8.83969723567143,1120.7410213355092,130.76134924175673,271,47.0,31,360,11,81,21,247,0.1867380445748514,1,1,1,1,1,1,1
7,319345,-327.0,20,0.6837714542577056,0.2,0.18673804457485096,226.20171664786469,1655.8090815132946,0.9833595233521737,0.18673804457485096,,,,,,,319345,1440.0,4,8,0.9,1882.0107981611593,q_learning,False,,simulation ended,552,278,160,118,0.4244604316546763,343.5125672063162,204.27750054014155,11.613480675584368,859.4759550210333,132.63484639295993,274,327.0,31,357,14,187,8,148,0.1867380445748514,1,1,1,1,1,1,1
8,320345,203.0,20,0.6837714542577056,0.2,0.18673804457485096,226.20171664786469,1655.8090815132946,0.9833595233521737,0.18673804457485096,,,,,,,320345,1440.0,4,8,0.9,1882.0107981611593,q_learning,False,,simulation ended,567,283,136,147,0.519434628975265,367.4602108648869,234.41706467434483,12.505778783697268,904.8609839688646,150.57266652830006,285,-203.0,31,358,8,260,35,55,0.1867380445748514,1,1,1,1,1,1,1
9,321345,156.0,20,0.6837714542577056,0.2,0.18673804457485096,226.20171664786469,1655.8090815132946,0.9833595233521737,0.18673804457485096,,,,,,,321345,1440.0,4,8,0.9,1882.0107981611593,q_learning,False,,simulation ended,572,276,135,141,0.5108695652173914,352.49354454945154,217.4459370024022,12.324706307787704,881.0134353766297,142.01650264372986,297,-156.0,32,354,62,236,33,23,0.1867380445748514,1,1,1,1,1,1,1
