method,run_index,trial_index,replication_index,seed,preparation_capacity,sorting_capacity,analysis1_capacity,analysis2_capacity,evaluation_capacity,dispatching_capacity,worker_capacity,scenario,scenario_name,replication_nr,random_seed,animate,run_duration,use_hourly_arrival_rates,rate_multiplier,analysis1_fraction,analysis2_post1_fraction,eval_failed_fraction,preparation_pt_low,preparation_pt_high,preparation_pt_mode,sorting_pt_low,sorting_pt_high,sorting_pt_mode,analysis1_pt_low,analysis1_pt_high,analysis1_pt_mode,analysis2_pt_low,analysis2_pt_high,analysis2_pt_mode,evaluation_pt_low,evaluation_pt_high,evaluation_pt_mode,dispatching_pt_low,dispatching_pt_high,dispatching_pt_mode,transport_duration,verbose,kwargs,msg,t_end,n_orders_completed,n_orders_in_date,n_orders_late,in_date_count,out_of_date_count,late_order_fraction,time_in_system_mean,time_in_system_std,time_in_system_min,time_in_system_max,wip_time_in_system_mean,wip_time_in_system_std,wip_time_in_system_min,wip_time_in_system_max,wip_mean,wip_max,preparation_waiting_time_mean,preparation_waiting_time_max,preparation_queue_length_mean,preparation_queue_length_max,preparation_occupancy_mean,sorting_waiting_time_mean,sorting_waiting_time_max,sorting_queue_length_mean,sorting_queue_length_max,analysis1_waiting_time_mean,analysis1_waiting_time_max,analysis1_queue_length_mean,analysis1_queue_length_max,analysis1_orders_processed,analysis2_waiting_time_mean,analysis2_queue_length_mean,analysis2_orders_processed,evaluation_waiting_time_mean,evaluation_waiting_time_max,evaluation_queue_length_mean,evaluation_queue_length_max,dispatching_waiting_time_mean,dispatching_waiting_time_max,dispatching_queue_length_mean,dispatching_queue_length_max,n_orders_created,n_orders_incomplete,work_in_progress_max,work_in_progress_mean,denom_orders,completed_norm,late_total_norm,on_time_loss_norm,station_capacity_sum,station_capacity_norm,worker_capacity_norm,time_in_system_mean_norm,time_in_system_std_norm,objective_completed_contribution,objective_late_contribution,objective_station_capacity_contribution,objective_worker_capacity_contribution,objective_time_mean_contribution,objective_time_std_contribution,objective_time_mode,objective_missing_terms,objective_value,error
bo,7,0,0,712345,1,4,1,3,5,1,10,1,,0,712345,False,1440,False,0.5,0.8,0.5,0.1,1.5,2.5,2,3,5,4,3,6,4,2,2,2,0.2,0.75,0.4,0.8,1.2,1,1,False,{},simulation ended,1440.0,351,128,223,128,223,0.6353276353276354,462.3260950926245,248.48628714359293,17.620478177586243,894.2353930377969,447.63920737772924,260.6769333976659,0.9469164440131408,893.3419619200573,302.31692769300406,610,3.890925353954267,10.437055897419924,0.9836233534469627,1,0.9941975774165888,3.319853304836016,5.837084153455976,0.9567632788242686,1,4.260690537864003,5.953912578062841,0.9866861607771117,1,332,0.0,0.0,247,0.0,0.0,0.0,0,0.012313294065344376,0.29205362069347984,0.003009916327084181,1,961,610,610,302.31692769300406,961,0.36524453694068676,0.8668054110301769,0.8668054110301768,15,0.375,1.0,1.284239153035068,0.6902396865099804,-0.36524453694068676,2.600416233090531,0.30000000000000004,0.35,0.5136956612140272,0.0,mean,,3.398867357363872,
bo,7,0,1,712346,1,4,1,3,5,1,10,1,,0,712346,False,1440,False,0.5,0.8,0.5,0.1,1.5,2.5,2,3,5,4,3,6,4,2,2,2,0.2,0.75,0.4,0.8,1.2,1,1,False,{},simulation ended,1440.0,360,137,223,137,223,0.6194444444444445,457.38349385923334,256.58945295122055,15.063768957556997,911.8902380173336,459.3285402853811,263.17282354200404,0.7129403049189023,916.3444604006007,325.82838888786966,663,3.8371423377133596,10.05514253798873,0.9953774830434858,1,0.9974277570054748,3.345937515673802,5.886116894474526,0.9462351351400765,1,4.321847065566523,5.886116894474526,0.9849637939085363,1,327,0.0,0.0,236,0.0,0.0,0.0,0,0.01375904192528535,0.24951036285574446,0.0034397604813213374,1,1023,663,663,325.82838888786966,1023,0.3519061583577713,0.8660801564027371,0.8660801564027371,15,0.375,1.0,1.270509705164537,0.7127484804200571,-0.3519061583577713,2.598240469208211,0.30000000000000004,0.35,0.5082038820658149,0.0,mean,,3.4045381929162546,
bo,7,0,2,712347,1,4,1,3,5,1,10,1,,0,712347,False,1440,False,0.5,0.8,0.5,0.1,1.5,2.5,2,3,5,4,3,6,4,2,2,2,0.2,0.75,0.4,0.8,1.2,1,1,False,{},simulation ended,1440.0,369,135,234,135,234,0.6341463414634146,488.68959579162214,274.8296961542872,20.52046629874105,931.561739162995,473.8709081083625,259.71729088449064,0.7052892576734848,928.6598822464839,355.2515455658703,699,3.774367975067357,11.106990842439927,0.9965770263217842,1,0.9982834221341168,3.2408286607549917,5.854859171563703,0.9548072496790904,1,4.346278442966187,5.916283856806217,0.9905489004657521,1,327,0.0,0.0,246,0.0,0.0,0.0,0,0.014397350539425048,0.19865347082452445,0.0036893210757276682,1,1068,699,699,355.2515455658703,1068,0.3455056179775281,0.8735955056179775,0.8735955056179775,15,0.375,1.0,1.3574710994211725,0.7634158226507978,-0.3455056179775281,2.6207865168539324,0.30000000000000004,0.35,0.542988439768469,0.0,mean,,3.4682693386448737,
bo,7,0,3,712348,1,4,1,3,5,1,10,1,,0,712348,False,1440,False,0.5,0.8,0.5,0.1,1.5,2.5,2,3,5,4,3,6,4,2,2,2,0.2,0.75,0.4,0.8,1.2,1,1,False,{},simulation ended,1440.0,370,137,233,137,233,0.6297297297297297,474.4973861623396,259.0723888663184,20.67660012240743,906.2586953690999,479.8158011220914,268.7712675750908,1.8526474633133603,915.5553845743574,330.5060585989548,626,3.728388213303444,11.29826903785829,0.991879321986884,1,0.9967923665464132,3.2838779478854696,5.966311655704203,0.9557488875902121,1,4.292609829853355,5.966311655704203,0.9899166676925053,1,331,0.0,0.0,254,0.0,0.0,0.0,0,0.007579374812885681,0.2074356965965194,0.0019474782505331265,1,996,626,626,330.5060585989548,996,0.3714859437751004,0.8624497991967871,0.8624497991967872,15,0.375,1.0,1.3180482948953878,0.7196455246286623,-0.3714859437751004,2.587349397590361,0.30000000000000004,0.35,0.5272193179581551,0.0,mean,,3.3930827717734156,
bo,7,0,4,712349,1,4,1,3,5,1,10,1,,0,712349,False,1440,False,0.5,0.8,0.5,0.1,1.5,2.5,2,3,5,4,3,6,4,2,2,2,0.2,0.75,0.4,0.8,1.2,1,1,False,{},simulation ended,1440.0,370,153,217,153,217,0.5864864864864865,437.97114887306964,243.97603818976637,14.319461124355836,864.0193717369785,435.73547064313004,253.88312019594295,0.23136607286619437,879.7729657698688,298.93220486055856,616,3.742808256953119,9.670293518457754,0.993881986280106,1,0.9955899372876731,3.2024618688305617,5.859026402112704,0.9557168249956708,1,4.224034150835601,5.859026402112704,0.9850191158301259,1,334,0.0,0.0,248,0.0,0.0,0.0,0,0.012159328748120746,0.25262662696360394,0.0031242719700032475,1,986,616,616,298.93220486055856,986,0.3752535496957404,0.8448275862068966,0.8448275862068966,15,0.375,1.0,1.2165865246474157,0.6777112171937955,-0.3752535496957404,2.5344827586206895,0.30000000000000004,0.35,0.4866346098589663,0.0,mean,,3.2958638187839155,
bo,7,0,5,712350,1,4,1,3,5,1,10,1,,0,712350,False,1440,False,0.5,0.8,0.5,0.1,1.5,2.5,2,3,5,4,3,6,4,2,2,2,0.2,0.75,0.4,0.8,1.2,1,1,False,{},simulation ended,1440.0,381,159,222,159,222,0.5826771653543307,432.3854339610625,246.98316519515853,16.9750019750227,876.7423805678027,436.66476953580974,257.9870181902497,2.4428036956282995,883.0536348986942,317.57239300566494,670,3.630466240644649,9.886012507634803,0.9924297237452699,1,0.9980586490621355,3.2202989736119316,5.6591851585124004,0.9565230773278725,1,4.290093481238784,5.850475321837621,0.990719864854943,1,331,0.0,0.0,239,0.0,0.0,0.0,0,0.006832024368704257,0.1962658222915934,0.0018123842422534903,1,1051,670,670,317.57239300566494,1051,0.362511893434824,0.8487155090390105,0.8487155090390105,15,0.375,1.0,1.2010706498918404,0.6860643477643292,-0.362511893434824,2.5461465271170316,0.30000000000000004,0.35,0.4804282599567362,0.0,mean,,3.314062893638944,
bo,7,0,6,712351,1,4,1,3,5,1,10,1,,0,712351,False,1440,False,0.5,0.8,0.5,0.1,1.5,2.5,2,3,5,4,3,6,4,2,2,2,0.2,0.75,0.4,0.8,1.2,1,1,False,{},simulation ended,1440.0,373,155,218,155,218,0.5844504021447721,452.10297950334643,259.8861297529315,21.385000337248904,906.0983745563084,453.25291042379945,256.82978240948535,3.2502556209483373,918.4023055230733,319.18248600474124,643,3.7256882875597412,10.790246814784382,0.997069446807842,1,0.9979583371074747,3.281289451524073,5.911316703778766,0.9602867165169632,1,4.33083103567877,5.911316703778766,0.9904398773827136,1,328,0.0,0.0,248,0.0,0.0,0.0,0,0.013504025919526307,0.2899392681540576,0.0035072956207658603,1,1015,642,643,319.18248600474124,1015,0.367487684729064,0.8472906403940886,0.8472906403940886,15,0.375,1.0,1.255841609731518,0.7219059159803652,-0.367487684729064,2.541871921182266,0.30000000000000004,0.35,0.5023366438926072,0.0,mean,,3.326720880345809,
bo,7,0,7,712352,1,4,1,3,5,1,10,1,,0,712352,False,1440,False,0.5,0.8,0.5,0.1,1.5,2.5,2,3,5,4,3,6,4,2,2,2,0.2,0.75,0.4,0.8,1.2,1,1,False,{},simulation ended,1440.0,388,164,224,164,224,0.5773195876288659,430.2221807098824,237.77423143846624,16.615609005494424,854.8148050165685,455.1873913428237,247.23649484102373,1.6722695086755266,859.3261718028888,301.473058912272,588,3.5907196855597685,9.755245399266073,0.998814818222222,1,0.9992240211210089,3.1406962990048672,5.833958910801442,0.9443383516800696,1,4.315387190622292,5.891584454887379,0.9917837755196471,1,329,0.0,0.0,260,0.0,0.0,0.0,0,0.008735439184914743,0.22061728678397685,0.0023597818353693297,1,975,587,588,301.473058912272,975,0.39794871794871794,0.8317948717948718,0.8317948717948718,15,0.375,1.0,1.1950616130830067,0.6604839762179618,-0.39794871794871794,2.4953846153846153,0.30000000000000004,0.35,0.4780246452332027,0.0,mean,,3.2254605426691008,
bo,7,0,8,712353,1,4,1,3,5,1,10,1,,0,712353,False,1440,False,0.5,0.8,0.5,0.1,1.5,2.5,2,3,5,4,3,6,4,2,2,2,0.2,0.75,0.4,0.8,1.2,1,1,False,{},simulation ended,1440.0,369,146,223,146,223,0.6043360433604336,447.9700218872773,260.95789884574685,14.913676825060799,896.3672527238982,425.7419415088937,254.5992849090318,1.6804389260651078,894.4977892710386,302.82834227504287,636,3.7350430310505014,10.934919987998342,0.9896032139851301,1,0.9984458660295761,3.2467346489706888,5.908131886770661,0.9551013818214914,1,4.3670647554425726,5.908131886770661,0.9900280163768228,1,325,0.0,0.0,256,0.0,0.0,0.0,0,0.010390501329870658,0.35892102709175333,0.0026697815917028776,1,1005,636,636,302.82834227504287,1005,0.36716417910447763,0.854726368159204,0.854726368159204,15,0.375,1.0,1.2443611719091037,0.7248830523492968,-0.36716417910447763,2.564179104477612,0.30000000000000004,0.35,0.4977444687636415,0.0,mean,,3.3447593941367764,
bo,7,0,9,712354,1,4,1,3,5,1,10,1,,0,712354,False,1440,False,0.5,0.8,0.5,0.1,1.5,2.5,2,3,5,4,3,6,4,2,2,2,0.2,0.75,0.4,0.8,1.2,1,1,False,{},simulation ended,1440.0,371,142,229,142,229,0.6172506738544474,450.85394486629576,242.82247694960697,16.878811996757136,908.3367331950097,450.8313058628004,257.180458820764,1.7950857798750803,904.1104428636075,300.24695930050115,588,3.7424887839138066,11.226698043649606,0.9987115588182786,1,0.999223986187597,3.211775947716294,5.854378685526399,0.9537687369433564,1,4.307418622049437,5.854378685526399,0.9921904273763468,1,330,0.0,0.0,264,0.0,0.0,0.0,0,0.006214288607293151,0.17945750846843112,0.0016053578902173972,1,959,588,588,300.24695930050115,959,0.38686131386861317,0.8519290928050052,0.8519290928050052,15,0.375,1.0,1.2523720690730438,0.6745068804155749,-0.38686131386861317,2.5557872784150155,0.30000000000000004,0.35,0.5009488276292176,0.0,mean,,3.3198747921756198,
