trial_index,alpha,gamma,target_final_epsilon,risk_t1,risk_window,epsilon_decay,epsilon_min,objective_mean,objective_std,best_objective_so_far,total_reward_mean,total_reward_std,late_order_fraction_mean,n_valid_replications,best_training_reward,best_training_episode,best_training_seed,q_table_size,trial_dir
16,0.0001,0.0,0.03200293014920425,175.214912,758.004,0.9661663272894203,0.03200293014920425,-254.2,248.51237393739575,-322.2,254.2,248.51237393739575,0.4378207893656218,10,1221.0,91,303345,20,/cfs/earth/scratch/freyfab2/BA/BA-Simulation-Optimization/RL/rl_tuning_hpc50x100_4/stage0/trial_016
17,0.0001,0.99,0.041762418521591814,175.214912,758.004,0.9687413918145061,0.041762418521591814,-228.2,281.3320695074298,-322.2,228.2,281.3320695074298,0.442406447215211,10,1081.0,91,303345,20,/cfs/earth/scratch/freyfab2/BA/BA-Simulation-Optimization/RL/rl_tuning_hpc50x100_4/stage0/trial_017
18,0.0001,0.0,0.00725747838098919,175.214912,758.004,0.9519362331597577,0.00725747838098919,-338.2,207.45269875858986,-338.2,338.2,207.45269875858986,0.4228314678329216,10,1301.0,91,303345,20,/cfs/earth/scratch/freyfab2/BA/BA-Simulation-Optimization/RL/rl_tuning_hpc50x100_4/stage0/trial_018
19,0.010361253476428786,0.99,0.025912648551680906,175.214912,758.004,0.9641289375367695,0.025912648551680906,-256.2,187.04057789094264,-338.2,256.2,187.04057789094264,0.437613834921504,10,1201.0,91,303345,20,/cfs/earth/scratch/freyfab2/BA/BA-Simulation-Optimization/RL/rl_tuning_hpc50x100_4/stage0/trial_019
20,0.006685553983451213,0.3411284588178392,0.0001,175.214912,758.004,0.9120108393559098,0.0001,-196.2,155.1549762871519,-338.2,196.2,155.1549762871519,0.4482838428941293,10,1161.0,91,303345,20,/cfs/earth/scratch/freyfab2/BA/BA-Simulation-Optimization/RL/rl_tuning_hpc50x100_4/stage0/trial_020
21,0.0001,0.01,0.021184466440355834,175.214912,758.004,0.9621885295929717,0.021184466440355834,-256.2,269.0843733850035,-338.2,256.2,269.0843733850035,0.437540575632574,10,1241.0,91,303345,20,/cfs/earth/scratch/freyfab2/BA/BA-Simulation-Optimization/RL/rl_tuning_hpc50x100_4/stage0/trial_021
22,0.08,0.95,0.0005,175.214912,758.004,0.9268078424558299,0.0005,-238.2,201.4419133260118,-338.2,238.2,201.4419133260118,0.4406661762348145,10,747.0,75,287345,22,/cfs/earth/scratch/freyfab2/BA/BA-Simulation-Optimization/RL/rl_tuning_hpc50x100_4/stage0/trial_022
23,0.08,0.01,0.0005,175.214912,758.004,0.9268078424558299,0.0005,-332.2,247.63629243980643,-338.2,332.2,247.63629243980643,0.42383546854072734,10,1241.0,91,303345,20,/cfs/earth/scratch/freyfab2/BA/BA-Simulation-Optimization/RL/rl_tuning_hpc50x100_4/stage0/trial_023
24,0.06403683716750931,0.01,0.0005,175.214912,758.004,0.9268078424558299,0.0005,-114.2,264.6896715442864,-338.2,114.2,264.6896715442864,0.4628010952050364,10,1101.0,91,303345,20,/cfs/earth/scratch/freyfab2/BA/BA-Simulation-Optimization/RL/rl_tuning_hpc50x100_4/stage0/trial_024
25,0.010149051501809366,0.01,0.03435370356647259,175.214912,758.004,0.9668514116112821,0.03435370356647259,-112.2,238.19543796359045,-338.2,112.2,238.19543796359045,0.46326891996488884,10,1061.0,91,303345,20,/cfs/earth/scratch/freyfab2/BA/BA-Simulation-Optimization/RL/rl_tuning_hpc50x100_4/stage0/trial_025
26,0.02057687251568637,0.95,0.08,175.214912,758.004,0.975059010288356,0.08,-268.2,214.613243870094,-338.2,268.2,214.613243870094,0.43539662710405985,10,1061.0,91,303345,20,/cfs/earth/scratch/freyfab2/BA/BA-Simulation-Optimization/RL/rl_tuning_hpc50x100_4/stage0/trial_026
27,0.021771984056038408,0.17865910433905258,0.08,175.214912,758.004,0.975059010288356,0.08,-138.2,184.7309154178345,-338.2,138.2,184.7309154178345,0.4584513898173648,10,1041.0,91,303345,20,/cfs/earth/scratch/freyfab2/BA/BA-Simulation-Optimization/RL/rl_tuning_hpc50x100_4/stage0/trial_027
28,0.012919716617339407,0.95,0.05000131584540938,175.214912,758.004,0.9704872057917927,0.05000131584540938,-300.2,262.3487077239841,-338.2,300.2,262.3487077239841,0.4295742863704698,10,821.0,91,303345,20,/cfs/earth/scratch/freyfab2/BA/BA-Simulation-Optimization/RL/rl_tuning_hpc50x100_4/stage0/trial_028
