method,run_index,trial_index,preparation_capacity,sorting_capacity,analysis1_capacity,analysis2_capacity,evaluation_capacity,dispatching_capacity,worker_capacity,objective_mean,objective_std,n_valid_replications,n_orders_completed_mean,n_orders_in_date_mean,n_orders_late_mean,n_orders_created_mean,n_orders_incomplete_mean,late_order_fraction_mean,time_in_system_mean_mean,time_in_system_std_mean,wip_time_in_system_mean_mean,wip_time_in_system_std_mean,wip_time_in_system_min_mean,wip_time_in_system_max_mean,wip_mean_mean,work_in_progress_mean_mean,completed_norm_mean,late_total_norm_mean,on_time_loss_norm_mean,station_capacity_norm_mean,worker_capacity_norm_mean,time_in_system_mean_norm_mean,time_in_system_std_norm_mean,objective_completed_contribution_mean,objective_late_contribution_mean,objective_station_capacity_contribution_mean,objective_worker_capacity_contribution_mean,objective_time_mean_contribution_mean,objective_time_std_contribution_mean,best_objective_so_far
random_search,3,10,1,3,1,1,4,5,4,3.1208867842501635,0.09335655415194362,30,369.4,142.26666666666668,227.13333333333333,988.8,619.4,0.6153128760847941,459.7126650320201,255.83241650211505,453.6813477315184,260.28467331247606,1.4538606389560074,908.7977712232231,313.2522050073223,313.2522050073223,0.37394881842273137,0.8557923619902168,0.8557923619902168,0.375,0.3333333333333334,1.2769796250889445,0.7106456013947641,-0.37394881842273137,2.567377085970651,0.3000000000000001,0.11666666666666667,0.5107918500355778,0.0,0.1180717789091764
random_search,3,11,4,2,1,5,3,2,8,3.340646635142679,0.08257793212312269,30,369.2,143.1,226.1,990.8333333333334,621.6333333333333,0.6125986657455579,458.32944383776953,253.75167667187915,451.12804190946997,261.3734376729588,1.3351919306382192,906.1224586678819,312.464711060236,312.464711060236,0.37318734823064015,0.8552300522956361,0.8552300522956361,0.4583333333333334,0.777777777777778,1.2731373439938045,0.7048657685329975,-0.37318734823064015,2.565690156886908,0.3666666666666668,0.2722222222222222,0.5092549375975219,0.0,0.1180717789091764
random_search,3,12,3,3,1,5,3,3,8,3.3810147268032638,0.09643881198484831,30,360.53333333333336,141.83333333333334,218.7,1002.7333333333333,642.2,0.5906783056595801,445.5290605679338,250.96985027346628,456.7253274734713,265.95487543186135,1.6249097376937394,922.2024779381128,319.52889233219975,319.52889233219975,0.36047886855249034,0.8580796945378684,0.8580796945378684,0.5,0.777777777777778,1.2375807237998162,0.6971384729818506,-0.36047886855249034,2.5742390836136058,0.40000000000000013,0.2722222222222222,0.4950322895199265,0.0,0.1180717789091764
random_search,3,13,5,1,4,1,4,4,5,3.4743296863840007,0.0603389302806129,30,318.5,114.3,204.2,987.7666666666667,669.2666666666667,0.6411787253072349,500.41978794111577,279.29241266200785,491.25640473895254,282.0418738858832,1.5551448550343745,980.464062570096,339.17617778043507,339.17617778043507,0.32275433312021257,0.8840577146713612,0.8840577146713612,0.5416666666666665,0.4444444444444445,1.3900549665030992,0.775812257394466,-0.32275433312021257,2.6521731440140845,0.4333333333333334,0.15555555555555556,0.5560219866012396,0.0,0.1180717789091764
random_search,3,14,2,3,3,5,3,2,1,3.409380277792053,0.06202437426551947,30,247.13333333333333,89.36666666666666,157.76666666666668,996.6666666666666,749.5333333333333,0.5872603428886284,474.7085567508153,264.72652615836137,538.851409858994,311.46298103980877,1.7052164459070203,1088.8538913767145,370.7007957874036,370.7007957874036,0.24853379169146358,0.910153372512722,0.910153372512722,0.5,0.0,1.3186348798633756,0.7353514615510036,-0.24853379169146358,2.730460117538167,0.40000000000000013,0.0,0.5274539519453503,0.0,0.1180717789091764
random_search,3,15,4,1,3,4,4,4,4,3.464060834299622,0.0412791396460092,30,320.3,116.06666666666666,204.23333333333332,1001.3333333333334,681.0333333333333,0.6376483488155482,494.14374063272834,276.96458314559436,486.46440862907394,283.3047846904558,0.9696017767226067,977.8424849122263,340.0485715289154,340.0485715289154,0.320159528753706,0.8839461430056542,0.8839461430056542,0.5833333333333334,0.3333333333333334,1.3726215017575787,0.7693460642933178,-0.320159528753706,2.651838429016963,0.46666666666666673,0.11666666666666667,0.5490486007030315,0.0,0.1180717789091764
random_search,3,16,4,1,2,5,2,1,6,3.3728331401693814,0.057693323468073265,30,319.6,115.66666666666667,203.93333333333334,994.9333333333333,675.3333333333334,0.6380704296022504,494.4050871874915,278.0110961992135,491.96647505631273,282.2477217573203,1.1083723030452801,976.951689532086,340.533336990292,340.533336990292,0.3215111108265801,0.8835202735958791,0.8835202735958791,0.375,0.5555555555555556,1.3733474644096988,0.7722530449978152,-0.3215111108265801,2.650560820787637,0.3000000000000001,0.1944444444444445,0.5493389857638796,0.0,0.1180717789091764
random_search,3,17,3,5,5,1,5,3,9,0.39423729626553355,0.8945092043424331,30,875.0,875.0,0.0,1002.1333333333333,127.13333333333334,0.0,38.92118847644731,14.690639157963515,94.02530987236462,55.03586635293583,1.0700523052293722,196.61707428088374,56.38175857458041,56.38175857458041,0.8733632282881855,0.12663677171181473,0.12663677171181473,0.6666666666666669,0.888888888888889,0.10811441243457587,0.0408073309943431,-0.8733632282881855,0.3799103151354441,0.5333333333333333,0.3111111111111111,0.043245764973830356,0.0,0.1180717789091764
random_search,3,18,2,2,5,3,2,2,7,1.9612359588785666,0.16262447502677027,30,630.6333333333333,424.1666666666667,206.46666666666667,1000.1,369.46666666666664,0.327524336381272,270.3416370436632,148.39691012936817,260.4843470172779,150.6493748806329,1.5404969243781277,528.0755555014282,185.39564811324098,185.39564811324098,0.6309923250798526,0.5750606735255238,0.5750606735255237,0.4166666666666666,0.6666666666666669,0.7509489917879535,0.4122136392482449,-0.6309923250798526,1.7251820205765709,0.3333333333333334,0.23333333333333334,0.3003795967151814,0.0,0.1180717789091764
random_search,3,19,5,5,1,4,1,2,3,3.235226066852292,0.12901542369145136,30,163.46666666666667,103.56666666666666,59.9,1004.6,841.1333333333333,0.18331171127486195,206.98339602925074,112.74845365730593,600.3984044047376,347.7363971120005,1.1284366549589702,1208.601839928367,394.87171110450777,394.87171110450777,0.16247342846675325,0.8966467221325518,0.8966467221325518,0.5,0.22222222222222224,0.5749538778590298,0.313190149048072,-0.16247342846675325,2.689940166397655,0.40000000000000013,0.07777777777777778,0.2299815511436119,0.0,0.1180717789091764
