trial_index,alpha,gamma,target_final_epsilon,risk_t1,risk_window,epsilon_decay,epsilon_min,objective_mean,objective_std,best_objective_so_far,total_reward_mean,total_reward_std,late_order_fraction_mean,n_valid_replications,best_training_reward,best_training_episode,best_training_seed,q_table_size,trial_dir
23,0.006962945687071641,0.8913483713073416,0.0005,175.214912,758.004,0.9924279113496888,0.0005,-346.2,239.83735229433208,-346.2,346.2,239.83735229433208,0.4213352959098674,10,1195.0,598,810345,23,/cfs/earth/scratch/freyfab2/BA/BA-Simulation-Optimization/RL/rl_tuning_hpc_gamma_high/stage1/trial_023
24,0.0063149715725489535,0.99,0.012178423685520395,175.214912,758.004,0.9956016119228638,0.012178423685520395,-116.2,282.4923991111187,-346.2,116.2,282.4923991111187,0.46249901146321254,10,1109.0,668,880345,24,/cfs/earth/scratch/freyfab2/BA/BA-Simulation-Optimization/RL/rl_tuning_hpc_gamma_high/stage1/trial_024
25,0.005708391638309852,0.8653690573880893,0.0005,175.214912,758.004,0.9924279113496888,0.0005,-324.2,245.07268763006257,-346.2,324.2,245.07268763006257,0.42521880634364767,10,1189.0,668,880345,23,/cfs/earth/scratch/freyfab2/BA/BA-Simulation-Optimization/RL/rl_tuning_hpc_gamma_high/stage1/trial_025
26,0.007330954364119498,0.8418607332454482,0.0005,175.214912,758.004,0.9924279113496888,0.0005,-346.2,239.83735229433208,-346.2,346.2,239.83735229433208,0.4213352959098674,10,1249.0,385,597345,23,/cfs/earth/scratch/freyfab2/BA/BA-Simulation-Optimization/RL/rl_tuning_hpc_gamma_high/stage1/trial_026
27,0.08,0.966694142494347,0.08,175.214912,758.004,0.9974774583245799,0.08,-104.2,256.0090276186022,-346.2,104.2,256.0090276186022,0.464570727784045,10,1177.0,718,930345,24,/cfs/earth/scratch/freyfab2/BA/BA-Simulation-Optimization/RL/rl_tuning_hpc_gamma_high/stage1/trial_027
28,0.07025428165280981,0.9091136780810547,0.001533540623259615,175.214912,758.004,0.9935407749768813,0.001533540623259615,-292.2,231.0732447611459,-346.2,292.2,231.0732447611459,0.4310235314986978,10,1229.0,668,880345,24,/cfs/earth/scratch/freyfab2/BA/BA-Simulation-Optimization/RL/rl_tuning_hpc_gamma_high/stage1/trial_028
29,0.07109666048156249,0.9478680911041869,0.059473059789130304,175.214912,758.004,0.9971817469068097,0.059473059789130304,-102.2,181.47347525801732,-346.2,102.2,181.47347525801732,0.465170220500395,10,1103.0,126,338345,23,/cfs/earth/scratch/freyfab2/BA/BA-Simulation-Optimization/RL/rl_tuning_hpc_gamma_high/stage1/trial_029
30,0.07106403664299372,0.8361871126271916,0.0005,175.214912,758.004,0.9924279113496888,0.0005,-82.2,168.0322720326201,-346.2,82.2,168.0322720326201,0.46861207703942725,10,1182.0,934,1146345,24,/cfs/earth/scratch/freyfab2/BA/BA-Simulation-Optimization/RL/rl_tuning_hpc_gamma_high/stage1/trial_030
31,0.006826114605535822,0.8654249830570704,0.022673223951444055,175.214912,758.004,0.9962205894060095,0.022673223951444055,-288.2,235.21375621147484,-346.2,288.2,235.21375621147484,0.4317457457988979,10,1077.0,718,930345,23,/cfs/earth/scratch/freyfab2/BA/BA-Simulation-Optimization/RL/rl_tuning_hpc_gamma_high/stage1/trial_031
32,0.008716320827369005,0.8024628633858032,0.0005,175.214912,758.004,0.9924279113496888,0.0005,-284.2,229.12044382328213,-346.2,284.2,229.12044382328213,0.4324192110626063,10,1249.0,385,597345,23,/cfs/earth/scratch/freyfab2/BA/BA-Simulation-Optimization/RL/rl_tuning_hpc_gamma_high/stage1/trial_032
33,0.06720709007727924,0.900944001979459,0.025768634003277995,175.214912,758.004,0.9963480872495333,0.025768634003277995,-112.2,229.170872688675,-346.2,112.2,229.170872688675,0.46327654969658,10,1243.0,126,338345,24,/cfs/earth/scratch/freyfab2/BA/BA-Simulation-Optimization/RL/rl_tuning_hpc_gamma_high/stage1/trial_033
34,0.07232381616177844,0.8383681336444436,0.08,175.214912,758.004,0.9974774583245799,0.08,-274.2,269.86943345090253,-346.2,274.2,269.86943345090253,0.43412120458167297,10,1155.0,598,810345,23,/cfs/earth/scratch/freyfab2/BA/BA-Simulation-Optimization/RL/rl_tuning_hpc_gamma_high/stage1/trial_034
35,0.005490081883473165,0.9261998841166694,0.05836549641251246,175.214912,758.004,0.9971630015290428,0.05836549641251246,-286.2,234.89420786577284,-346.2,286.2,234.89420786577284,0.43210152557859527,10,1137.0,718,930345,23,/cfs/earth/scratch/freyfab2/BA/BA-Simulation-Optimization/RL/rl_tuning_hpc_gamma_high/stage1/trial_035
36,0.006867473701392744,0.9124929399721854,0.08,175.214912,758.004,0.9974774583245799,0.08,-112.2,295.979278553978,-346.2,112.2,295.979278553978,0.46319039159951886,10,1109.0,518,730345,23,/cfs/earth/scratch/freyfab2/BA/BA-Simulation-Optimization/RL/rl_tuning_hpc_gamma_high/stage1/trial_036
37,0.0055964196581259045,0.8429878276690718,0.013847997697121344,175.214912,758.004,0.9957295298736434,0.013847997697121344,-296.2,228.82734879283018,-346.2,296.2,228.82734879283018,0.43031188825958244,10,1189.0,668,880345,25,/cfs/earth/scratch/freyfab2/BA/BA-Simulation-Optimization/RL/rl_tuning_hpc_gamma_high/stage1/trial_037
38,0.005036921916178172,0.8965111945633306,0.0005,175.214912,758.004,0.9924279113496888,0.0005,-284.2,229.12044382328213,-346.2,284.2,229.12044382328213,0.4324192110626063,10,1197.0,718,930345,23,/cfs/earth/scratch/freyfab2/BA/BA-Simulation-Optimization/RL/rl_tuning_hpc_gamma_high/stage1/trial_038
39,0.0028100641705241496,0.99,0.08,175.214912,758.004,0.9974774583245799,0.08,-304.2,229.94337467201692,-346.2,304.2,229.94337467201692,0.4287275677321956,10,1147.0,633,845345,23,/cfs/earth/scratch/freyfab2/BA/BA-Simulation-Optimization/RL/rl_tuning_hpc_gamma_high/stage1/trial_039
40,0.0001,0.99,0.08,175.214912,758.004,0.9974774583245799,0.08,-12.2,170.85198272188708,-346.2,12.2,170.85198272188708,0.4811610605895888,10,949.0,518,730345,24,/cfs/earth/scratch/freyfab2/BA/BA-Simulation-Optimization/RL/rl_tuning_hpc_gamma_high/stage1/trial_040
41,0.003994378693540182,0.9619955798834188,0.047554744964316276,175.214912,758.004,0.9969587602612715,0.047554744964316276,-322.2,243.28163834444135,-346.2,322.2,243.28163834444135,0.42558877912409293,10,1142.0,934,1146345,24,/cfs/earth/scratch/freyfab2/BA/BA-Simulation-Optimization/RL/rl_tuning_hpc_gamma_high/stage1/trial_041
