label,error,replication,eval_seed,episode,baseline_rule,action_random_seed,q_table_size,best_total_reward_so_far,random_seed,run_duration,due_date_lower_bound,due_date_upper_bound,rate_multiplier,risk_t1,risk_window,risk_t2,agent_type,training,fixed_action,msg,n_orders_created,n_orders_completed,n_orders_in_date,n_orders_late,late_order_fraction,time_in_system_mean,time_in_system_std,time_in_system_min,time_in_system_max,wip_mean,wip_max,total_reward,n_eval_failures,n_decision_points,action_0_count,action_1_count,action_2_count,action_3_count,epsilon,preparation_capacity,sorting_capacity,analysis1_capacity,analysis2_capacity,evaluation_capacity,dispatching_capacity,worker_capacity
,,0,312345,,FIFO,,,,312345,1440,4,8,0.9,0.0,120.0,120.0,baseline,False,0,simulation ended,487,271,166,105,0.3874538745387454,310.32177796081766,181.12960874563666,8.950989732365354,909.783566413669,109.3254777929539,217,508.0,34,350,350,0,0,0,,1,1,1,1,1,1,1
,,1,313345,,FIFO,,,,313345,1440,4,8,0.9,0.0,120.0,120.0,baseline,False,0,simulation ended,562,280,148,132,0.4714285714285714,335.37554245579213,194.26155714926935,17.187548032176835,1006.3077196225072,135.416784777984,282,67.0,31,357,357,0,0,0,,1,1,1,1,1,1,1
,,0,312345,,EDD,,,,312345,1440,4,8,0.9,0.0,120.0,120.0,baseline,False,1,simulation ended,487,271,161,110,0.4059040590405904,310.91025649890804,189.05994971301908,8.950989732365354,782.2150051281255,109.3254777929539,217,408.0,34,350,0,350,0,0,,1,1,1,1,1,1,1
,,1,313345,,EDD,,,,313345,1440,4,8,0.9,0.0,120.0,120.0,baseline,False,1,simulation ended,562,280,148,132,0.4714285714285714,337.8672715538171,204.3771778485684,17.187548032176835,782.5887783750775,135.416784777984,282,67.0,31,357,0,357,0,0,,1,1,1,1,1,1,1
,,0,312345,,Longest Waiting Time,,,,312345,1440,4,8,0.9,0.0,120.0,120.0,baseline,False,2,simulation ended,487,271,166,105,0.3874538745387454,310.32177796081766,181.12960874563666,8.950989732365354,909.783566413669,109.3254777929539,217,508.0,34,350,0,0,350,0,,1,1,1,1,1,1,1
,,1,313345,,Longest Waiting Time,,,,313345,1440,4,8,0.9,0.0,120.0,120.0,baseline,False,2,simulation ended,562,280,148,132,0.4714285714285714,335.37554245579213,194.26155714926935,17.187548032176835,1006.3077196225072,135.416784777984,282,67.0,31,357,0,0,357,0,,1,1,1,1,1,1,1
,,0,312345,,Highest Lateness Risk,,,,312345,1440,4,8,0.9,0.0,120.0,120.0,baseline,False,3,simulation ended,487,271,146,125,0.4612546125461255,312.25340309133765,183.16805599889145,8.950989732365354,726.4986196395715,109.3254777929539,217,108.0,34,350,0,0,0,350,,1,1,1,1,1,1,1
,,1,313345,,Highest Lateness Risk,,,,313345,1440,4,8,0.9,0.0,120.0,120.0,baseline,False,3,simulation ended,562,280,132,148,0.5285714285714286,338.8908751555909,195.19006838756553,17.187548032176835,689.2146441045304,135.416784777984,282,-253.0,31,357,0,0,0,357,,1,1,1,1,1,1,1
