replication,eval_seed,objective_value,q_table_size,alpha,gamma,target_final_epsilon,risk_t1,risk_window,epsilon_decay,epsilon_min,label,error,episode,baseline_rule,action_random_seed,best_total_reward_so_far,random_seed,run_duration,due_date_lower_bound,due_date_upper_bound,rate_multiplier,risk_t2,agent_type,training,fixed_action,msg,n_orders_created,n_orders_completed,n_orders_in_date,n_orders_late,late_order_fraction,time_in_system_mean,time_in_system_std,time_in_system_min,time_in_system_max,wip_mean,wip_max,total_reward,n_eval_failures,n_decision_points,action_0_count,action_1_count,action_2_count,action_3_count,epsilon,preparation_capacity,sorting_capacity,analysis1_capacity,analysis2_capacity,evaluation_capacity,dispatching_capacity,worker_capacity
0,312345,-468.0,26,0.0234167928219911,0.8,0.0112044802072359,175.214912,758.004,0.9995509566939208,0.0112044802072359,,,,,,,312345,1440.0,4,8,0.9,933.218912,q_learning,False,,simulation ended,487,271,164,107,0.3948339483394834,310.32286200708234,183.45669769185614,8.950989732365354,909.783566413669,109.3254777929539,217,468.0,34,350,96,35,2,217,0.0112044802072359,1,1,1,1,1,1,1
1,313345,-227.0,26,0.0234167928219911,0.8,0.0112044802072359,175.214912,758.004,0.9995509566939208,0.0112044802072359,,,,,,,313345,1440.0,4,8,0.9,933.218912,q_learning,False,,simulation ended,562,280,156,124,0.44285714285714284,335.39076168118885,196.99840453833013,11.817236253798981,1010.0276943908199,135.416784777984,282,227.0,31,357,54,26,10,267,0.0112044802072359,1,1,1,1,1,1,1
2,314345,-7.0,26,0.0234167928219911,0.8,0.0112044802072359,175.214912,758.004,0.9995509566939208,0.0112044802072359,,,,,,,314345,1440.0,4,8,0.9,933.218912,q_learning,False,,simulation ended,561,276,143,133,0.48188405797101447,365.26370223238507,219.7358180261817,9.596951401307663,857.6635977688006,148.05837788147468,286,7.0,31,359,42,34,15,268,0.0112044802072359,1,1,1,1,1,1,1
3,315345,-354.0,26,0.0234167928219911,0.8,0.0112044802072359,175.214912,758.004,0.9995509566939208,0.0112044802072359,,,,,,,315345,1440.0,4,8,0.9,933.218912,q_learning,False,,simulation ended,526,288,165,123,0.4270833333333333,330.4015307344417,203.8432315675593,11.067006805049784,950.6175290659335,124.84367175576061,239,354.0,22,359,68,41,0,250,0.0112044802072359,1,1,1,1,1,1,1
4,316345,-71.0,26,0.0234167928219911,0.8,0.0112044802072359,175.214912,758.004,0.9995509566939208,0.0112044802072359,,,,,,,316345,1440.0,4,8,0.9,933.218912,q_learning,False,,simulation ended,584,281,149,132,0.4697508896797153,361.3732896968487,213.25487303893274,18.396518633717015,1090.6752764319076,152.08948657422883,304,71.0,33,357,44,51,10,252,0.0112044802072359,1,1,1,1,1,1,1
5,317345,-260.0,26,0.0234167928219911,0.8,0.0112044802072359,175.214912,758.004,0.9995509566939208,0.0112044802072359,,,,,,,317345,1440.0,4,8,0.9,933.218912,q_learning,False,,simulation ended,527,277,156,121,0.4368231046931408,339.2619939859913,207.66207334168368,10.790077922669727,872.1467456237366,126.39784038075321,251,260.0,30,352,32,247,13,60,0.0112044802072359,1,1,1,1,1,1,1
6,318345,-7.0,26,0.0234167928219911,0.8,0.0112044802072359,175.214912,758.004,0.9995509566939208,0.0112044802072359,,,,,,,318345,1440.0,4,8,0.9,933.218912,q_learning,False,,simulation ended,552,282,146,136,0.48226950354609927,352.52653277793723,210.6899259479295,8.83969723567143,790.1855977833488,130.76134924175673,271,7.0,31,360,82,208,2,68,0.0112044802072359,1,1,1,1,1,1,1
7,319345,-267.0,26,0.0234167928219911,0.8,0.0112044802072359,175.214912,758.004,0.9995509566939208,0.0112044802072359,,,,,,,319345,1440.0,4,8,0.9,933.218912,q_learning,False,,simulation ended,552,278,157,121,0.4352517985611511,339.053176243334,204.9516341175861,11.613480675584368,966.7853104111985,132.63484639295993,274,267.0,31,357,56,53,0,248,0.0112044802072359,1,1,1,1,1,1,1
8,320345,-77.0,26,0.0234167928219911,0.8,0.0112044802072359,175.214912,758.004,0.9995509566939208,0.0112044802072359,,,,,,,320345,1440.0,4,8,0.9,933.218912,q_learning,False,,simulation ended,567,283,150,133,0.46996466431095407,362.1295538127636,234.08857837594974,12.505778783697268,1066.0812896093398,150.57266652830006,285,77.0,31,358,58,79,0,221,0.0112044802072359,1,1,1,1,1,1,1
9,321345,-204.0,26,0.0234167928219911,0.8,0.0112044802072359,175.214912,758.004,0.9995509566939208,0.0112044802072359,,,,,,,321345,1440.0,4,8,0.9,933.218912,q_learning,False,,simulation ended,572,276,153,123,0.44565217391304346,346.6975983301442,209.73981019510532,12.324706307787704,948.1399454287478,142.01650264372986,297,204.0,32,354,246,87,0,21,0.0112044802072359,1,1,1,1,1,1,1
10,322345,-581.0,26,0.0234167928219911,0.8,0.0112044802072359,175.214912,758.004,0.9995509566939208,0.0112044802072359,,,,,,,322345,1440.0,4,8,0.9,933.218912,q_learning,False,,simulation ended,561,297,181,116,0.39057239057239057,312.6828226592005,204.5040833859178,12.841325965380715,970.6228295571589,126.82927581498983,264,581.0,23,351,240,66,0,45,0.0112044802072359,1,1,1,1,1,1,1
