replication,eval_seed,objective_value,q_table_size,alpha,gamma,target_final_epsilon,risk_t1,risk_window,epsilon_decay,epsilon_min,label,error,episode,baseline_rule,action_random_seed,best_total_reward_so_far,random_seed,run_duration,due_date_lower_bound,due_date_upper_bound,rate_multiplier,risk_t2,agent_type,training,fixed_action,msg,n_orders_created,n_orders_completed,n_orders_in_date,n_orders_late,late_order_fraction,time_in_system_mean,time_in_system_std,time_in_system_min,time_in_system_max,wip_mean,wip_max,total_reward,n_eval_failures,n_decision_points,action_0_count,action_1_count,action_2_count,action_3_count,epsilon,preparation_capacity,sorting_capacity,analysis1_capacity,analysis2_capacity,evaluation_capacity,dispatching_capacity,worker_capacity
0,312345,-868.0,23,0.07360451844919691,0.0,0.08,175.214912,758.004,0.9974774583245799,0.08,,,,,,,312345,1440.0,4,8,0.9,933.218912,q_learning,False,,simulation ended,487,271,184,87,0.3210332103321033,310.5613309715242,184.2854002701683,8.950989732365354,997.6433225851245,109.3254777929539,217,868.0,34,350,184,40,1,125,0.08,1,1,1,1,1,1,1
1,313345,-407.0,23,0.07360451844919691,0.0,0.08,175.214912,758.004,0.9974774583245799,0.08,,,,,,,313345,1440.0,4,8,0.9,933.218912,q_learning,False,,simulation ended,562,280,165,115,0.4107142857142857,337.78444205662834,203.6595928269296,17.187548032176835,1031.8235174850315,135.416784777984,282,407.0,31,357,58,79,7,213,0.08,1,1,1,1,1,1,1
2,314345,13.0,23,0.07360451844919691,0.0,0.08,175.214912,758.004,0.9974774583245799,0.08,,,,,,,314345,1440.0,4,8,0.9,933.218912,q_learning,False,,simulation ended,561,276,142,134,0.4855072463768116,375.13830835631546,234.33581662523582,12.633594345573625,955.3170768725124,148.05837788147468,286,-13.0,31,359,67,136,5,151,0.08,1,1,1,1,1,1,1
3,315345,-474.0,23,0.07360451844919691,0.0,0.08,175.214912,758.004,0.9974774583245799,0.08,,,,,,,315345,1440.0,4,8,0.9,933.218912,q_learning,False,,simulation ended,526,288,171,117,0.40625,330.0828643303676,202.91711661043328,11.067006805049784,950.6175290659335,124.84367175576061,239,474.0,22,359,20,95,34,210,0.08,1,1,1,1,1,1,1
4,316345,-91.0,23,0.07360451844919691,0.0,0.08,175.214912,758.004,0.9974774583245799,0.08,,,,,,,316345,1440.0,4,8,0.9,933.218912,q_learning,False,,simulation ended,584,281,150,131,0.46619217081850534,361.2044078050198,212.15354073125357,18.396518633717015,1065.3841315908924,152.08948657422883,304,91.0,33,357,48,57,202,50,0.08,1,1,1,1,1,1,1
5,317345,-440.0,23,0.07360451844919691,0.0,0.08,175.214912,758.004,0.9974774583245799,0.08,,,,,,,317345,1440.0,4,8,0.9,933.218912,q_learning,False,,simulation ended,527,277,165,112,0.4043321299638989,334.46984139193387,196.2125801448688,10.790077922669727,1021.0136416543834,126.39784038075321,251,440.0,30,352,9,28,250,65,0.08,1,1,1,1,1,1,1
6,318345,-147.0,23,0.07360451844919691,0.0,0.08,175.214912,758.004,0.9974774583245799,0.08,,,,,,,318345,1440.0,4,8,0.9,933.218912,q_learning,False,,simulation ended,552,282,153,129,0.4574468085106383,348.6346889184026,206.82982962573377,8.83969723567143,1053.7369070714562,130.76134924175673,271,147.0,31,360,28,31,199,102,0.08,1,1,1,1,1,1,1
7,319345,-107.0,23,0.07360451844919691,0.0,0.08,175.214912,758.004,0.9974774583245799,0.08,,,,,,,319345,1440.0,4,8,0.9,933.218912,q_learning,False,,simulation ended,552,278,149,129,0.46402877697841727,343.17090872355476,204.6945704723637,11.613480675584368,787.2219137876621,132.63484639295993,274,107.0,31,357,53,205,0,99,0.08,1,1,1,1,1,1,1
8,320345,3.0,23,0.07360451844919691,0.0,0.08,175.214912,758.004,0.9974774583245799,0.08,,,,,,,320345,1440.0,4,8,0.9,933.218912,q_learning,False,,simulation ended,567,283,146,137,0.4840989399293286,365.9319266761984,227.72569463301076,14.103620939431089,791.6110564421969,150.57266652830006,285,-3.0,31,358,59,102,1,196,0.08,1,1,1,1,1,1,1
9,321345,-104.0,23,0.07360451844919691,0.0,0.08,175.214912,758.004,0.9974774583245799,0.08,,,,,,,321345,1440.0,4,8,0.9,933.218912,q_learning,False,,simulation ended,572,276,148,128,0.463768115942029,346.59835205349174,205.03703153885974,12.324706307787704,1002.2974992667457,142.01650264372986,297,104.0,32,354,64,4,14,272,0.08,1,1,1,1,1,1,1
