method,run_index,trial_index,preparation_capacity,sorting_capacity,analysis1_capacity,analysis2_capacity,evaluation_capacity,dispatching_capacity,worker_capacity,objective_mean,objective_std,n_valid_replications,n_orders_completed_mean,n_orders_in_date_mean,n_orders_late_mean,n_orders_created_mean,n_orders_incomplete_mean,late_order_fraction_mean,time_in_system_mean_mean,time_in_system_std_mean,wip_time_in_system_mean_mean,wip_time_in_system_std_mean,wip_time_in_system_min_mean,wip_time_in_system_max_mean,wip_mean_mean,work_in_progress_mean_mean,completed_norm_mean,late_total_norm_mean,on_time_loss_norm_mean,station_capacity_norm_mean,worker_capacity_norm_mean,time_in_system_mean_norm_mean,time_in_system_std_norm_mean,objective_completed_contribution_mean,objective_late_contribution_mean,objective_station_capacity_contribution_mean,objective_worker_capacity_contribution_mean,objective_time_mean_contribution_mean,objective_time_std_contribution_mean,best_objective_so_far
random_search,15,29,3,1,1,1,1,2,4,1.8634548840094127,0.05589732268076452,30,310.03333333333336,109.76666666666667,200.26666666666668,1008.9666666666667,698.9333333333333,0.6323122415449464,494.83338248919495,275.854006854595,500.83359316169367,290.70736711309485,1.3494877303846426,1002.1902354196395,352.1445461388564,352.1445461388564,0.3073504158018103,0.8910991584678425,0.8910991584678425,0.125,0.3333333333333334,1.3745371735810972,0.7662611301516529,-0.10757264553063359,0.7128793267742739,0.375,0.3333333333333334,0.5498148694324388,0.0,1.8054351429901614
random_search,16,0,4,1,3,3,1,5,1,2.5129931637361533,0.1189195920321607,30,221.43333333333334,87.7,133.73333333333332,1007.3666666666667,785.9333333333333,0.5437718303625023,436.35916457939413,241.0248390215166,559.4023077449132,324.1181370163596,1.034413611911312,1127.467434411787,381.1753752049151,381.1753752049151,0.22019419850430302,0.9127720212666656,0.9127720212666655,0.4583333333333334,0.0,1.2121087904983172,0.6695134417264351,-0.07706796947650603,0.7302176170133323,1.375,0.0,0.48484351619932686,0.0,2.5129931637361533
random_search,16,1,1,3,4,2,2,5,4,2.0422499521468764,0.07639933965776272,30,708.9666666666667,582.2,126.76666666666667,1004.6333333333333,295.6666666666667,0.1787534371234063,221.44965473165269,117.33979212740675,213.22420298068306,121.04250442266903,2.0108994581416635,427.4230575445514,153.21347695623427,153.21347695623427,0.7063862595206978,0.4188707971521609,0.4188707971521609,0.4583333333333334,0.3333333333333334,0.6151379298101465,0.32594386702057426,-0.24723519083224416,0.3350966377217288,1.375,0.3333333333333334,0.24605517192405857,0.0,2.0422499521468764
random_search,16,2,4,3,5,4,3,1,2,2.585253944218157,0.05270175758602693,30,436.93333333333334,269.1333333333333,167.8,999.8666666666667,562.9333333333333,0.3170146593932252,264.2203738075831,143.3623897687094,406.89513040796214,234.59228082344873,1.3677822041361576,822.1242954118962,265.9673931810654,265.9673931810654,0.4384303715506791,0.7300190875378082,0.7300190875378082,0.5833333333333334,0.11111111111111112,0.733945482798842,0.3982288604686373,-0.15345063004273765,0.5840152700302464,1.75,0.11111111111111112,0.2935781931195368,0.0,2.0422499521468764
random_search,16,3,2,4,4,4,5,4,4,2.159101295272279,0.007350951736925657,30,981.3333333333334,981.3333333333334,0.0,998.9666666666667,17.633333333333333,0.0,27.468139421061775,9.441971551913527,15.275279147020973,9.393359297333596,1.55549527879485,34.68363483905842,18.932848819584173,18.932848819584173,0.9823932112811704,0.017606788718829657,0.017606788718829657,0.7083333333333331,0.3333333333333334,0.07630038728072713,0.026227698755315353,-0.3438376239484096,0.014085430975063727,2.125,0.3333333333333334,0.03052015491229086,0.0,2.0422499521468764
random_search,16,4,5,1,2,3,2,5,5,3.0937327192734037,0.028364154138394247,30,319.1,113.7,205.4,997.7666666666667,678.6666666666666,0.6436361833912879,497.3999621597515,275.4311299780253,490.8526829975075,282.4045155142241,0.9670845068740012,976.305250350463,341.7708845498717,341.7708845498717,0.3201386684440724,0.8858377302030482,0.8858377302030481,0.5,0.4444444444444445,1.3816665615548658,0.7650864721611813,-0.11204853395542537,0.7086701841624385,1.5,0.4444444444444445,0.5526666246219463,0.0,2.0422499521468764
random_search,16,5,1,5,4,2,3,4,2,2.5069177278602335,0.046422384145983445,30,489.1666666666667,264.6333333333333,224.53333333333333,1016.4,527.2333333333333,0.413987805333929,313.058836196749,168.8894035949105,374.9010214778176,215.16077089244328,1.81540835088421,761.6130592240908,261.666171249856,261.666171249856,0.4815771987845763,0.7393943562425037,0.7393943562425037,0.5416666666666665,0.11111111111111112,0.8696078783243026,0.46913723220808473,-0.1685520195746017,0.5915154849940032,1.625,0.11111111111111112,0.34784315132972105,0.0,2.0422499521468764
random_search,16,6,4,4,4,5,5,4,3,2.7790616997256405,0.12080644618221303,30,795.4666666666667,780.3666666666667,15.1,1001.9666666666667,206.5,0.018601761296639586,143.21070735800225,70.32777882365441,152.3908812072432,86.52308520466036,2.0209754381200886,319.72260492423084,107.78763372384425,107.78763372384425,0.7948538993993955,0.21989416764706046,0.21989416764706046,0.8333333333333331,0.22222222222222224,0.39780752043889506,0.19535494117681781,-0.27819886478978845,0.17591533411764845,2.5,0.22222222222222224,0.15912300817555802,0.0,2.0422499521468764
random_search,16,7,2,4,2,5,5,1,2,2.4800319001478006,0.0534490431443687,30,546.4,296.9,249.5,1004.2,457.8,0.4567031410700069,334.3306639649901,184.824659901066,328.4311324695091,189.20351876630187,1.3163086177838295,659.5340058310586,231.5863503661508,231.5863503661508,0.5445312189996728,0.7037852502123997,0.7037852502123997,0.5416666666666665,0.11111111111111112,0.9286962887916393,0.5134018330585166,-0.19058592664988547,0.5630282001699197,1.625,0.11111111111111112,0.3714785155166558,0.0,2.0422499521468764
random_search,16,8,5,1,4,4,5,2,7,3.696377451851141,0.03223002523199746,30,319.23333333333335,113.36666666666666,205.86666666666667,1014.6,695.3666666666667,0.6449564119058894,499.0566308958022,278.6665583331256,493.43437670169203,284.7376964789143,1.7012535251480054,987.0771522561221,349.0215368692319,349.0215368692319,0.3149502989295689,0.8880450276847769,0.8880450276847769,0.625,0.6666666666666669,1.3862684191550059,0.7740737731475711,-0.11023260462534909,0.7104360221478214,1.875,0.6666666666666669,0.5545073676620025,0.0,2.0422499521468764
