trial_index,alpha,gamma,target_final_epsilon,risk_t1,risk_window,epsilon_decay,epsilon_min,objective_mean,objective_std,best_objective_so_far,total_reward_mean,total_reward_std,late_order_fraction_mean,n_valid_replications,best_training_reward,best_training_episode,best_training_seed,q_table_size,trial_dir
68,0.7,0.2,0.02,207.01573886920715,1800.0,0.9616350847573034,0.02,-130.2,229.52162812636587,-270.2,130.2,229.52162812636587,0.4599770430492815,10,781.0,91,303345,20,/cfs/earth/scratch/freyfab2/BA/BA-Simulation-Optimization/RL/rl_tuning_hpc_100x100/stage1/trial_068
69,0.005,0.2,0.22,174.74044486027114,1800.0,0.9849727754527325,0.22,-100.2,256.671341948761,-270.2,100.2,256.671341948761,0.4653562847738855,10,941.0,91,303345,20,/cfs/earth/scratch/freyfab2/BA/BA-Simulation-Optimization/RL/rl_tuning_hpc_100x100/stage1/trial_069
70,0.7,0.2,0.22,201.5934629205684,120.0,0.9849727754527325,0.22,-222.2,219.61420719070065,-270.2,222.2,219.61420719070065,0.4436480868208135,10,921.0,91,303345,21,/cfs/earth/scratch/freyfab2/BA/BA-Simulation-Optimization/RL/rl_tuning_hpc_100x100/stage1/trial_070
71,0.7,0.2,0.22,169.00904412525335,1800.0,0.9849727754527325,0.22,-120.2,233.55265882546584,-270.2,120.2,233.55265882546584,0.461823116979883,10,921.0,91,303345,22,/cfs/earth/scratch/freyfab2/BA/BA-Simulation-Optimization/RL/rl_tuning_hpc_100x100/stage1/trial_071
72,0.7,0.2,0.02,196.51246804024123,120.0,0.9616350847573034,0.02,-58.2,239.49242623144104,-270.2,58.2,239.49242623144104,0.4730067369633598,10,741.0,91,303345,21,/cfs/earth/scratch/freyfab2/BA/BA-Simulation-Optimization/RL/rl_tuning_hpc_100x100/stage1/trial_072
73,0.7,0.2,0.22,360.0,120.0,0.9849727754527325,0.22,-142.2,203.27146599778555,-270.2,142.2,203.27146599778555,0.45788851235299,10,901.0,91,303345,20,/cfs/earth/scratch/freyfab2/BA/BA-Simulation-Optimization/RL/rl_tuning_hpc_100x100/stage1/trial_073
74,0.7,0.95,0.22,204.7236410263767,1800.0,0.9849727754527325,0.22,-70.2,234.2367273602593,-270.2,70.2,234.2367273602593,0.4708200710186278,10,881.0,91,303345,21,/cfs/earth/scratch/freyfab2/BA/BA-Simulation-Optimization/RL/rl_tuning_hpc_100x100/stage1/trial_074
75,0.7,0.95,0.22,329.7204379503564,120.0,0.9849727754527325,0.22,-66.2,234.7238566675507,-270.2,66.2,234.7238566675507,0.4713705464900344,10,901.0,91,303345,20,/cfs/earth/scratch/freyfab2/BA/BA-Simulation-Optimization/RL/rl_tuning_hpc_100x100/stage1/trial_075
76,0.7,0.2,0.02,312.8154510873074,120.0,0.9616350847573034,0.02,-136.2,267.9588691488967,-270.2,136.2,267.9588691488967,0.45896236974218646,10,741.0,91,303345,20,/cfs/earth/scratch/freyfab2/BA/BA-Simulation-Optimization/RL/rl_tuning_hpc_100x100/stage1/trial_076
77,0.005,0.95,0.22,129.86826508211908,1800.0,0.9849727754527325,0.22,-32.2,214.9712125430338,-270.2,32.2,214.9712125430338,0.47759256863192767,10,901.0,91,303345,20,/cfs/earth/scratch/freyfab2/BA/BA-Simulation-Optimization/RL/rl_tuning_hpc_100x100/stage1/trial_077
