replication,eval_seed,objective_value,q_table_size,alpha,gamma,target_final_epsilon,risk_t1,risk_window,epsilon_decay,epsilon_min,label,error,episode,baseline_rule,action_random_seed,best_total_reward_so_far,random_seed,run_duration,due_date_lower_bound,due_date_upper_bound,rate_multiplier,risk_t2,agent_type,training,fixed_action,msg,n_orders_created,n_orders_completed,n_orders_in_date,n_orders_late,late_order_fraction,time_in_system_mean,time_in_system_std,time_in_system_min,time_in_system_max,wip_mean,wip_max,total_reward,n_eval_failures,n_decision_points,action_0_count,action_1_count,action_2_count,action_3_count,epsilon,preparation_capacity,sorting_capacity,analysis1_capacity,analysis2_capacity,evaluation_capacity,dispatching_capacity,worker_capacity
0,312345,-508.0,24,0.08,0.8,0.00951296131805628,175.214912,758.004,0.9953557181242154,0.00951296131805628,,,,,,,312345,1440.0,4,8,0.9,933.218912,q_learning,False,,simulation ended,487,271,166,105,0.3874538745387454,310.53027010829663,181.55748495449816,8.950989732365354,915.7892087748689,109.3254777929539,217,508.0,34,350,22,93,16,219,0.00951296131805628,1,1,1,1,1,1,1
1,313345,-287.0,24,0.08,0.8,0.00951296131805628,175.214912,758.004,0.9953557181242154,0.00951296131805628,,,,,,,313345,1440.0,4,8,0.9,933.218912,q_learning,False,,simulation ended,562,280,159,121,0.43214285714285716,334.88903635065014,199.17572042824608,17.187548032176835,1204.4668108825322,135.416784777984,282,287.0,31,357,16,49,17,275,0.00951296131805628,1,1,1,1,1,1,1
2,314345,253.0,24,0.08,0.8,0.00951296131805628,175.214912,758.004,0.9953557181242154,0.00951296131805628,,,,,,,314345,1440.0,4,8,0.9,933.218912,q_learning,False,,simulation ended,561,276,130,146,0.5289855072463768,366.0088588996904,219.71587810029544,12.633594345573625,757.3597766994299,148.05837788147468,286,-253.0,31,359,65,36,17,241,0.00951296131805628,1,1,1,1,1,1,1
3,315345,-234.0,24,0.08,0.8,0.00951296131805628,175.214912,758.004,0.9953557181242154,0.00951296131805628,,,,,,,315345,1440.0,4,8,0.9,933.218912,q_learning,False,,simulation ended,526,288,159,129,0.4479166666666667,329.6778037279154,198.8459860879932,11.067006805049784,655.977419011903,124.84367175576061,239,234.0,22,359,208,72,31,48,0.00951296131805628,1,1,1,1,1,1,1
4,316345,49.0,24,0.08,0.8,0.00951296131805628,175.214912,758.004,0.9953557181242154,0.00951296131805628,,,,,,,316345,1440.0,4,8,0.9,933.218912,q_learning,False,,simulation ended,584,281,143,138,0.49110320284697506,361.7746752606405,213.24491136864663,18.396518633717015,1062.916918478226,152.08948657422883,304,-49.0,33,357,234,35,13,75,0.00951296131805628,1,1,1,1,1,1,1
5,317345,-240.0,24,0.08,0.8,0.00951296131805628,175.214912,758.004,0.9953557181242154,0.00951296131805628,,,,,,,317345,1440.0,4,8,0.9,933.218912,q_learning,False,,simulation ended,527,277,155,122,0.4404332129963899,335.4303962820691,201.28634876196972,10.790077922669727,1044.4442752146092,126.39784038075321,251,240.0,30,352,226,34,26,66,0.00951296131805628,1,1,1,1,1,1,1
6,318345,-47.0,24,0.08,0.8,0.00951296131805628,175.214912,758.004,0.9953557181242154,0.00951296131805628,,,,,,,318345,1440.0,4,8,0.9,933.218912,q_learning,False,,simulation ended,552,282,148,134,0.475177304964539,347.71511014913403,208.58273342663873,8.83969723567143,1091.506626128232,130.76134924175673,271,47.0,31,360,197,66,43,54,0.00951296131805628,1,1,1,1,1,1,1
7,319345,-347.0,24,0.08,0.8,0.00951296131805628,175.214912,758.004,0.9953557181242154,0.00951296131805628,,,,,,,319345,1440.0,4,8,0.9,933.218912,q_learning,False,,simulation ended,552,278,161,117,0.420863309352518,340.83899971142574,201.15722831921093,11.613480675584368,983.7717102060137,132.63484639295993,274,347.0,31,357,204,117,21,15,0.00951296131805628,1,1,1,1,1,1,1
8,320345,223.0,24,0.08,0.8,0.00951296131805628,175.214912,758.004,0.9953557181242154,0.00951296131805628,,,,,,,320345,1440.0,4,8,0.9,933.218912,q_learning,False,,simulation ended,567,283,135,148,0.5229681978798587,363.0831209860564,226.17545635447738,14.103620939431089,950.4154982611279,150.57266652830006,285,-223.0,31,358,168,81,40,69,0.00951296131805628,1,1,1,1,1,1,1
9,321345,16.0,24,0.08,0.8,0.00951296131805628,175.214912,758.004,0.9953557181242154,0.00951296131805628,,,,,,,321345,1440.0,4,8,0.9,933.218912,q_learning,False,,simulation ended,572,276,142,134,0.4855072463768116,346.51410173013454,208.40972488791886,12.324706307787704,991.9676256944584,142.01650264372986,297,-16.0,32,354,217,68,4,65,0.00951296131805628,1,1,1,1,1,1,1
