replication,eval_seed,objective_value,q_table_size,alpha,gamma,target_final_epsilon,risk_t1,risk_window,epsilon_decay,epsilon_min,label,error,episode,baseline_rule,action_random_seed,best_total_reward_so_far,random_seed,run_duration,due_date_lower_bound,due_date_upper_bound,rate_multiplier,risk_t2,agent_type,training,fixed_action,msg,n_orders_created,n_orders_completed,n_orders_in_date,n_orders_late,late_order_fraction,time_in_system_mean,time_in_system_std,time_in_system_min,time_in_system_max,wip_mean,wip_max,total_reward,n_eval_failures,n_decision_points,action_0_count,action_1_count,action_2_count,action_3_count,epsilon,preparation_capacity,sorting_capacity,analysis1_capacity,analysis2_capacity,evaluation_capacity,dispatching_capacity,worker_capacity
0,312345,-308.0,22,0.34167781777633727,0.95,0.02,175.214912,120.0,0.9616350847573034,0.02,,,,,,,312345,1440.0,4,8,0.9,295.214912,q_learning,False,,simulation ended,487,271,156,115,0.42435424354243545,311.7168060470128,183.81532877917874,8.950989732365354,782.2150051281255,109.3254777929539,217,308.0,34,350,30,201,113,6,0.02000000000000006,1,1,1,1,1,1,1
1,313345,-227.0,22,0.34167781777633727,0.95,0.02,175.214912,120.0,0.9616350847573034,0.02,,,,,,,313345,1440.0,4,8,0.9,295.214912,q_learning,False,,simulation ended,562,280,156,124,0.44285714285714284,336.3833654453755,198.49980325978453,11.817236253798981,1010.0276943908199,135.416784777984,282,227.0,31,357,44,22,196,95,0.02000000000000006,1,1,1,1,1,1,1
2,314345,213.0,22,0.34167781777633727,0.95,0.02,175.214912,120.0,0.9616350847573034,0.02,,,,,,,314345,1440.0,4,8,0.9,295.214912,q_learning,False,,simulation ended,561,276,132,144,0.5217391304347826,374.759127022971,236.67103892104305,12.633594345573625,890.1958522836642,148.05837788147468,286,-213.0,31,359,24,222,76,37,0.02000000000000006,1,1,1,1,1,1,1
3,315345,-294.0,22,0.34167781777633727,0.95,0.02,175.214912,120.0,0.9616350847573034,0.02,,,,,,,315345,1440.0,4,8,0.9,295.214912,q_learning,False,,simulation ended,526,288,162,126,0.4375,333.515021213347,204.5311715908641,11.067006805049784,773.0883273584673,124.84367175576061,239,294.0,22,359,106,200,24,29,0.02000000000000006,1,1,1,1,1,1,1
4,316345,69.0,22,0.34167781777633727,0.95,0.02,175.214912,120.0,0.9616350847573034,0.02,,,,,,,316345,1440.0,4,8,0.9,295.214912,q_learning,False,,simulation ended,584,281,142,139,0.49466192170818507,361.5152230382338,210.1815251406834,18.396518633717015,1076.0385424784645,152.08948657422883,304,-69.0,33,357,90,10,248,9,0.02000000000000006,1,1,1,1,1,1,1
5,317345,-120.0,22,0.34167781777633727,0.95,0.02,175.214912,120.0,0.9616350847573034,0.02,,,,,,,317345,1440.0,4,8,0.9,295.214912,q_learning,False,,simulation ended,527,277,149,128,0.4620938628158845,340.6729759044358,209.3031971327616,10.790077922669727,872.1467456237366,126.39784038075321,251,120.0,30,352,24,268,51,9,0.02000000000000006,1,1,1,1,1,1,1
6,318345,-187.0,22,0.34167781777633727,0.95,0.02,175.214912,120.0,0.9616350847573034,0.02,,,,,,,318345,1440.0,4,8,0.9,295.214912,q_learning,False,,simulation ended,552,282,155,127,0.450354609929078,349.02798732466795,209.9279092764363,8.83969723567143,1053.7369070714562,130.76134924175673,271,187.0,31,360,15,57,202,86,0.02000000000000006,1,1,1,1,1,1,1
7,319345,-347.0,22,0.34167781777633727,0.95,0.02,175.214912,120.0,0.9616350847573034,0.02,,,,,,,319345,1440.0,4,8,0.9,295.214912,q_learning,False,,simulation ended,552,278,161,117,0.420863309352518,339.7258800294629,198.63932838929728,11.613480675584368,1044.3458508285476,132.63484639295993,274,347.0,31,357,16,4,32,305,0.02000000000000006,1,1,1,1,1,1,1
8,320345,-137.0,22,0.34167781777633727,0.95,0.02,175.214912,120.0,0.9616350847573034,0.02,,,,,,,320345,1440.0,4,8,0.9,295.214912,q_learning,False,,simulation ended,567,283,153,130,0.45936395759717313,364.40658887701477,234.08034344764818,14.103620939431089,1109.6993531946896,150.57266652830006,285,137.0,31,358,22,19,38,279,0.02000000000000006,1,1,1,1,1,1,1
9,321345,16.0,22,0.34167781777633727,0.95,0.02,175.214912,120.0,0.9616350847573034,0.02,,,,,,,321345,1440.0,4,8,0.9,295.214912,q_learning,False,,simulation ended,572,276,142,134,0.4855072463768116,353.12787112719315,215.64227248666404,12.324706307787704,881.0134353766297,142.01650264372986,297,-16.0,32,354,19,182,53,100,0.02000000000000006,1,1,1,1,1,1,1
