replication,eval_seed,objective_value,q_table_size,alpha,gamma,target_final_epsilon,risk_t1,risk_window,epsilon_decay,epsilon_min,label,error,episode,baseline_rule,action_random_seed,best_total_reward_so_far,random_seed,run_duration,due_date_lower_bound,due_date_upper_bound,rate_multiplier,risk_t2,agent_type,training,fixed_action,msg,n_orders_created,n_orders_completed,n_orders_in_date,n_orders_late,late_order_fraction,time_in_system_mean,time_in_system_std,time_in_system_min,time_in_system_max,wip_mean,wip_max,total_reward,n_eval_failures,n_decision_points,action_0_count,action_1_count,action_2_count,action_3_count,epsilon,preparation_capacity,sorting_capacity,analysis1_capacity,analysis2_capacity,evaluation_capacity,dispatching_capacity,worker_capacity
0,312345,-568.0,20,0.005,0.95,0.22,129.86826508211908,1800.0,0.9849727754527325,0.22,,,,,,,312345,1440.0,4,8,0.9,1929.868265082119,q_learning,False,,simulation ended,487,271,169,102,0.3763837638376384,310.34975012840056,181.9428211642029,8.950989732365354,909.783566413669,109.3254777929539,217,568.0,34,350,144,22,165,19,0.22,1,1,1,1,1,1,1
1,313345,93.0,20,0.005,0.95,0.22,129.86826508211908,1800.0,0.9849727754527325,0.22,,,,,,,313345,1440.0,4,8,0.9,1929.868265082119,q_learning,False,,simulation ended,562,280,140,140,0.5,337.86727155381703,195.75818031535698,17.187548032176835,782.5887783750775,135.416784777984,282,-93.0,31,357,131,211,0,15,0.22,1,1,1,1,1,1,1
2,314345,153.0,20,0.005,0.95,0.22,129.86826508211908,1800.0,0.9849727754527325,0.22,,,,,,,314345,1440.0,4,8,0.9,1929.868265082119,q_learning,False,,simulation ended,561,276,135,141,0.5108695652173914,374.7462728943763,233.58328117418398,12.633594345573625,955.3170768725124,148.05837788147468,286,-153.0,31,359,131,174,22,32,0.22,1,1,1,1,1,1,1
3,315345,-194.0,20,0.005,0.95,0.22,129.86826508211908,1800.0,0.9849727754527325,0.22,,,,,,,315345,1440.0,4,8,0.9,1929.868265082119,q_learning,False,,simulation ended,526,288,157,131,0.4548611111111111,330.54133894006685,198.59197838391484,11.067006805049784,840.7632857595642,124.84367175576061,239,194.0,22,359,291,32,18,18,0.22,1,1,1,1,1,1,1
4,316345,69.0,20,0.005,0.95,0.22,129.86826508211908,1800.0,0.9849727754527325,0.22,,,,,,,316345,1440.0,4,8,0.9,1929.868265082119,q_learning,False,,simulation ended,584,281,142,139,0.49466192170818507,364.3654027269313,215.20985546430316,18.396518633717015,1076.0385424784645,152.08948657422883,304,-69.0,33,357,133,26,171,27,0.22,1,1,1,1,1,1,1
5,317345,-40.0,20,0.005,0.95,0.22,129.86826508211908,1800.0,0.9849727754527325,0.22,,,,,,,317345,1440.0,4,8,0.9,1929.868265082119,q_learning,False,,simulation ended,527,277,145,132,0.47653429602888087,340.3669712921499,205.7337576216832,10.790077922669727,1033.2110891727039,126.39784038075321,251,40.0,30,352,121,26,185,20,0.22,1,1,1,1,1,1,1
6,318345,53.0,20,0.005,0.95,0.22,129.86826508211908,1800.0,0.9849727754527325,0.22,,,,,,,318345,1440.0,4,8,0.9,1929.868265082119,q_learning,False,,simulation ended,552,282,143,139,0.4929078014184397,350.41143041596155,207.49444830343464,8.83969723567143,1093.7368003308864,130.76134924175673,271,-53.0,31,360,144,35,149,32,0.22,1,1,1,1,1,1,1
7,319345,153.0,20,0.005,0.95,0.22,129.86826508211908,1800.0,0.9849727754527325,0.22,,,,,,,319345,1440.0,4,8,0.9,1929.868265082119,q_learning,False,,simulation ended,552,278,136,142,0.5107913669064749,345.2534282073156,206.49780697535772,11.613480675584368,793.4185216235594,132.63484639295993,274,-153.0,31,357,144,139,37,37,0.22,1,1,1,1,1,1,1
8,320345,-37.0,20,0.005,0.95,0.22,129.86826508211908,1800.0,0.9849727754527325,0.22,,,,,,,320345,1440.0,4,8,0.9,1929.868265082119,q_learning,False,,simulation ended,567,283,148,135,0.47703180212014135,366.4884051324299,238.85535885100597,12.505778783697268,1156.8763047374139,150.57266652830006,285,37.0,31,358,100,91,132,35,0.22,1,1,1,1,1,1,1
9,321345,-4.0,20,0.005,0.95,0.22,129.86826508211908,1800.0,0.9849727754527325,0.22,,,,,,,321345,1440.0,4,8,0.9,1929.868265082119,q_learning,False,,simulation ended,572,276,143,133,0.48188405797101447,352.16014451056145,216.0986796045145,12.324706307787704,968.0065963471889,142.01650264372986,297,4.0,32,354,246,63,24,21,0.22,1,1,1,1,1,1,1
