replication,eval_seed,objective_value,q_table_size,alpha,gamma,target_final_epsilon,risk_t1,risk_window,epsilon_decay,epsilon_min,label,error,episode,baseline_rule,action_random_seed,best_total_reward_so_far,random_seed,run_duration,due_date_lower_bound,due_date_upper_bound,rate_multiplier,risk_t2,agent_type,training,fixed_action,msg,n_orders_created,n_orders_completed,n_orders_in_date,n_orders_late,late_order_fraction,time_in_system_mean,time_in_system_std,time_in_system_min,time_in_system_max,wip_mean,wip_max,total_reward,n_eval_failures,n_decision_points,action_0_count,action_1_count,action_2_count,action_3_count,epsilon,preparation_capacity,sorting_capacity,analysis1_capacity,analysis2_capacity,evaluation_capacity,dispatching_capacity,worker_capacity
0,312345,-408.0,23,0.5,0.7901966411717832,0.005,0.0,1217.3250612465572,0.9947156939605025,0.005,,,,,,,312345,1440.0,4,8,0.9,1217.3250612465572,q_learning,False,,simulation ended,487,271,161,110,0.4059040590405904,312.018595901475,188.45067188296665,8.950989732365354,726.4986196395715,109.3254777929539,217,408.0,34,350,37,1,12,300,0.005,1,1,1,1,1,1,1
1,313345,-307.0,23,0.5,0.7901966411717832,0.005,0.0,1217.3250612465572,0.9947156939605025,0.005,,,,,,,313345,1440.0,4,8,0.9,1217.3250612465572,q_learning,False,,simulation ended,562,280,160,120,0.42857142857142855,334.88782644209914,200.48495622808363,17.187548032176835,1204.4668108825322,135.416784777984,282,307.0,31,357,130,1,23,203,0.005,1,1,1,1,1,1,1
2,314345,213.0,23,0.5,0.7901966411717832,0.005,0.0,1217.3250612465572,0.9947156939605025,0.005,,,,,,,314345,1440.0,4,8,0.9,1217.3250612465572,q_learning,False,,simulation ended,561,276,132,144,0.5217391304347826,369.154563087977,230.78732598484933,12.633594345573625,745.4789461388921,148.05837788147468,286,-213.0,31,359,16,8,10,325,0.005,1,1,1,1,1,1,1
3,315345,-234.0,23,0.5,0.7901966411717832,0.005,0.0,1217.3250612465572,0.9947156939605025,0.005,,,,,,,315345,1440.0,4,8,0.9,1217.3250612465572,q_learning,False,,simulation ended,526,288,159,129,0.4479166666666667,333.1785920823391,207.2530819651896,11.067006805049784,700.3818639432607,124.84367175576061,239,234.0,22,359,52,0,24,283,0.005,1,1,1,1,1,1,1
4,316345,69.0,23,0.5,0.7901966411717832,0.005,0.0,1217.3250612465572,0.9947156939605025,0.005,,,,,,,316345,1440.0,4,8,0.9,1217.3250612465572,q_learning,False,,simulation ended,584,281,142,139,0.49466192170818507,361.24527944439416,213.36181433218624,18.396518633717015,1039.6574062749069,152.08948657422883,304,-69.0,33,357,221,5,11,120,0.005,1,1,1,1,1,1,1
5,317345,-240.0,23,0.5,0.7901966411717832,0.005,0.0,1217.3250612465572,0.9947156939605025,0.005,,,,,,,317345,1440.0,4,8,0.9,1217.3250612465572,q_learning,False,,simulation ended,527,277,155,122,0.4404332129963899,335.40244518481524,203.63372452848373,10.790077922669727,1006.3665999381559,126.39784038075321,251,240.0,30,352,213,0,23,116,0.005,1,1,1,1,1,1,1
6,318345,-47.0,23,0.5,0.7901966411717832,0.005,0.0,1217.3250612465572,0.9947156939605025,0.005,,,,,,,318345,1440.0,4,8,0.9,1217.3250612465572,q_learning,False,,simulation ended,552,282,148,134,0.475177304964539,347.3333100003585,210.34275562812513,8.83969723567143,1120.7410213355092,130.76134924175673,271,47.0,31,360,209,1,5,145,0.005,1,1,1,1,1,1,1
7,319345,-327.0,23,0.5,0.7901966411717832,0.005,0.0,1217.3250612465572,0.9947156939605025,0.005,,,,,,,319345,1440.0,4,8,0.9,1217.3250612465572,q_learning,False,,simulation ended,552,278,160,118,0.4244604316546763,340.2205302312603,202.3408037860118,11.613480675584368,983.7717102060137,132.63484639295993,274,327.0,31,357,202,0,5,150,0.005,1,1,1,1,1,1,1
8,320345,223.0,23,0.5,0.7901966411717832,0.005,0.0,1217.3250612465572,0.9947156939605025,0.005,,,,,,,320345,1440.0,4,8,0.9,1217.3250612465572,q_learning,False,,simulation ended,567,283,135,148,0.5229681978798587,363.0831209860564,227.36915473619678,14.103620939431089,950.4154982611279,150.57266652830006,285,-223.0,31,358,209,16,2,131,0.005,1,1,1,1,1,1,1
9,321345,16.0,23,0.5,0.7901966411717832,0.005,0.0,1217.3250612465572,0.9947156939605025,0.005,,,,,,,321345,1440.0,4,8,0.9,1217.3250612465572,q_learning,False,,simulation ended,572,276,142,134,0.4855072463768116,346.51410173013454,208.68606308413428,12.324706307787704,991.9676256944584,142.01650264372986,297,-16.0,32,354,205,5,1,143,0.005,1,1,1,1,1,1,1
