label,error,replication,eval_seed,episode,baseline_rule,action_random_seed,q_table_size,best_total_reward_so_far,random_seed,run_duration,due_date_lower_bound,due_date_upper_bound,rate_multiplier,risk_t1,risk_window,risk_t2,agent_type,training,fixed_action,msg,n_orders_created,n_orders_completed,n_orders_in_date,n_orders_late,late_order_fraction,time_in_system_mean,time_in_system_std,time_in_system_min,time_in_system_max,wip_mean,wip_max,total_reward,n_eval_failures,n_decision_points,action_0_count,action_1_count,action_2_count,action_3_count,epsilon,preparation_capacity,sorting_capacity,analysis1_capacity,analysis2_capacity,evaluation_capacity,dispatching_capacity,worker_capacity
,,,,237,,,22,-10850.0,449345,7200.0,4,8,0.9,0.0,120.0,120.0,q_learning,True,,simulation ended,2822,1438,140,1298,0.9026425591098748,1714.618376776772,988.6582608217793,11.68013830428427,4438.56041320035,664.9083105381563,1384,-12015.0,145,1794,450,503,435,406,0.30483872516307353,1,1,1,1,1,1,1
,,,,238,,,22,-10850.0,450345,7200.0,4,8,0.9,0.0,120.0,120.0,q_learning,True,,simulation ended,2685,1419,142,1277,0.8999295278365046,1684.3610726288468,981.0258989139668,10.771600709487933,4322.873689157041,632.4126914939375,1266,-11770.0,140,1802,368,502,400,532,0.3033145315372582,1,1,1,1,1,1,1
,,,,239,,,22,-10850.0,451345,7200.0,4,8,0.9,0.0,120.0,120.0,q_learning,True,,simulation ended,2796,1420,142,1278,0.9,1747.6057217395755,1022.2796659916623,11.43503734274153,4368.861116661158,675.9905327864624,1378,-11834.0,158,1800,453,415,368,564,0.3017979588795719,1,1,1,1,1,1,1
,,,,240,,,22,-10850.0,452345,7200.0,4,8,0.9,0.0,120.0,120.0,q_learning,True,,simulation ended,2855,1427,154,1273,0.8920812894183602,1785.2440987417915,1057.043593255145,12.624346808976874,4174.933737655847,714.6310655087916,1430,-11637.0,149,1790,396,379,513,502,0.30028896908517405,1,1,1,1,1,1,1
,,,,241,,,22,-10850.0,453345,7200.0,4,8,0.9,0.0,120.0,120.0,q_learning,True,,simulation ended,2766,1412,141,1271,0.9001416430594901,1748.0048027731038,1031.0276121893799,8.865381950928167,4112.696829732466,689.18788074319,1354,-11756.0,152,1790,422,575,385,408,0.2987875242397482,1,1,1,1,1,1,1
,,,,242,,,22,-10850.0,454345,7200.0,4,8,0.9,0.0,120.0,120.0,q_learning,True,,simulation ended,2784,1424,148,1276,0.8960674157303371,1743.520202794551,1014.3464701868292,8.979867333260408,4037.8669098687405,670.9099532985938,1360,-11760.0,160,1788,375,436,618,359,0.29729358661854943,1,1,1,1,1,1,1
,,,,243,,,22,-10850.0,455345,7200.0,4,8,0.9,0.0,120.0,120.0,q_learning,True,,simulation ended,2732,1422,144,1278,0.8987341772151899,1741.9004252148436,1005.5769226920434,10.014540357637877,4561.239575781352,654.3097121178357,1314,-11778.0,146,1801,424,391,616,370,0.29580711868545667,1,1,1,1,1,1,1
,,,,244,,,22,-10850.0,456345,7200.0,4,8,0.9,0.0,120.0,120.0,q_learning,True,,simulation ended,2766,1420,130,1290,0.9084507042253521,1787.14406312945,1046.101140009458,11.26140255114482,4444.544199801505,685.1411056782983,1346,-12029.0,143,1800,522,482,422,374,0.2943280830920294,1,1,1,1,1,1,1
,,,,245,,,22,-10850.0,457345,7200.0,4,8,0.9,0.0,120.0,120.0,q_learning,True,,simulation ended,2725,1420,122,1298,0.9140845070422535,1745.349839936337,998.8781408367585,9.091896497461011,4068.5425818789645,656.6791675080273,1306,-12201.0,147,1797,406,595,326,470,0.29285644267656924,1,1,1,1,1,1,1
,,,,246,,,22,-10850.0,458345,7200.0,4,8,0.9,0.0,120.0,120.0,q_learning,True,,simulation ended,2675,1436,173,1263,0.8795264623955432,1587.946547880314,974.4719754929224,9.368212258505357,3922.8264583262076,616.8804815253143,1239,-11290.0,130,1796,339,577,511,369,0.2913921604631864,1,1,1,1,1,1,1
,,,,247,,,22,-10850.0,459345,7200.0,4,8,0.9,0.0,120.0,120.0,q_learning,True,,simulation ended,2715,1429,159,1270,0.8887333799860042,1664.6254584769001,993.5566210807502,8.789440287921181,3911.6100080267047,635.5525333495385,1286,-11617.0,169,1792,414,500,535,343,0.28993519966087045,1,1,1,1,1,1,1
,,,,248,,,22,-10850.0,460345,7200.0,4,8,0.9,0.0,120.0,120.0,q_learning,True,,simulation ended,2822,1395,128,1267,0.9082437275985663,1735.781922281184,1022.8561388695825,10.636960236507756,4156.193389907277,698.1527202539515,1428,-11867.0,159,1795,588,383,501,323,0.2884855236625661,1,1,1,1,1,1,1
,,,,249,,,22,-10850.0,461345,7200.0,4,8,0.9,0.0,120.0,120.0,q_learning,True,,simulation ended,2842,1392,140,1252,0.8994252873563219,1804.2331444550152,1053.9152417773348,12.488156251167535,3976.420161825614,725.2689042442107,1450,-11627.0,169,1794,425,358,408,603,0.28704309604425327,1,1,1,1,1,1,1
,,,,250,,,22,-10850.0,462345,7200.0,4,8,0.9,0.0,120.0,120.0,q_learning,True,,simulation ended,2671,1408,160,1248,0.8863636363636364,1693.3122696059118,1000.6907047058422,13.859287554558307,4314.934073512959,631.37408273406,1264,-11372.0,164,1794,348,462,423,561,0.285607880564032,1,1,1,1,1,1,1
,,,,251,,,22,-10850.0,463345,7200.0,4,8,0.9,0.0,120.0,120.0,q_learning,True,,simulation ended,2840,1416,136,1280,0.903954802259887,1803.0907265989372,1057.6000257128937,9.081976293624386,4503.447094286625,718.6420161383014,1424,-11926.0,162,1802,479,434,382,507,0.28417984116121187,1,1,1,1,1,1,1
,,,,252,,,22,-10850.0,464345,7200.0,4,8,0.9,0.0,120.0,120.0,q_learning,True,,simulation ended,2707,1411,147,1264,0.8958185683912119,1701.2124044567588,989.899576335241,8.956662527240681,4014.6629094834075,655.1946488909072,1296,-11599.0,143,1797,330,621,456,390,0.2827589419554058,1,1,1,1,1,1,1
,,,,253,,,22,-10850.0,465345,7200.0,4,8,0.9,0.0,120.0,120.0,q_learning,True,,simulation ended,2838,1378,128,1250,0.9071117561683599,1879.1452400955252,1052.92492804216,9.972496813576948,4594.3907212674785,733.4956113555664,1460,-11775.0,185,1795,409,386,602,398,0.28134514724562876,1,1,1,1,1,1,1
,,,,254,,,22,-10850.0,466345,7200.0,4,8,0.9,0.0,120.0,120.0,q_learning,True,,simulation ended,2863,1414,144,1270,0.8981612446958982,1750.893902070916,1054.5802670809512,16.985980008425894,4254.638688598212,701.2072873026954,1450,-11752.0,164,1799,358,444,410,587,0.2799384215094006,1,1,1,1,1,1,1
,,,,255,,,22,-10850.0,467345,7200.0,4,8,0.9,0.0,120.0,120.0,q_learning,True,,simulation ended,2731,1419,146,1273,0.8971106412966878,1808.6687133927433,1035.559196950459,8.394951309046082,4260.226714570435,679.630075586343,1314,-11678.0,136,1794,329,619,359,487,0.27853872940185365,1,1,1,1,1,1,1
,,,,256,,,22,-10850.0,468345,7200.0,4,8,0.9,0.0,120.0,120.0,q_learning,True,,simulation ended,2682,1405,131,1274,0.906761565836299,1731.2564268826543,967.9464302190411,15.209163897632447,4101.20784554108,649.9178795016502,1278,-11946.0,172,1793,364,362,631,436,0.27714603575484437,1,1,1,1,1,1,1
,,,,257,,,22,-10850.0,469345,7200.0,4,8,0.9,0.0,120.0,120.0,q_learning,True,,simulation ended,2764,1378,137,1241,0.9005805515239478,1828.9179737561801,1062.0044331561642,11.17133831552234,4301.815903826301,706.8855306205212,1387,-11589.0,183,1797,702,297,431,367,0.2757603055760701,1,1,1,1,1,1,1
,,,,258,,,22,-10850.0,470345,7200.0,4,8,0.9,0.0,120.0,120.0,q_learning,True,,simulation ended,2747,1434,150,1284,0.895397489539749,1663.9593988033548,964.1191176825328,21.458596333167726,3913.8152757801577,637.9324565417814,1314,-11790.0,150,1796,644,343,365,444,0.2743815040481898,1,1,1,1,1,1,1
,,,,259,,,22,-10850.0,471345,7200.0,4,8,0.9,0.0,120.0,120.0,q_learning,True,,simulation ended,2719,1428,114,1314,0.9201680672268907,1777.064696287574,989.5476051417734,9.410061967096192,4305.375359556532,653.0766862246825,1292,-12453.0,151,1801,546,447,442,366,0.2730095965279488,1,1,1,1,1,1,1
,,,,260,,,22,-10850.0,472345,7200.0,4,8,0.9,0.0,120.0,120.0,q_learning,True,,simulation ended,2829,1420,114,1306,0.9197183098591549,1817.3644512751976,1029.4956785995412,11.22602919903329,4693.126927871757,699.8399026173068,1411,-12415.0,165,1799,432,440,604,323,0.27164454854530906,1,1,1,1,1,1,1
,,,,261,,,22,-10850.0,473345,7200.0,4,8,0.9,0.0,120.0,120.0,q_learning,True,,simulation ended,2697,1429,148,1281,0.8964310706787963,1717.7210443199217,1018.1958555183913,12.882207284649423,4065.040703312338,654.360739982889,1268,-11735.0,135,1792,316,296,445,735,0.2702863258025825,1,1,1,1,1,1,1
,,,,262,,,22,-10850.0,474345,7200.0,4,8,0.9,0.0,120.0,120.0,q_learning,True,,simulation ended,2777,1403,142,1261,0.8987883107626514,1703.555164506565,1005.7279408915249,11.081344434190086,4448.952395664768,670.0254565375943,1375,-11700.0,170,1797,578,446,361,412,0.2689348941735696,1,1,1,1,1,1,1
,,,,263,,,22,-10850.0,475345,7200.0,4,8,0.9,0.0,120.0,120.0,q_learning,True,,simulation ended,2702,1455,192,1263,0.8680412371134021,1585.5351877761948,967.6398533624671,17.836940441941938,3862.8586950469025,602.0329943787151,1247,-11130.0,140,1798,501,363,460,474,0.26759021970270175,1,1,1,1,1,1,1
,,,,264,,,22,-10850.0,476345,7200.0,4,8,0.9,0.0,120.0,120.0,q_learning,True,,simulation ended,2847,1420,117,1303,0.9176056338028169,1926.2043196819352,1091.602198286199,12.1571954855862,4321.339597576363,753.3023390868242,1427,-12355.0,165,1802,447,323,494,538,0.2662522686041882,1,1,1,1,1,1,1
,,,,265,,,22,-10850.0,477345,7200.0,4,8,0.9,0.0,120.0,120.0,q_learning,True,,simulation ended,2862,1405,150,1255,0.8932384341637011,1795.2735008422376,1057.8181275528375,13.504248049516717,4318.176317884589,721.108252739102,1458,-11554.0,168,1792,405,572,362,453,0.2649210072611673,1,1,1,1,1,1,1
,,,,266,,,22,-10850.0,478345,7200.0,4,8,0.9,0.0,120.0,120.0,q_learning,True,,simulation ended,2757,1475,167,1308,0.8867796610169492,1604.3365146015462,950.6137142564014,12.73517273227341,3794.932602160626,613.4814660257499,1283,-11827.0,139,1798,416,616,469,297,0.26359640222486147,1,1,1,1,1,1,1
,,,,267,,,22,-10850.0,479345,7200.0,4,8,0.9,0.0,120.0,120.0,q_learning,True,,simulation ended,2723,1428,156,1272,0.8907563025210085,1642.596338171011,966.6471485048055,9.01654892621088,4364.262147626076,619.1896154233059,1295,-11658.0,166,1798,403,348,464,583,0.26227842021373715,1,1,1,1,1,1,1
,,,,268,,,22,-10850.0,480345,7200.0,4,8,0.9,0.0,120.0,120.0,q_learning,True,,simulation ended,2839,1404,148,1256,0.8945868945868946,1789.0262415947773,1071.9021006670273,9.117061678506614,4268.109308077846,717.863541707745,1435,-11581.0,167,1800,536,529,325,410,0.2609670281126685,1,1,1,1,1,1,1
,,,,269,,,22,-10850.0,481345,7200.0,4,8,0.9,0.0,120.0,120.0,q_learning,True,,simulation ended,2764,1432,141,1291,0.901536312849162,1666.7770538774164,966.6399741318286,17.026124494174443,3996.5698191167894,653.7394986445972,1333,-11965.0,155,1795,455,314,634,392,0.25966219297210513,1,1,1,1,1,1,1
,,,,270,,,22,-10850.0,482345,7200.0,4,8,0.9,0.0,120.0,120.0,q_learning,True,,simulation ended,2743,1392,108,1284,0.9224137931034483,1763.402713299826,1002.609621742131,12.701149168199182,4160.008811513288,667.9994335201244,1351,-12261.0,167,1790,380,361,373,676,0.2583638820072446,1,1,1,1,1,1,1
,,,,271,,,22,-10850.0,483345,7200.0,4,8,0.9,0.0,120.0,120.0,q_learning,True,,simulation ended,2925,1400,151,1249,0.8921428571428571,1816.0912341753929,1045.9230296604514,13.14720608306907,4200.91756374619,746.2003476598915,1527,-11478.0,166,1792,501,450,415,426,0.2570720625972084,1,1,1,1,1,1,1
,,,,272,,,22,-10850.0,484345,7200.0,4,8,0.9,0.0,120.0,120.0,q_learning,True,,simulation ended,2825,1432,132,1300,0.9078212290502793,1789.6344263766562,1056.048424210314,11.455212107350324,4283.766397261632,704.7901009396753,1395,-12082.0,134,1807,316,550,296,645,0.25578670228422234,1,1,1,1,1,1,1
,,,,273,,,22,-10850.0,485345,7200.0,4,8,0.9,0.0,120.0,120.0,q_learning,True,,simulation ended,2658,1426,142,1284,0.9004207573632539,1685.1598871503588,968.9298323123763,9.596384724677593,4389.352062120205,622.7660787251439,1232,-11858.0,146,1798,663,327,381,427,0.25450776877280124,1,1,1,1,1,1,1
,,,,274,,,22,-10850.0,486345,7200.0,4,8,0.9,0.0,120.0,120.0,q_learning,True,,simulation ended,2813,1422,127,1295,0.9106891701828411,1838.6218100282365,1051.2005273523744,10.983470010610237,4016.70056168184,720.0392964408511,1391,-12124.0,148,1798,339,560,416,483,0.2532352299289372,1,1,1,1,1,1,1
,,,,275,,,22,-10850.0,487345,7200.0,4,8,0.9,0.0,120.0,120.0,q_learning,True,,simulation ended,2725,1425,155,1270,0.8912280701754386,1744.768177200248,1035.143222947872,13.18445379502894,4147.913021301218,660.63141625467,1300,-11576.0,142,1796,511,320,488,477,0.2519690537792925,1,1,1,1,1,1,1
,,,,276,,,22,-10850.0,488345,7200.0,4,8,0.9,0.0,120.0,120.0,q_learning,True,,simulation ended,2864,1446,152,1294,0.8948824343015215,1775.1934785498017,1023.4167028595762,10.31704757924532,4219.679946849774,710.0905299003135,1419,-11852.0,144,1801,577,433,363,428,0.2507092085103961,1,1,1,1,1,1,1
,,,,277,,,22,-10850.0,489345,7200.0,4,8,0.9,0.0,120.0,120.0,q_learning,True,,simulation ended,2772,1421,117,1304,0.9176636171710063,1887.4169666299788,1055.7603710972899,18.254971323307593,4666.535799852676,717.1469646909097,1352,-12323.0,151,1797,390,636,401,370,0.2494556624678441,1,1,1,1,1,1,1
,,,,278,,,22,-10850.0,490345,7200.0,4,8,0.9,0.0,120.0,120.0,q_learning,True,,simulation ended,2787,1399,138,1261,0.9013581129378128,1755.4705934052424,1030.2503255906342,11.33997718985485,4339.105644054378,693.0644143397751,1390,-11725.0,165,1795,455,527,350,463,0.24820838415550486,1,1,1,1,1,1,1
,,,,279,,,22,-10850.0,491345,7200.0,4,8,0.9,0.0,120.0,120.0,q_learning,True,,simulation ended,2867,1413,126,1287,0.910828025477707,1853.1858404093457,1062.7804093910497,12.194883172973107,4225.491138283426,733.1896776071422,1455,-12111.0,167,1795,439,373,597,386,0.24696734223472733,1,1,1,1,1,1,1
,,,,280,,,22,-10850.0,492345,7200.0,4,8,0.9,0.0,120.0,120.0,q_learning,True,,simulation ended,2797,1434,145,1289,0.898884239888424,1732.3446600045654,1013.0419166190321,11.570146966357623,4097.105089509304,687.2875203260468,1363,-11854.0,138,1789,629,404,424,332,0.2457325055235537,1,1,1,1,1,1,1
,,,,281,,,22,-10850.0,493345,7200.0,4,8,0.9,0.0,120.0,120.0,q_learning,True,,simulation ended,2877,1380,141,1239,0.8978260869565218,1858.8220376365466,1099.2509127958976,8.730739811774967,4386.794843842434,747.9240517394447,1497,-11487.0,169,1795,296,364,715,420,0.24450384299593592,1,1,1,1,1,1,1
,,,,282,,,22,-10850.0,494345,7200.0,4,8,0.9,0.0,120.0,120.0,q_learning,True,,simulation ended,2856,1431,135,1296,0.9056603773584906,1726.1447407770283,1006.5531228333642,12.351990200315651,3912.1794830319354,691.0502009005321,1425,-11985.0,125,1794,439,310,403,642,0.24328132378095624,1,1,1,1,1,1,1
,,,,283,,,22,-10850.0,495345,7200.0,4,8,0.9,0.0,120.0,120.0,q_learning,True,,simulation ended,2736,1383,132,1251,0.9045553145336226,1787.4941081756588,1044.7095565779616,18.364002795535768,4304.2422123055685,689.8295080674741,1353,-11670.0,160,1795,343,694,340,418,0.24206491716205145,1,1,1,1,1,1,1
,,,,284,,,22,-10850.0,496345,7200.0,4,8,0.9,0.0,120.0,120.0,q_learning,True,,simulation ended,2724,1415,153,1262,0.8918727915194347,1696.0367378671026,999.8097369508024,19.09274705240645,4581.577078053209,649.8665748908826,1309,-11561.0,157,1806,452,550,437,367,0.2408545925762412,1,1,1,1,1,1,1
,,,,285,,,22,-10850.0,497345,7200.0,4,8,0.9,0.0,120.0,120.0,q_learning,True,,simulation ended,2719,1440,162,1278,0.8875,1578.9555654219655,967.7910218926557,18.7262740486439,3913.8993996833256,615.2142288362874,1280,-11595.0,145,1805,298,492,638,377,0.23965031961336,1,1,1,1,1,1,1
,,,,286,,,22,-10850.0,498345,7200.0,4,8,0.9,0.0,120.0,120.0,q_learning,True,,simulation ended,2798,1400,147,1253,0.895,1675.1612998572325,1008.5880558990523,9.36863691210491,4054.8081746730118,668.6460817021235,1401,-11531.0,157,1796,504,432,430,430,0.2384520680152932,1,1,1,1,1,1,1
,,,,287,,,22,-10850.0,499345,7200.0,4,8,0.9,0.0,120.0,120.0,q_learning,True,,simulation ended,2785,1416,121,1295,0.91454802259887,1815.6865204695164,1037.4958398708147,14.425870983813057,4265.459857483669,708.0374881545997,1369,-12244.0,168,1797,625,507,301,364,0.23725980767521673,1,1,1,1,1,1,1
,,,,288,,,22,-10850.0,500345,7200.0,4,8,0.9,0.0,120.0,120.0,q_learning,True,,simulation ended,2776,1386,135,1251,0.9025974025974026,1787.6555840992396,1033.9782885181273,11.025659747094943,4642.698638382273,687.9272070610328,1391,-11676.0,172,1796,426,306,631,433,0.23607350863684065,1,1,1,1,1,1,1
,,,,289,,,22,-10850.0,501345,7200.0,4,8,0.9,0.0,120.0,120.0,q_learning,True,,simulation ended,2829,1412,130,1282,0.9079320113314447,1917.5310904001058,1045.203260204589,9.73129449045564,4712.023736882127,743.0993924554098,1418,-12006.0,162,1799,540,443,417,399,0.23489314109365644,1,1,1,1,1,1,1
,,,,290,,,22,-10850.0,502345,7200.0,4,8,0.9,0.0,120.0,120.0,q_learning,True,,simulation ended,2691,1397,156,1241,0.8883321403006442,1810.9148818113028,1085.3614621277372,10.213213730745679,4216.6416104818,675.7861032607755,1295,-11360.0,170,1793,313,464,351,665,0.23371867538818816,1,1,1,1,1,1,1
,,,,291,,,22,-10850.0,503345,7200.0,4,8,0.9,0.0,120.0,120.0,q_learning,True,,simulation ended,2640,1412,103,1309,0.9270538243626062,1735.0232756800874,964.8344032031277,16.229780200885173,4151.053286815604,629.1751857102643,1229,-12561.0,167,1799,334,535,438,492,0.23255008201124722,1,1,1,1,1,1,1
,,,,292,,,22,-10850.0,504345,7200.0,4,8,0.9,0.0,120.0,120.0,q_learning,True,,simulation ended,2749,1426,128,1298,0.9102384291725105,1747.7175970461376,1019.2768410542002,15.089514814577363,4599.738227448981,671.0718813205741,1323,-12180.0,160,1799,354,461,410,574,0.231387331601191,1,1,1,1,1,1,1
,,,,293,,,22,-10850.0,505345,7200.0,4,8,0.9,0.0,120.0,120.0,q_learning,True,,simulation ended,2835,1429,142,1287,0.900629811056683,1782.867433741332,1022.3063816150134,10.925878469966282,4094.513588429428,705.2807356372325,1406,-11930.0,160,1794,324,638,435,397,0.23023039494318503,1,1,1,1,1,1,1
,,,,294,,,22,-10850.0,506345,7200.0,4,8,0.9,0.0,120.0,120.0,q_learning,True,,simulation ended,2774,1407,121,1286,0.914001421464108,1763.8821544597213,1024.9246909031913,9.201012098975127,4089.112096372482,686.9470551475525,1368,-12148.0,166,1799,474,540,461,324,0.2290792429684691,1,1,1,1,1,1,1
,,,,295,,,22,-10850.0,507345,7200.0,4,8,0.9,0.0,120.0,120.0,q_learning,True,,simulation ended,2817,1408,150,1258,0.8934659090909091,1752.5632078310782,1059.905093287322,11.171661893025155,4216.250168749333,684.3918762622785,1410,-11545.0,155,1792,457,358,591,386,0.22793384675362674,1,1,1,1,1,1,1
,,,,296,,,22,-10850.0,508345,7200.0,4,8,0.9,0.0,120.0,120.0,q_learning,True,,simulation ended,2821,1425,126,1299,0.911578947368421,1791.3696916846427,1027.2699337315457,10.851749145476047,4056.6192358959756,703.8509721968235,1398,-12174.0,148,1804,614,328,376,486,0.22679417751985861,1,1,1,1,1,1,1
,,,,297,,,22,-10850.0,509345,7200.0,4,8,0.9,0.0,120.0,120.0,q_learning,True,,simulation ended,2768,1434,153,1281,0.893305439330544,1709.8302092293916,1007.3149376565731,11.446809001439023,4097.154395599349,653.6140163231989,1335,-11745.0,155,1788,780,247,378,383,0.22566020663225933,1,1,1,1,1,1,1
,,,,298,,,22,-10850.0,510345,7200.0,4,8,0.9,0.0,120.0,120.0,q_learning,True,,simulation ended,2849,1407,156,1251,0.8891257995735607,1797.6403851739612,1086.3597275684901,10.470684097846512,4277.565518594962,729.568913558412,1444,-11388.0,146,1797,348,304,620,525,0.22453190559909803,1,1,1,1,1,1,1
,,,,299,,,22,-10850.0,511345,7200.0,4,8,0.9,0.0,120.0,120.0,q_learning,True,,simulation ended,2850,1421,113,1308,0.9204785362420831,1863.3278956631118,1059.3470250746539,12.191555350019947,4327.923803196906,729.9519111476372,1430,-12382.0,144,1802,308,420,450,624,0.22340924607110255,1,1,1,1,1,1,1
,,,,300,,,22,-10850.0,512345,7200.0,4,8,0.9,0.0,120.0,120.0,q_learning,True,,simulation ended,2813,1401,163,1238,0.8836545324768023,1859.6473071980693,1093.700535199343,10.015973845827052,4289.696354343543,717.3188935849282,1412,-11266.0,172,1797,395,441,615,346,0.22229219984074702,1,1,1,1,1,1,1
,,,,301,,,22,-10850.0,513345,7200.0,4,8,0.9,0.0,120.0,120.0,q_learning,True,,simulation ended,2789,1457,140,1317,0.9039121482498285,1792.9553397528596,1023.9028817384119,10.074935336137116,4074.7491803937696,693.852949389801,1333,-12181.0,137,1795,330,704,341,420,0.2211807388415433,1,1,1,1,1,1,1
,,,,302,,,22,-10850.0,514345,7200.0,4,8,0.9,0.0,120.0,120.0,q_learning,True,,simulation ended,2757,1381,140,1241,0.8986241853729182,1813.6968852944299,1052.3852788900588,11.738543495629045,4692.021257829594,685.2113286140677,1376,-11529.0,173,1794,352,365,322,755,0.22007483514733558,1,1,1,1,1,1,1
,,,,303,,,22,-10850.0,515345,7200.0,4,8,0.9,0.0,120.0,120.0,q_learning,True,,simulation ended,2806,1415,110,1305,0.9222614840989399,1761.0896920204887,1022.9078898093201,11.482673643712499,4327.430935451863,696.6506421184192,1391,-12400.0,150,1805,489,613,392,311,0.2189744609715989,1,1,1,1,1,1,1
,,,,304,,,22,-10850.0,516345,7200.0,4,8,0.9,0.0,120.0,120.0,q_learning,True,,simulation ended,2801,1403,131,1272,0.9066286528866714,1720.7982896690473,999.1758060168886,11.741371978800728,4296.883259526013,677.5534123558076,1398,-11914.0,168,1804,367,415,352,670,0.2178795886667409,1,1,1,1,1,1,1
,,,,305,,,22,-10850.0,517345,7200.0,4,8,0.9,0.0,120.0,120.0,q_learning,True,,simulation ended,2811,1419,135,1284,0.904862579281184,1755.216099373949,1017.0076888490868,10.803320820710624,4229.3644221787,692.621023306223,1392,-11943.0,151,1805,398,399,612,396,0.2167901907234072,1,1,1,1,1,1,1
,,,,306,,,22,-10850.0,518345,7200.0,4,8,0.9,0.0,120.0,120.0,q_learning,True,,simulation ended,2881,1398,147,1251,0.8948497854077253,1807.9684614376908,1075.0469276470858,11.453676277155582,4156.267650216771,730.3924442933601,1483,-11523.0,161,1795,490,391,247,667,0.21570623976979014,1,1,1,1,1,1,1
,,,,307,,,22,-10850.0,519345,7200.0,4,8,0.9,0.0,120.0,120.0,q_learning,True,,simulation ended,2704,1409,146,1263,0.8963804116394606,1673.4519117255536,1004.1179220160813,9.280263033592016,4002.560466058849,644.8300179525177,1295,-11650.0,160,1792,270,333,733,456,0.21462770857094118,1,1,1,1,1,1,1
,,,,308,,,22,-10850.0,520345,7200.0,4,8,0.9,0.0,120.0,120.0,q_learning,True,,simulation ended,2710,1445,159,1286,0.8899653979238754,1715.2662891982177,988.0196462511518,11.515825511290997,4047.4080276177433,651.875583388665,1267,-11732.0,154,1801,407,402,636,356,0.21355457002808648,1,1,1,1,1,1,1
,,,,309,,,22,-10850.0,521345,7200.0,4,8,0.9,0.0,120.0,120.0,q_learning,True,,simulation ended,2704,1428,152,1276,0.8935574229691877,1716.617205739517,1008.7049076793048,11.13937386157787,4800.946173941853,645.584077541926,1276,-11702.0,154,1799,291,278,593,637,0.21248679717794605,1,1,1,1,1,1,1
,,,,310,,,22,-10850.0,522345,7200.0,4,8,0.9,0.0,120.0,120.0,q_learning,True,,simulation ended,2811,1418,135,1283,0.9047954866008463,1817.2074013248268,1066.8315132216424,12.680374016445782,4253.745736605977,717.6030721993063,1394,-11948.0,156,1801,448,328,361,664,0.21142436319205632,1,1,1,1,1,1,1
,,,,311,,,22,-10850.0,523345,7200.0,4,8,0.9,0.0,120.0,120.0,q_learning,True,,simulation ended,2778,1427,151,1276,0.8941836019621584,1657.4451216608652,982.8053573909094,12.316808519316096,3797.321846054722,655.5225694143954,1352,-11685.0,145,1797,484,366,552,395,0.21036724137609603,1,1,1,1,1,1,1
,,,,312,,,22,-10850.0,524345,7200.0,4,8,0.9,0.0,120.0,120.0,q_learning,True,,simulation ended,2776,1405,133,1272,0.9053380782918149,1756.6930775813228,1031.4642298172541,10.925215156844214,4256.20285614915,678.3918333134066,1372,-11813.0,141,1797,397,440,387,573,0.20931540516921554,1,1,1,1,1,1,1
,,,,313,,,22,-10850.0,525345,7200.0,4,8,0.9,0.0,120.0,120.0,q_learning,True,,simulation ended,2778,1414,130,1284,0.9080622347949081,1834.995697776095,1039.5650383204077,13.807894672639046,4318.632806874345,698.5092275707535,1364,-11993.0,151,1799,361,642,357,439,0.20826882814336947,1,1,1,1,1,1,1
,,,,314,,,22,-10850.0,526345,7200.0,4,8,0.9,0.0,120.0,120.0,q_learning,True,,simulation ended,2767,1408,134,1274,0.9048295454545454,1765.6456426323368,1015.098465492992,11.855141272006751,4574.541977212726,676.0037679692109,1359,-11877.0,159,1800,434,329,697,340,0.20722748400265262,1,1,1,1,1,1,1
,,,,315,,,22,-10850.0,527345,7200.0,4,8,0.9,0.0,120.0,120.0,q_learning,True,,simulation ended,2796,1409,118,1291,0.9162526614620298,1844.4006295057338,1042.7030502869932,11.758765014797067,4347.292402582329,708.7204398150956,1388,-12210.0,160,1800,410,378,407,605,0.20619134658263935,1,1,1,1,1,1,1
,,,,316,,,22,-10850.0,528345,7200.0,4,8,0.9,0.0,120.0,120.0,q_learning,True,,simulation ended,2803,1409,137,1272,0.9027679205110007,1808.1002376803608,1051.300709240349,10.405701940811252,4531.589330675892,713.2409018031473,1394,-11815.0,155,1793,393,425,475,500,0.20516038984972615,1,1,1,1,1,1,1
,,,,317,,,22,-10850.0,529345,7200.0,4,8,0.9,0.0,120.0,120.0,q_learning,True,,simulation ended,2851,1402,150,1252,0.8930099857346647,1839.5136243090433,1063.8499540374771,10.394374965802903,4441.6300731876345,731.7472006697539,1449,-11491.0,157,1791,338,699,423,331,0.2041345879004775,1,1,1,1,1,1,1
,,,,318,,,22,-10850.0,530345,7200.0,4,8,0.9,0.0,120.0,120.0,q_learning,True,,simulation ended,2832,1376,116,1260,0.9156976744186046,1836.9222461065024,1064.0338045668934,12.620786182309477,4517.161195300224,731.5850130848335,1457,-11950.0,170,1802,326,580,477,419,0.2031139149609751,1,1,1,1,1,1,1
,,,,319,,,22,-10850.0,531345,7200.0,4,8,0.9,0.0,120.0,120.0,q_learning,True,,simulation ended,2674,1416,170,1246,0.8799435028248588,1610.198409427883,973.2631782582275,11.639059248585735,3766.86502701927,608.34412706423,1261,-11276.0,172,1792,422,418,279,673,0.20209834538617025,1,1,1,1,1,1,1
