replication,eval_seed,objective_value,q_table_size,alpha,gamma,target_final_epsilon,risk_t1,risk_window,epsilon_decay,epsilon_min,label,error,episode,baseline_rule,action_random_seed,best_total_reward_so_far,random_seed,run_duration,due_date_lower_bound,due_date_upper_bound,rate_multiplier,risk_t2,agent_type,training,fixed_action,msg,n_orders_created,n_orders_completed,n_orders_in_date,n_orders_late,late_order_fraction,time_in_system_mean,time_in_system_std,time_in_system_min,time_in_system_max,wip_mean,wip_max,total_reward,n_eval_failures,n_decision_points,action_0_count,action_1_count,action_2_count,action_3_count,epsilon,preparation_capacity,sorting_capacity,analysis1_capacity,analysis2_capacity,evaluation_capacity,dispatching_capacity,worker_capacity
0,312345,-468.0,23,0.010341541665137524,0.2,0.08,175.214912,758.004,0.9974774583245799,0.08,,,,,,,312345,1440.0,4,8,0.9,933.218912,q_learning,False,,simulation ended,487,271,164,107,0.3948339483394834,310.3228620070823,183.126371538947,8.950989732365354,909.783566413669,109.3254777929539,217,468.0,34,350,101,69,2,178,0.08,1,1,1,1,1,1,1
1,313345,-207.0,23,0.010341541665137524,0.2,0.08,175.214912,758.004,0.9974774583245799,0.08,,,,,,,313345,1440.0,4,8,0.9,933.218912,q_learning,False,,simulation ended,562,280,155,125,0.44642857142857145,335.38166348677913,197.56906357729713,17.187548032176835,1018.7232444121216,135.416784777984,282,207.0,31,357,65,92,1,199,0.08,1,1,1,1,1,1,1
2,314345,-87.0,23,0.010341541665137524,0.2,0.08,175.214912,758.004,0.9974774583245799,0.08,,,,,,,314345,1440.0,4,8,0.9,933.218912,q_learning,False,,simulation ended,561,276,147,129,0.4673913043478261,365.43027429791255,220.86383737032372,12.633594345573625,857.6635977688006,148.05837788147468,286,87.0,31,359,252,84,2,21,0.08,1,1,1,1,1,1,1
3,315345,-374.0,23,0.010341541665137524,0.2,0.08,175.214912,758.004,0.9974774583245799,0.08,,,,,,,315345,1440.0,4,8,0.9,933.218912,q_learning,False,,simulation ended,526,288,166,122,0.4236111111111111,330.3677014857101,201.56686237046182,11.067006805049784,840.7632857595642,124.84367175576061,239,374.0,22,359,99,69,174,17,0.08,1,1,1,1,1,1,1
4,316345,89.0,23,0.010341541665137524,0.2,0.08,175.214912,758.004,0.9974774583245799,0.08,,,,,,,316345,1440.0,4,8,0.9,933.218912,q_learning,False,,simulation ended,584,281,141,140,0.498220640569395,361.5119460105353,209.86773850696616,18.396518633717015,1076.0385424784645,152.08948657422883,304,-89.0,33,357,101,7,63,186,0.08,1,1,1,1,1,1,1
5,317345,-200.0,23,0.010341541665137524,0.2,0.08,175.214912,758.004,0.9974774583245799,0.08,,,,,,,317345,1440.0,4,8,0.9,933.218912,q_learning,False,,simulation ended,527,277,153,124,0.44765342960288806,334.36459766550945,197.63786734175358,10.790077922669727,1048.4997303443051,126.39784038075321,251,200.0,30,352,278,55,4,15,0.08,1,1,1,1,1,1,1
6,318345,-67.0,23,0.010341541665137524,0.2,0.08,175.214912,758.004,0.9974774583245799,0.08,,,,,,,318345,1440.0,4,8,0.9,933.218912,q_learning,False,,simulation ended,552,282,149,133,0.4716312056737589,347.80483207294725,203.78562527452834,8.83969723567143,1000.2430306151637,130.76134924175673,271,67.0,31,360,276,37,16,31,0.08,1,1,1,1,1,1,1
7,319345,-187.0,23,0.010341541665137524,0.2,0.08,175.214912,758.004,0.9974774583245799,0.08,,,,,,,319345,1440.0,4,8,0.9,933.218912,q_learning,False,,simulation ended,552,278,153,125,0.44964028776978415,339.8850992667524,204.89945561713125,11.613480675584368,966.7853104111985,132.63484639295993,274,187.0,31,357,264,64,0,29,0.08,1,1,1,1,1,1,1
8,320345,-77.0,23,0.010341541665137524,0.2,0.08,175.214912,758.004,0.9974774583245799,0.08,,,,,,,320345,1440.0,4,8,0.9,933.218912,q_learning,False,,simulation ended,567,283,150,133,0.46996466431095407,362.1347021612109,234.0025026012649,14.103620939431089,1066.0812896093398,150.57266652830006,285,77.0,31,358,245,84,7,22,0.08,1,1,1,1,1,1,1
9,321345,-204.0,23,0.010341541665137524,0.2,0.08,175.214912,758.004,0.9974774583245799,0.08,,,,,,,321345,1440.0,4,8,0.9,933.218912,q_learning,False,,simulation ended,572,276,153,123,0.44565217391304346,346.6975983301442,209.72467248532217,12.324706307787704,948.1399454287478,142.01650264372986,297,204.0,32,354,47,85,202,20,0.08,1,1,1,1,1,1,1
