replication,eval_seed,objective_value,q_table_size,alpha,gamma,target_final_epsilon,risk_t1,risk_window,epsilon_decay,epsilon_min,label,error,episode,baseline_rule,action_random_seed,best_total_reward_so_far,random_seed,run_duration,due_date_lower_bound,due_date_upper_bound,rate_multiplier,risk_t2,agent_type,training,fixed_action,msg,n_orders_created,n_orders_completed,n_orders_in_date,n_orders_late,late_order_fraction,time_in_system_mean,time_in_system_std,time_in_system_min,time_in_system_max,wip_mean,wip_max,total_reward,n_eval_failures,n_decision_points,action_0_count,action_1_count,action_2_count,action_3_count,epsilon,preparation_capacity,sorting_capacity,analysis1_capacity,analysis2_capacity,evaluation_capacity,dispatching_capacity,worker_capacity
0,312345,-628.0,20,0.0001,0.8,0.0005,175.214912,758.004,0.9268078424558299,0.0005,,,,,,,312345,1440.0,4,8,0.9,933.218912,q_learning,False,,simulation ended,487,271,172,99,0.36531365313653136,315.4188948904296,192.7174727078174,8.950989732365354,725.5860458670306,109.3254777929539,217,628.0,34,350,30,122,28,170,0.0005,1,1,1,1,1,1,1
1,313345,-467.0,20,0.0001,0.8,0.0005,175.214912,758.004,0.9268078424558299,0.0005,,,,,,,313345,1440.0,4,8,0.9,933.218912,q_learning,False,,simulation ended,562,280,168,112,0.4,340.9730082362405,211.0929853925174,17.187548032176835,977.1577819652327,135.416784777984,282,467.0,31,357,123,51,23,160,0.0005,1,1,1,1,1,1,1
2,314345,-147.0,20,0.0001,0.8,0.0005,175.214912,758.004,0.9268078424558299,0.0005,,,,,,,314345,1440.0,4,8,0.9,933.218912,q_learning,False,,simulation ended,561,276,150,126,0.45652173913043476,375.46520905158866,233.9616672611382,10.768648519648394,916.8534295595537,148.05837788147468,286,147.0,31,359,127,58,31,143,0.0005,1,1,1,1,1,1,1
3,315345,-454.0,20,0.0001,0.8,0.0005,175.214912,758.004,0.9268078424558299,0.0005,,,,,,,315345,1440.0,4,8,0.9,933.218912,q_learning,False,,simulation ended,526,288,170,118,0.4097222222222222,336.2870694038055,213.77183596941697,11.067006805049784,950.6175290659335,124.84367175576061,239,454.0,22,359,35,57,28,239,0.0005,1,1,1,1,1,1,1
4,316345,-51.0,20,0.0001,0.8,0.0005,175.214912,758.004,0.9268078424558299,0.0005,,,,,,,316345,1440.0,4,8,0.9,933.218912,q_learning,False,,simulation ended,584,281,148,133,0.47330960854092524,371.8781219978453,225.49310946993273,18.396518633717015,969.7115930634825,152.08948657422883,304,51.0,33,357,46,66,109,136,0.0005,1,1,1,1,1,1,1
5,317345,-440.0,20,0.0001,0.8,0.0005,175.214912,758.004,0.9268078424558299,0.0005,,,,,,,317345,1440.0,4,8,0.9,933.218912,q_learning,False,,simulation ended,527,277,165,112,0.4043321299638989,341.6375180070858,212.11721278771586,10.790077922669727,1024.4863883199312,126.39784038075321,251,440.0,30,352,32,52,139,129,0.0005,1,1,1,1,1,1,1
6,318345,-167.0,20,0.0001,0.8,0.0005,175.214912,758.004,0.9268078424558299,0.0005,,,,,,,318345,1440.0,4,8,0.9,933.218912,q_learning,False,,simulation ended,552,282,154,128,0.45390070921985815,353.7726777590692,211.36145720374353,8.83969723567143,946.9558629586286,130.76134924175673,271,167.0,31,360,40,52,97,171,0.0005,1,1,1,1,1,1,1
7,319345,-207.0,20,0.0001,0.8,0.0005,175.214912,758.004,0.9268078424558299,0.0005,,,,,,,319345,1440.0,4,8,0.9,933.218912,q_learning,False,,simulation ended,552,278,154,124,0.4460431654676259,345.3816483274728,207.1869680880088,11.613480675584368,808.8495303800254,132.63484639295993,274,207.0,31,357,31,129,41,156,0.0005,1,1,1,1,1,1,1
8,320345,-137.0,20,0.0001,0.8,0.0005,175.214912,758.004,0.9268078424558299,0.0005,,,,,,,320345,1440.0,4,8,0.9,933.218912,q_learning,False,,simulation ended,567,283,153,130,0.45936395759717313,370.1148257683594,243.87409697440327,14.103620939431089,976.0223371932566,150.57266652830006,285,137.0,31,358,43,102,35,178,0.0005,1,1,1,1,1,1,1
9,321345,-224.0,20,0.0001,0.8,0.0005,175.214912,758.004,0.9268078424558299,0.0005,,,,,,,321345,1440.0,4,8,0.9,933.218912,q_learning,False,,simulation ended,572,276,154,122,0.4420289855072464,355.00603322818336,220.676905679765,12.324706307787704,960.8182597921929,142.01650264372986,297,224.0,32,354,116,106,34,98,0.0005,1,1,1,1,1,1,1
