replication,eval_seed,objective_value,q_table_size,alpha,gamma,target_final_epsilon,risk_t1,risk_window,epsilon_decay,epsilon_min,label,error,episode,baseline_rule,action_random_seed,best_total_reward_so_far,random_seed,run_duration,due_date_lower_bound,due_date_upper_bound,rate_multiplier,risk_t2,agent_type,training,fixed_action,msg,n_orders_created,n_orders_completed,n_orders_in_date,n_orders_late,late_order_fraction,time_in_system_mean,time_in_system_std,time_in_system_min,time_in_system_max,wip_mean,wip_max,total_reward,n_eval_failures,n_decision_points,action_0_count,action_1_count,action_2_count,action_3_count,epsilon,preparation_capacity,sorting_capacity,analysis1_capacity,analysis2_capacity,evaluation_capacity,dispatching_capacity,worker_capacity
0,312345,-748.0,23,0.0040457176619209355,0.43479626696556806,0.026129471271298825,175.214912,120.0,0.9963619423917609,0.026129471271298825,,,,,,,312345,1440.0,4,8,0.9,295.214912,q_learning,False,,simulation ended,487,271,178,93,0.34317343173431736,310.43233719669735,183.8400876780526,8.950989732365354,997.6433225851245,109.3254777929539,217,748.0,34,350,60,1,8,281,0.026129471271298825,1,1,1,1,1,1,1
1,313345,-467.0,23,0.0040457176619209355,0.43479626696556806,0.026129471271298825,175.214912,120.0,0.9963619423917609,0.026129471271298825,,,,,,,313345,1440.0,4,8,0.9,295.214912,q_learning,False,,simulation ended,562,280,168,112,0.4,335.4100810780503,199.53153279399058,17.187548032176835,1088.4022945918748,135.416784777984,282,467.0,31,357,65,2,1,289,0.026129471271298825,1,1,1,1,1,1,1
2,314345,-67.0,23,0.0040457176619209355,0.43479626696556806,0.026129471271298825,175.214912,120.0,0.9963619423917609,0.026129471271298825,,,,,,,314345,1440.0,4,8,0.9,295.214912,q_learning,False,,simulation ended,561,276,146,130,0.47101449275362317,365.3017878399713,217.3500314048736,12.633594345573625,729.807828241211,148.05837788147468,286,67.0,31,359,43,4,7,305,0.026129471271298825,1,1,1,1,1,1,1
3,315345,-294.0,23,0.0040457176619209355,0.43479626696556806,0.026129471271298825,175.214912,120.0,0.9963619423917609,0.026129471271298825,,,,,,,315345,1440.0,4,8,0.9,295.214912,q_learning,False,,simulation ended,526,288,162,126,0.4375,330.08286433036756,199.86188071637568,11.067006805049784,819.4900632231792,124.84367175576061,239,294.0,22,359,90,0,0,269,0.026129471271298825,1,1,1,1,1,1,1
4,316345,-31.0,23,0.0040457176619209355,0.43479626696556806,0.026129471271298825,175.214912,120.0,0.9963619423917609,0.026129471271298825,,,,,,,316345,1440.0,4,8,0.9,295.214912,q_learning,False,,simulation ended,584,281,147,134,0.47686832740213525,361.2523694650657,212.66820361197787,18.396518633717015,1064.5929505180466,152.08948657422883,304,31.0,33,357,54,8,17,278,0.026129471271298825,1,1,1,1,1,1,1
5,317345,-340.0,23,0.0040457176619209355,0.43479626696556806,0.026129471271298825,175.214912,120.0,0.9963619423917609,0.026129471271298825,,,,,,,317345,1440.0,4,8,0.9,295.214912,q_learning,False,,simulation ended,527,277,160,117,0.4223826714801444,334.46984139193387,196.2561082005281,10.790077922669727,1021.0136416543834,126.39784038075321,251,340.0,30,352,60,1,0,291,0.026129471271298825,1,1,1,1,1,1,1
6,318345,-107.0,23,0.0040457176619209355,0.43479626696556806,0.026129471271298825,175.214912,120.0,0.9963619423917609,0.026129471271298825,,,,,,,318345,1440.0,4,8,0.9,295.214912,q_learning,False,,simulation ended,552,282,151,131,0.4645390070921986,347.65556874312887,205.91514779742337,8.83969723567143,1053.7369070714562,130.76134924175673,271,107.0,31,360,39,3,17,301,0.026129471271298825,1,1,1,1,1,1,1
7,319345,-347.0,23,0.0040457176619209355,0.43479626696556806,0.026129471271298825,175.214912,120.0,0.9963619423917609,0.026129471271298825,,,,,,,319345,1440.0,4,8,0.9,295.214912,q_learning,False,,simulation ended,552,278,161,117,0.420863309352518,339.7258800294629,200.03857754080877,11.613480675584368,1044.3458508285476,132.63484639295993,274,347.0,31,357,15,41,16,285,0.026129471271298825,1,1,1,1,1,1,1
8,320345,-137.0,23,0.0040457176619209355,0.43479626696556806,0.026129471271298825,175.214912,120.0,0.9963619423917609,0.026129471271298825,,,,,,,320345,1440.0,4,8,0.9,295.214912,q_learning,False,,simulation ended,567,283,153,130,0.45936395759717313,362.6476834284673,228.8483729298805,14.103620939431089,1058.8647078563326,150.57266652830006,285,137.0,31,358,30,18,38,272,0.026129471271298825,1,1,1,1,1,1,1
9,321345,-124.0,23,0.0040457176619209355,0.43479626696556806,0.026129471271298825,175.214912,120.0,0.9963619423917609,0.026129471271298825,,,,,,,321345,1440.0,4,8,0.9,295.214912,q_learning,False,,simulation ended,572,276,149,127,0.4601449275362319,346.59835205349174,204.96384799952014,12.324706307787704,1002.2974992667457,142.01650264372986,297,124.0,32,354,13,27,39,275,0.026129471271298825,1,1,1,1,1,1,1
