replication,eval_seed,objective_value,q_table_size,alpha,gamma,target_final_epsilon,risk_t1,risk_window,epsilon_decay,epsilon_min,label,error,episode,baseline_rule,action_random_seed,best_total_reward_so_far,random_seed,run_duration,due_date_lower_bound,due_date_upper_bound,rate_multiplier,risk_t2,agent_type,training,fixed_action,msg,n_orders_created,n_orders_completed,n_orders_in_date,n_orders_late,late_order_fraction,time_in_system_mean,time_in_system_std,time_in_system_min,time_in_system_max,wip_mean,wip_max,total_reward,n_eval_failures,n_decision_points,action_0_count,action_1_count,action_2_count,action_3_count,epsilon,preparation_capacity,sorting_capacity,analysis1_capacity,analysis2_capacity,evaluation_capacity,dispatching_capacity,worker_capacity
0,312345,-568.0,20,0.08,0.95,0.07202788553959212,175.214912,758.004,0.974035995791342,0.07202788553959212,,,,,,,312345,1440.0,4,8,0.9,933.218912,q_learning,False,,simulation ended,487,271,169,102,0.3763837638376384,310.3158937575229,183.4861441772732,8.950989732365354,918.7206139807984,109.3254777929539,217,568.0,34,350,3,35,257,55,0.07202788553959212,1,1,1,1,1,1,1
1,313345,-67.0,20,0.08,0.95,0.07202788553959212,175.214912,758.004,0.974035995791342,0.07202788553959212,,,,,,,313345,1440.0,4,8,0.9,933.218912,q_learning,False,,simulation ended,562,280,148,132,0.4714285714285714,335.37554245579213,194.41416946362537,17.187548032176835,1006.3077196225072,135.416784777984,282,67.0,31,357,215,19,105,18,0.07202788553959212,1,1,1,1,1,1,1
2,314345,-167.0,20,0.08,0.95,0.07202788553959212,175.214912,758.004,0.974035995791342,0.07202788553959212,,,,,,,314345,1440.0,4,8,0.9,933.218912,q_learning,False,,simulation ended,561,276,151,125,0.4528985507246377,365.4077416101423,217.5105426898688,12.633594345573625,753.4791329471503,148.05837788147468,286,167.0,31,359,1,13,250,95,0.07202788553959212,1,1,1,1,1,1,1
3,315345,-374.0,20,0.08,0.95,0.07202788553959212,175.214912,758.004,0.974035995791342,0.07202788553959212,,,,,,,315345,1440.0,4,8,0.9,933.218912,q_learning,False,,simulation ended,526,288,166,122,0.4236111111111111,330.46641223512086,203.86810649370992,11.067006805049784,950.6175290659335,124.84367175576061,239,374.0,22,359,18,38,220,83,0.07202788553959212,1,1,1,1,1,1,1
4,316345,89.0,20,0.08,0.95,0.07202788553959212,175.214912,758.004,0.974035995791342,0.07202788553959212,,,,,,,316345,1440.0,4,8,0.9,933.218912,q_learning,False,,simulation ended,584,281,141,140,0.498220640569395,361.5478933499225,210.36405821988393,18.396518633717015,1076.0385424784645,152.08948657422883,304,-89.0,33,357,67,17,79,194,0.07202788553959212,1,1,1,1,1,1,1
5,317345,-220.0,20,0.08,0.95,0.07202788553959212,175.214912,758.004,0.974035995791342,0.07202788553959212,,,,,,,317345,1440.0,4,8,0.9,933.218912,q_learning,False,,simulation ended,527,277,154,123,0.44404332129963897,339.26199398599135,207.56535856139953,10.790077922669727,872.1467456237366,126.39784038075321,251,220.0,30,352,11,230,27,84,0.07202788553959212,1,1,1,1,1,1,1
6,318345,-87.0,20,0.08,0.95,0.07202788553959212,175.214912,758.004,0.974035995791342,0.07202788553959212,,,,,,,318345,1440.0,4,8,0.9,933.218912,q_learning,False,,simulation ended,552,282,150,132,0.46808510638297873,349.1396702645831,206.37841966239517,8.83969723567143,1000.2430306151637,130.76134924175673,271,87.0,31,360,171,32,84,73,0.07202788553959212,1,1,1,1,1,1,1
7,319345,-187.0,20,0.08,0.95,0.07202788553959212,175.214912,758.004,0.974035995791342,0.07202788553959212,,,,,,,319345,1440.0,4,8,0.9,933.218912,q_learning,False,,simulation ended,552,278,153,125,0.44964028776978415,339.8850992667524,205.26251443494957,11.613480675584368,966.7853104111985,132.63484639295993,274,187.0,31,357,0,77,263,17,0.07202788553959212,1,1,1,1,1,1,1
8,320345,-137.0,20,0.08,0.95,0.07202788553959212,175.214912,758.004,0.974035995791342,0.07202788553959212,,,,,,,320345,1440.0,4,8,0.9,933.218912,q_learning,False,,simulation ended,567,283,153,130,0.45936395759717313,364.3767651921982,239.12309505446984,12.505778783697268,1073.9224438143674,150.57266652830006,285,137.0,31,358,13,94,173,78,0.07202788553959212,1,1,1,1,1,1,1
9,321345,-224.0,20,0.08,0.95,0.07202788553959212,175.214912,758.004,0.974035995791342,0.07202788553959212,,,,,,,321345,1440.0,4,8,0.9,933.218912,q_learning,False,,simulation ended,572,276,154,122,0.4420289855072464,346.2317856230734,208.2334393567108,12.324706307787704,956.3545582091127,142.01650264372986,297,224.0,32,354,5,103,194,52,0.07202788553959212,1,1,1,1,1,1,1
