method,run_index,trial_index,preparation_capacity,sorting_capacity,analysis1_capacity,analysis2_capacity,evaluation_capacity,dispatching_capacity,worker_capacity,objective_mean,objective_std,n_valid_replications,n_orders_completed_mean,n_orders_in_date_mean,n_orders_late_mean,n_orders_created_mean,n_orders_incomplete_mean,late_order_fraction_mean,time_in_system_mean_mean,time_in_system_std_mean,wip_time_in_system_mean_mean,wip_time_in_system_std_mean,wip_time_in_system_min_mean,wip_time_in_system_max_mean,wip_mean_mean,work_in_progress_mean_mean,completed_norm_mean,late_total_norm_mean,on_time_loss_norm_mean,station_capacity_norm_mean,worker_capacity_norm_mean,time_in_system_mean_norm_mean,time_in_system_std_norm_mean,objective_completed_contribution_mean,objective_late_contribution_mean,objective_station_capacity_contribution_mean,objective_worker_capacity_contribution_mean,objective_time_mean_contribution_mean,objective_time_std_contribution_mean,best_objective_so_far
bo,13,0,1,3,5,4,4,3,4,2.4120231980304445,0.05823143945023296,30,708.2666666666667,585.7333333333333,122.53333333333333,1001.8,293.53333333333336,0.1730069952047079,220.47613121614265,117.84985751852393,210.68800137900647,123.2844301877442,1.111891968374122,426.2407218569272,151.65232066431466,151.65232066431466,0.7076297455801137,0.4142334956513798,0.4142334956513798,0.5833333333333334,0.3333333333333334,0.6124336978226184,0.32736071532923305,-0.24767041095303977,0.33138679652110375,1.75,0.3333333333333334,0.24497347912904738,0.0,2.4120231980304445
bo,13,1,4,2,1,3,3,1,8,2.8444565750853643,0.030836919370120165,30,367.6,143.16666666666666,224.43333333333334,991.7666666666667,624.1666666666666,0.6103086615109318,460.8530957259994,258.9184520067911,461.4269662310841,262.10796256905485,1.9682764497197922,912.4599074144626,317.8583951263914,317.8583951263914,0.37089441375366616,0.8555410585878234,0.8555410585878234,0.3333333333333334,0.777777777777778,1.2801474881277761,0.7192179222410863,-0.12981304481378314,0.6844328468702587,1.0,0.777777777777778,0.5120589952511104,0.0,2.4120231980304445
bo,13,2,3,5,3,4,2,2,1,2.763629436328951,0.14257482225320875,30,219.56666666666666,82.56666666666666,137.0,1000.5666666666667,781.0,0.5283794906031051,433.1479825002317,239.71931470333791,563.15274692261,325.5666288341395,1.4092820082525426,1138.0772232347626,385.01834656113766,385.01834656113766,0.2190435751441536,0.9175239393975455,0.9175239393975455,0.5416666666666665,0.0,1.2031888402784214,0.6658869852870498,-0.07666525130045374,0.7340191515180365,1.625,0.0,0.4812755361113686,0.0,2.4120231980304445
bo,13,3,2,2,2,1,5,4,9,2.674822379746956,0.07786807076177434,30,627.2,425.8,201.4,993.2,366.0,0.32138558140725426,271.1153697408387,147.7761028083037,264.35700994377083,152.1798576166831,1.6046129901071178,529.3319744006116,185.6184988425853,185.6184988425853,0.632198135197609,0.5699544230814853,0.5699544230814854,0.4166666666666666,0.888888888888889,0.7530982492801075,0.4104891744675102,-0.22126934731916315,0.45596353846518817,1.25,0.888888888888889,0.30123929971204294,0.0,2.4120231980304445
bo,13,4,3,4,1,2,5,4,2,2.802094125124846,0.045034848487987215,30,367.03333333333336,143.46666666666667,223.56666666666666,996.1333333333333,629.1,0.6096705970374542,459.48432818708653,256.7982778809798,454.70433800539763,262.53425540757246,1.3969067892487526,912.9185009450491,315.9169092632363,315.9169092632363,0.368898043372768,0.8556989834551343,0.8556989834551343,0.5416666666666665,0.11111111111111112,1.2763453560752402,0.7133285496693882,-0.12911431518046884,0.6845591867641073,1.625,0.11111111111111112,0.5105381424300962,0.0,2.4120231980304445
bo,13,5,4,1,5,3,1,1,8,3.051589236318117,0.023220745241298486,30,320.26666666666665,114.03333333333333,206.23333333333332,999.2333333333333,678.9666666666667,0.6440161129500874,497.25278257614553,276.8784899867174,488.8125973473636,283.09156716814175,1.4119060160767731,978.7108069687299,341.28016293589724,341.28016293589724,0.3208766970325843,0.8857690134380893,0.8857690134380893,0.375,0.777777777777778,1.381257729378182,0.7691069166297704,-0.11230684396140451,0.7086152107504714,1.125,0.777777777777778,0.552503091751273,0.0,2.4120231980304445
bo,13,6,5,4,3,2,2,3,5,2.4219859932499266,0.3676804215243479,30,404.3333333333333,404.3333333333333,0.0,988.7,584.3666666666667,0.0,26.94320470435201,8.18531920386962,424.21957147768904,243.8598882155222,1.9314465495449515,846.7495384746687,230.43598537426982,230.43598537426982,0.41512638722649087,0.584873612773509,0.584873612773509,0.5416666666666665,0.4444444444444445,0.07484223528986668,0.022736997788526718,-0.14529423552927181,0.4678988902188073,1.625,0.4444444444444445,0.029936894115946674,0.0,2.4120231980304445
bo,13,7,1,3,4,5,3,5,7,2.87595865335656,0.0819613151336521,30,709.1666666666666,581.6,127.56666666666666,1002.4333333333333,293.26666666666665,0.17992517300451588,222.79918107886402,116.53011320449357,212.0553662504913,120.68165154385595,1.86125915555477,421.2856548079541,153.2525355223459,153.2525355223459,0.7081010182535931,0.4182158717943368,0.4182158717943368,0.625,0.6666666666666669,0.6188866141079556,0.323694758901371,-0.24783535638875753,0.3345726974354694,1.875,0.6666666666666669,0.24755464564318228,0.0,2.4120231980304445
bo,13,8,1,5,3,4,3,5,3,2.4155853675295758,0.0795714948521371,30,708.7333333333333,592.8333333333334,115.9,1000.5,291.76666666666665,0.16360991660653973,217.76907179460144,114.39200778246004,209.70028359669922,120.50183319842223,1.0371284602763733,419.4215373064935,150.013568123163,150.013568123163,0.7091585461072137,0.4057537513969296,0.40575375139692965,0.625,0.22222222222222224,0.6049140883183373,0.3177555771735001,-0.2482054911375248,0.3246030011175437,1.875,0.22222222222222224,0.24196563532733492,0.0,2.4120231980304445
bo,13,9,5,1,4,1,4,2,9,3.4162310264243843,0.029658259458342377,30,319.43333333333334,112.3,207.13333333333333,1004.9333333333333,685.5,0.6484082549870809,498.0032867697985,278.0007368491052,491.0655842388418,283.59983161404085,1.5002087156498949,981.2506817070224,344.54571846491416,344.54571846491416,0.3182611926821496,0.8879957120930898,0.8879957120930898,0.4583333333333334,0.888888888888889,1.3833424632494404,0.772224269025292,-0.11139141743875237,0.710396569674472,1.375,0.888888888888889,0.553336985299776,0.0,2.4120231980304445
