method,run_index,trial_index,preparation_capacity,sorting_capacity,analysis1_capacity,analysis2_capacity,evaluation_capacity,dispatching_capacity,worker_capacity,objective_mean,objective_std,n_valid_replications,n_orders_completed_mean,n_orders_in_date_mean,n_orders_late_mean,n_orders_created_mean,n_orders_incomplete_mean,late_order_fraction_mean,time_in_system_mean_mean,time_in_system_std_mean,wip_time_in_system_mean_mean,wip_time_in_system_std_mean,wip_time_in_system_min_mean,wip_time_in_system_max_mean,wip_mean_mean,work_in_progress_mean_mean,completed_norm_mean,late_total_norm_mean,on_time_loss_norm_mean,station_capacity_norm_mean,worker_capacity_norm_mean,time_in_system_mean_norm_mean,time_in_system_std_norm_mean,objective_completed_contribution_mean,objective_late_contribution_mean,objective_station_capacity_contribution_mean,objective_worker_capacity_contribution_mean,objective_time_mean_contribution_mean,objective_time_std_contribution_mean,best_objective_so_far
random_search,0,0,1,4,5,5,4,3,7,1.4421150268751322,0.21891454536474364,30,709.7333333333333,605.1333333333333,104.6,988.0666666666667,278.3333333333333,0.14738272737750957,212.7747006977754,110.86154061894419,204.36591396206626,116.2869186570601,1.2572904901569548,406.7455634999439,144.7634126947842,144.7634126947842,0.7189865626095797,0.3860061962364687,0.3860061962364687,0.6666666666666669,0.6666666666666669,0.5910408352715983,0.3079487239415116,-0.7189865626095797,1.1580185887094059,0.5333333333333333,0.23333333333333334,0.23641633410863935,0.0,1.4421150268751322
random_search,0,1,1,3,3,5,1,5,8,1.493654919239476,0.2429180480073058,30,709.4,575.9666666666667,133.43333333333334,1005.7333333333333,296.3333333333333,0.18810449059780254,226.95340851239135,119.0445463851334,214.59853409627692,123.53030998287844,1.3019321506233155,429.53611467456415,156.41702187663194,156.41702187663194,0.7062567851549221,0.4251730094231731,0.4251730094231731,0.5,0.777777777777778,0.6304261347566428,0.3306792955142595,-0.7062567851549221,1.275519028269519,0.40000000000000013,0.2722222222222222,0.2521704539026571,0.0,1.4421150268751322
random_search,0,2,4,2,2,3,2,3,3,1.8472487732462275,0.188685270961339,30,625.7666666666667,411.8333333333333,213.93333333333334,994.4666666666667,368.7,0.34192576150437576,280.19259006337217,148.7958334418639,265.6505545435667,153.467262336399,1.4880673709995942,537.353649403473,190.05997702539835,190.05997702539835,0.6296964025073883,0.5848363215240303,0.5848363215240303,0.4166666666666666,0.22222222222222224,0.7783127501760337,0.41332175956073297,-0.6296964025073883,1.7545089645720913,0.3333333333333334,0.07777777777777778,0.31132510007041353,0.0,1.4421150268751322
random_search,0,3,4,3,4,2,1,1,8,0.6909444143354336,1.1846036775403381,30,731.2,731.2,0.0,999.5666666666667,268.3666666666667,0.0,59.249484912608885,24.623342226010625,188.51161216180816,110.22823131968207,2.1349251881980384,386.5391232640655,110.83037878035206,110.83037878035206,0.7367776422251995,0.26322235777480046,0.26322235777480046,0.375,0.777777777777778,0.1645819025350247,0.06839817285002951,-0.7367776422251995,0.7896670733244011,0.3000000000000001,0.2722222222222222,0.06583276101400988,0.0,0.6909444143354336
random_search,0,4,5,4,4,1,5,5,9,0.18985918882739972,0.2931463849257536,30,934.3666666666667,934.3666666666667,0.0,992.4333333333333,58.06666666666667,0.0,43.623414226932645,16.291008570829838,43.755996587383315,25.485175910729847,1.9505747702420801,95.71978578586747,32.62563132782243,32.62563132782243,0.9424305956339648,0.05756940436603529,0.057569404366035304,0.75,0.888888888888889,0.12117615063036849,0.04525280158563844,-0.9424305956339648,0.17270821309810586,0.6000000000000002,0.3111111111111111,0.04847046025214739,0.0,0.18985918882739972
random_search,0,5,4,4,3,3,2,4,1,3.464385109816886,0.0751471696958619,30,229.93333333333334,87.36666666666666,142.56666666666666,992.0333333333333,762.1,0.5469261268503243,444.595452830943,246.02202794783918,555.4972410202446,318.84427932660054,1.6371125357185217,1112.8475350180388,375.85255455022076,375.85255455022076,0.23183663119942513,0.911853375586569,0.911853375586569,0.5833333333333334,0.0,1.2349873689748414,0.683394522077331,-0.23183663119942513,2.7355601267597067,0.46666666666666673,0.0,0.4939949475899367,0.0,0.18985918882739972
random_search,0,6,4,1,5,4,3,4,7,3.6123054038615012,0.06170169562256776,30,321.1333333333333,115.3,205.83333333333334,994.1333333333333,673.0,0.6410110272268518,495.7692587824886,276.9807575409913,490.6572067238837,281.49344592740783,1.3671008582294537,976.5182958617575,340.1355377765534,340.1355377765534,0.3233118808254866,0.8838097397910375,0.8838097397910375,0.625,0.6666666666666669,1.377136829951357,0.7693909931694204,-0.3233118808254866,2.651429219373113,0.5,0.23333333333333334,0.5508547319805429,0.0,0.18985918882739972
random_search,0,7,4,2,5,4,1,1,1,3.308219259599493,0.06811678643419812,30,121.3,67.56666666666666,53.733333333333334,1002.3666666666667,881.0666666666667,0.2423928258208428,239.02350849108814,127.81157852400065,633.0299553888376,362.5045548889449,1.2956011497090685,1274.0913293990932,423.161798915857,423.161798915857,0.1214110414626375,0.9324606527647519,0.9324606527647519,0.4583333333333334,0.0,0.6639541902530225,0.35503216256666853,-0.1214110414626375,2.797381958294255,0.3666666666666668,0.0,0.265581676101209,0.0,0.18985918882739972
random_search,0,8,4,1,2,4,3,2,4,3.3365798141707534,0.054859066748997744,30,320.23333333333335,115.13333333333334,205.1,1000.3666666666667,680.1333333333333,0.6405514177919156,497.5581758214055,277.946751089325,490.69731968422724,283.6572863799309,1.1616172695495834,979.7122542760081,342.52928912290446,342.52928912290446,0.3204321647437581,0.884723187111724,0.884723187111724,0.4166666666666666,0.3333333333333334,1.3821060439483484,0.7720743085814585,-0.3204321647437581,2.6541695613351726,0.3333333333333334,0.11666666666666667,0.5528424175793394,0.0,0.18985918882739972
random_search,0,9,1,5,4,2,5,1,2,2.370297622520243,0.13860834329432076,30,549.5333333333333,296.6666666666667,252.86666666666667,1000.6333333333333,451.1,0.4602546598423791,335.1592058048948,183.39407429482054,323.4687576230177,187.68100428064673,1.6697468871605983,665.6369250898317,229.52067532911053,229.52067532911053,0.5496892975213182,0.7028996378638925,0.7028996378638925,0.5,0.11111111111111112,0.9309977939024857,0.5094279841522792,-0.5496892975213182,2.108698913591678,0.40000000000000013,0.03888888888888889,0.37239911756099425,0.0,0.18985918882739972
random_search,0,10,3,5,4,4,1,4,10,2.0644383402025985,1.3914671803324226,30,448.8333333333333,448.8333333333333,0.0,1000.8333333333334,552.0,0.0,22.3978981340243,6.016042749207686,395.5162582196309,231.0185238201095,1.2669690057115455,798.7531747203557,217.73197895396007,217.73197895396007,0.45261205331991267,0.5473879466800874,0.5473879466800873,0.625,1.0,0.06221638370562305,0.01671122985891024,-0.45261205331991267,1.6421638400402618,0.5,0.34999999999999987,0.02488655348224922,0.0,0.18985918882739972
random_search,0,11,5,4,4,5,1,1,1,3.414893043910934,0.06072996887189107,30,124.3,68.76666666666667,55.53333333333333,1000.8,876.5,0.25139790020484504,250.45392457242315,134.0536089386375,634.2238759883593,362.8184713571016,1.2598986049777523,1270.1070963181162,422.4982092717328,422.4982092717328,0.12372136005386988,0.9312218662947779,0.9312218662947779,0.5833333333333334,0.0,0.6957053460345086,0.3723711359406596,-0.12372136005386988,2.7936655988843335,0.46666666666666673,0.0,0.2782821384138034,0.0,0.18985918882739972
random_search,0,12,2,2,2,5,5,2,2,2.3594589643034443,0.1311670440112825,30,547.1333333333333,298.3,248.83333333333334,997.3666666666667,450.23333333333335,0.4549244174427719,332.2104526523419,181.33023915738596,321.37697266635854,186.53471616296738,1.330691559671277,648.0877428759197,226.9562379910552,226.9562379910552,0.5492036667580616,0.700217005667783,0.700217005667783,0.5,0.11111111111111112,0.922806812923172,0.5036951087705166,-0.5492036667580616,2.1006510170033494,0.40000000000000013,0.03888888888888889,0.36912272516926886,0.0,0.18985918882739972
random_search,0,13,2,1,3,1,5,4,9,3.5311040370987987,0.047270047868130806,30,319.26666666666665,114.36666666666666,204.9,994.0333333333333,674.7666666666667,0.6419062034451329,498.30887996201614,275.797753126094,481.9504704118677,281.7641138593212,1.7046849295527258,970.9934188015447,336.4393954836842,336.4393954836842,0.321447885977656,0.8848103151136272,0.8848103151136272,0.4166666666666666,0.888888888888889,1.3841913332278224,0.7661048697947054,-0.321447885977656,2.6544309453408816,0.3333333333333334,0.3111111111111111,0.5536765332911291,0.0,0.18985918882739972
random_search,0,14,3,3,1,1,4,4,4,3.143995571228638,0.09105174375519184,30,368.53333333333336,144.93333333333334,223.6,993.3666666666667,624.8333333333334,0.6059910645916169,453.8031456318985,251.45434292517697,452.1116543899517,261.2789368165251,1.5447988203067098,907.0172709619279,313.11724363520244,313.11724363520244,0.37159908978343215,0.8537896478810978,0.8537896478810978,0.4166666666666666,0.3333333333333334,1.2605642934219403,0.6984842859032695,-0.37159908978343215,2.561368943643294,0.3333333333333334,0.11666666666666667,0.5042257173687761,0.0,0.18985918882739972
random_search,0,15,3,4,5,3,3,3,4,0.8028267165847252,1.2975348721258968,30,709.4666666666667,709.4666666666667,0.0,999.1666666666666,289.7,0.0,26.78279824100942,9.096439706713408,209.78479747792497,121.83024056906592,1.1829032425331358,432.72542542033545,106.59855711301962,106.59855711301962,0.7108996536985436,0.2891003463014564,0.2891003463014564,0.625,0.3333333333333334,0.07439666178058173,0.025267888074203916,-0.7108996536985436,0.8673010389043693,0.5,0.11666666666666667,0.029758664712232697,0.0,0.18985918882739972
random_search,0,16,1,4,4,1,3,4,8,1.4174975405857613,0.226165088234862,30,708.7666666666667,585.8666666666667,122.9,1002.2666666666667,293.5,0.17344378513770345,221.43189824544118,115.38506255735024,210.69260689043352,121.44988939340215,1.7704617482444596,423.45506376612246,152.34419423712941,152.34419423712941,0.7081354531310763,0.41356955411100477,0.41356955411100477,0.4583333333333334,0.777777777777778,0.6150886062373365,0.32051406265930615,-0.7081354531310763,1.2407086623330144,0.3666666666666668,0.2722222222222222,0.24603544249493461,0.0,0.18985918882739972
random_search,0,17,5,4,5,1,1,3,10,3.3138461438865097,0.32563068335199946,30,124.86666666666666,124.86666666666666,0.0,1001.8333333333334,876.9666666666667,0.0,26.12403556790928,7.714176631255599,635.8590152218644,363.6840573376323,1.1984187150498429,1269.1478993925925,392.96447782546073,392.96447782546073,0.12462847390834711,0.8753715260916529,0.8753715260916529,0.5416666666666665,1.0,0.07256676546641466,0.021428268420154436,-0.12462847390834711,2.6261145782749593,0.4333333333333334,0.34999999999999987,0.029026706186565856,0.0,0.18985918882739972
random_search,0,18,5,1,4,4,5,3,3,3.489239001283042,0.05616821882048188,30,320.2,116.46666666666667,203.73333333333332,1000.3666666666667,680.1666666666666,0.6363406396626754,493.47352640995956,276.97222386368225,489.89866894528836,282.4269237890029,1.5289856130372983,979.2902286931809,341.2213383774964,341.2213383774964,0.32038892893946486,0.8834043002927027,0.8834043002927027,0.6666666666666669,0.22222222222222224,1.3707597955832211,0.7693672885102285,-0.32038892893946486,2.6502129008781083,0.5333333333333333,0.07777777777777778,0.5483039182332885,0.0,0.18985918882739972
random_search,0,19,2,4,1,1,1,3,10,3.338745540982421,0.13228072564560647,30,173.53333333333333,94.5,79.03333333333333,1000.0666666666667,826.5333333333333,0.24068912043636084,222.5134969532648,120.48219298401074,594.6305478533981,343.07690521201107,1.4321097607454172,1190.8961553411932,395.379186713735,395.379186713735,0.17426406993676682,0.9052574640274088,0.9052574640274088,0.25,1.0,0.6180930470924024,0.3346727582889187,-0.17426406993676682,2.7157723920822265,0.20000000000000007,0.34999999999999987,0.2472372188369609,0.0,0.18985918882739972
random_search,0,20,2,4,1,5,3,1,6,3.2576697130510985,0.08113806439911957,30,314.8666666666667,131.23333333333332,183.63333333333333,995.1666666666666,680.3,0.5094953103504375,399.2909844370579,221.55811485019657,487.0898491235192,282.9000307412669,1.3119594663956073,986.2469470351082,332.9350556672263,332.9350556672263,0.31729392956143665,0.8678430718200828,0.8678430718200828,0.4166666666666666,0.5555555555555556,1.1091416234362719,0.6154392079172128,-0.31729392956143665,2.603529215460248,0.3333333333333334,0.1944444444444445,0.4436566493745088,0.0,0.18985918882739972
random_search,0,21,4,1,2,4,5,1,3,3.3354189198200865,0.0530480867768858,30,321.56666666666666,115.16666666666667,206.4,1001.6,680.0333333333333,0.6418097717026094,502.1675761875523,281.6159451082785,492.5023542204247,284.5720742830492,1.792098698480436,985.918654339919,344.99459933120596,344.99459933120596,0.3214986924589854,0.884836398097634,0.884836398097634,0.4583333333333334,0.22222222222222224,1.394909933854312,0.7822665141896625,-0.3214986924589854,2.6545091942929018,0.3666666666666668,0.07777777777777778,0.5579639735417247,0.0,0.18985918882739972
random_search,0,22,3,3,5,2,1,3,4,0.20577211720933086,0.6445513933467385,30,834.6,834.6,0.0,996.5,161.9,0.0,69.73663244658086,30.8588293560854,115.95748571647249,66.48273148325934,1.4244466318990059,235.47820743854598,67.41459244686922,67.41459244686922,0.8387615908217174,0.16123840917828244,0.16123840917828247,0.4583333333333334,0.3333333333333334,0.19371286790716905,0.08571897043357057,-0.8387615908217174,0.4837152275348474,0.3666666666666668,0.11666666666666667,0.07748514716286763,0.0,0.18985918882739972
random_search,0,23,5,2,1,1,5,5,7,3.385981791997599,0.07848467372978413,30,369.7,141.8,227.9,1002.9333333333333,633.2333333333333,0.6165072275383943,462.2542429359056,256.50052305419234,455.78307049466184,263.8539299249668,1.2736157989570756,914.8975472105515,319.46025649250237,319.46025649250237,0.369141505161711,0.8582802683361014,0.8582802683361014,0.5416666666666665,0.6666666666666669,1.2840395637108493,0.712501452928312,-0.369141505161711,2.574840805008303,0.4333333333333334,0.23333333333333334,0.5136158254843397,0.0,0.18985918882739972
random_search,0,24,2,4,5,5,2,4,3,2.81802049209961,0.5250012012191467,30,212.36666666666667,212.36666666666667,0.0,999.5333333333333,787.1666666666666,0.0,52.12899653348559,21.614614723913327,565.4964052934941,327.51578226926165,1.305180841267664,1149.98529386487,327.8698327119104,327.8698327119104,0.21275293156773237,0.7872470684322678,0.7872470684322678,0.6666666666666669,0.22222222222222224,0.1448027681485711,0.060040596455314794,-0.21275293156773237,2.361741205296803,0.5333333333333333,0.07777777777777778,0.05792110725942843,0.0,0.18985918882739972
random_search,0,25,4,5,5,2,2,5,10,0.4140640604143904,0.9292277818192793,30,883.7,883.7,0.0,1004.5333333333333,120.83333333333333,0.0,22.636036196138818,6.450367499194941,88.14832150045314,49.840793896099335,2.475467375624923,179.05829094521744,48.409524071528026,48.409524071528026,0.88193843939533,0.11806156060467013,0.11806156060467013,0.7083333333333331,1.0,0.06287787832260781,0.017917687497763728,-0.88193843939533,0.3541846818140104,0.5666666666666667,0.34999999999999987,0.025151151329043133,0.0,0.18985918882739972
random_search,0,26,1,1,4,2,3,5,2,3.2483786116355278,0.04855707407467712,30,321.1333333333333,114.23333333333333,206.9,988.4666666666667,667.3333333333334,0.6443891664597066,493.6689870129666,275.09383632217333,488.241318673627,278.78803073165653,1.1918063990330816,971.998503392692,336.4814297628333,336.4814297628333,0.32523842306313155,0.8842912385984544,0.8842912385984544,0.4166666666666666,0.11111111111111112,1.3713027417026848,0.7641495453393704,-0.32523842306313155,2.6528737157953635,0.3333333333333334,0.03888888888888889,0.5485210966810741,0.0,0.18985918882739972
random_search,0,27,4,5,1,3,1,4,6,3.356046657645985,0.10902971624115423,30,172.16666666666666,103.96666666666667,68.2,994.4,822.2333333333333,0.21475654241143882,223.60540908793402,119.26968442942251,600.8473132960036,345.7339186450495,1.8333990942599863,1198.758333492889,390.9001042163317,390.9001042163317,0.17304176842532454,0.8953978423615718,0.8953978423615718,0.5,0.5555555555555556,0.6211261363553722,0.33130467897061805,-0.17304176842532454,2.6861935270847157,0.40000000000000013,0.1944444444444445,0.24845045454214892,0.0,0.18985918882739972
random_search,0,28,5,2,3,1,4,2,9,2.106833831837539,0.1533853435838088,30,628.8,416.76666666666665,212.03333333333333,1001.5,372.7,0.3371391439947727,277.4337701115207,150.68329649150704,270.428852685259,155.67770679042343,1.1050807197070374,543.5178861811851,191.34080984121135,191.34080984121135,0.6282910161113712,0.5830291085342585,0.5830291085342585,0.4583333333333334,0.888888888888889,0.7706493614208908,0.4185647124764084,-0.6282910161113712,1.749087325602776,0.3666666666666668,0.3111111111111111,0.3082597445683564,0.0,0.18985918882739972
random_search,0,29,2,4,1,1,1,3,4,3.0934860223039333,0.1289129002317999,30,133.03333333333333,94.73333333333333,38.3,998.6,865.5666666666667,0.15199163771531185,177.5139116359104,93.19546572075443,623.6567630932457,361.8525660234691,1.287982102547024,1255.9653825302998,403.88523587038304,403.88523587038304,0.1337824980520039,0.9044547246979381,0.9044547246979381,0.25,0.3333333333333334,0.49309419898864,0.25887629366876225,-0.1337824980520039,2.713364174093815,0.20000000000000007,0.11666666666666667,0.197237679595456,0.0,0.18985918882739972
