method,run_index,trial_index,replication_index,seed,preparation_capacity,sorting_capacity,analysis1_capacity,analysis2_capacity,evaluation_capacity,dispatching_capacity,worker_capacity,scenario,scenario_name,replication_nr,random_seed,animate,run_duration,use_hourly_arrival_rates,rate_multiplier,analysis1_fraction,analysis2_post1_fraction,eval_failed_fraction,preparation_pt_low,preparation_pt_high,preparation_pt_mode,sorting_pt_low,sorting_pt_high,sorting_pt_mode,analysis1_pt_low,analysis1_pt_high,analysis1_pt_mode,analysis2_pt_low,analysis2_pt_high,analysis2_pt_mode,evaluation_pt_low,evaluation_pt_high,evaluation_pt_mode,dispatching_pt_low,dispatching_pt_high,dispatching_pt_mode,transport_duration,verbose,kwargs,msg,t_end,n_orders_completed,n_orders_in_date,n_orders_late,in_date_count,out_of_date_count,late_order_fraction,time_in_system_mean,time_in_system_std,time_in_system_min,time_in_system_max,wip_time_in_system_mean,wip_time_in_system_std,wip_time_in_system_min,wip_time_in_system_max,wip_mean,wip_max,preparation_waiting_time_mean,preparation_waiting_time_max,preparation_queue_length_mean,preparation_queue_length_max,preparation_occupancy_mean,sorting_waiting_time_mean,sorting_waiting_time_max,sorting_queue_length_mean,sorting_queue_length_max,analysis1_waiting_time_mean,analysis1_waiting_time_max,analysis1_queue_length_mean,analysis1_queue_length_max,analysis1_orders_processed,analysis2_waiting_time_mean,analysis2_queue_length_mean,analysis2_orders_processed,evaluation_waiting_time_mean,evaluation_waiting_time_max,evaluation_queue_length_mean,evaluation_queue_length_max,dispatching_waiting_time_mean,dispatching_waiting_time_max,dispatching_queue_length_mean,dispatching_queue_length_max,queue_preparation_length_tx,queue_preparation_length_resampled,n_orders_created,n_orders_incomplete,work_in_progress_max,work_in_progress_mean,denom_orders,completed_norm,late_total_norm,on_time_loss_norm,station_capacity_sum,station_capacity_norm,worker_capacity_norm,time_in_system_mean_norm,time_in_system_std_norm,objective_completed_contribution,objective_late_contribution,objective_station_capacity_contribution,objective_worker_capacity_contribution,objective_time_mean_contribution,objective_time_std_contribution,objective_time_mode,objective_missing_terms,objective_value,error
random_search,0,0,0,12345,1,4,5,5,4,3,7,1,,0,12345,False,1440,False,0.5,0.8,0.5,0.1,1.5,2.5,2,3,5,4,3,6,4,2,2,2,0.2,0.75,0.4,0.8,1.2,1,1,False,{},simulation ended,1440.0,706,604,102,604,102,0.14447592067988668,220.3620489217735,114.90392935902646,17.23972849769543,446.9028668867803,227.9521709201917,125.55816937898494,2.721857932257535,452.59872067102197,153.62904983596354,291,1.9982117851554255,2.4725466631906556,0.9968072377531075,1,0.9983325026650228,0.006052408300010388,1.390732666526219,0.003362449055561327,1,0.0,0.0,0.0,0,624,0.0,0.0,492,0.0,0.0,0.0,0,0.0,0.0,0.0,0,"[[0.0, 1.7760394510570972, 4.287615529893914, 4.597577635525203, 6.319683103188863, 8.444827891340932, 10.606327033525778, 12.647026493229081, 14.83648223958645, 17.235928123994107, 19.175253201994, 20.758372836051677, 22.5026898770837, 24.58897760688054, 26.545441301304997, 28.582426663757044, 30.76559045464215, 32.73949512044895, 34.80683039308621, 36.574079909977165, 38.6149450787834, 40.331723451090106, 42.378093891072254, 44.309226908875964, 46.24495489971449, 48.26708256239418, 50.49257071824524, 52.422757972592834, 54.71490037138253, 56.65356000649498, 58.720896284353394, 60.76375032575999, 62.84330252771121, 64.8026488561207, 66.79091452318733, 68.37553928542734, 70.44383534972987, 72.41892687690947, 74.67510142280672, 76.54718325405933, 78.66066504569893, 80.4246445944621, 82.2038896195951, 84.08764601891689, 86.41002806900333, 88.14218867000014, 90.31865595698508, 92.01490007211196, 94.22153893098181, 96.27904054566048, 98.2540061798612, 99.83721797303421, 101.70687395445906, 103.47825575319102, 105.51109644464577, 107.29868097137602, 109.45410062801244, 111.18018515739982, 113.14802529497335, 115.22771180292379, 117.2710168258066, 119.05257896195839, 120.87448155921241, 123.24027664161689, 125.21393189919642, 127.17243360561791, 129.10249213692947, 131.51483977652182, 133.46965341070387, 135.49312737724316, 137.5420833460913, 139.85787260152262, 141.9420029577394, 143.8338294561938, 145.7094808105418, 147.72658178476917, 149.9169478796351, 152.27364006370584, 154.42298071025385, 156.62336117197614, 158.86063252458507, 160.7293921475313, 162.32849004051502, 164.47812095495564, 166.3675889967962, 168.1206965941464, 170.37415827117204, 172.08196466393184, 173.7474348448834, 175.74347871535156, 177.6551647889052, 180.03942277661494, 182.06593727172807, 184.06553478730365, 186.23618152110225, 187.91908846612063, 189.57316103328714, 191.91671703084515, 194.08881537287377, 196.28960786936457, 198.5073968785601, 200.4262856116931, 202.04691926433125, 203.80426471245136, 206.14832211001877, 207.93035701705142, 209.98770224855502, 211.7973800733975, 213.79244906768767, 215.7859560879607, 217.46112962433807, 219.64295066660793, 221.69848538378358, 223.27079800920268, 225.28414424666957, 227.1543569155756, 229.2734049058996, 231.51879851287543, 233.92425308268315, 235.661096181839, 237.40576536149516, 239.57597870746474, 241.17149504952422, 243.06021998446585, 245.31895241474982, 247.440083043174, 249.3214698505311, 250.87978018124977, 252.81871624925896, 255.11731626964092, 257.5214960835256, 259.6012690355491, 261.32645548291845, 263.2744360597648, 265.2588331169751, 267.59666498111216, 269.86051242332326, 271.6748231968798, 273.5718264452285, 275.53942673628865, 277.53803903341304, 279.25241557217026, 280.97508328292633, 283.10167273022876, 285.1807327164802, 287.42998299498487, 289.8510462680211, 292.22238674597804, 294.15972211031817, 296.15309718431564, 298.1365750038429, 300.2118284636706, 302.24890517315896, 304.25262895442245, 306.2181702306391, 308.20451936444096, 309.8843770116658, 311.66444954831303, 313.70276694142814, 315.76877674246913, 317.8429626225176, 319.86989889411393, 322.01950247253006, 323.8297935810235, 325.50749129728194, 327.42992040235424, 329.4675692882914, 331.2448436441421, 333.63677461215104, 335.78776563169066, 337.660549201069, 339.79720198300026, 341.38795718910745, 343.6759567282416, 345.51064375495656, 347.5693676659141, 349.6701250934458, 351.8221725087061, 353.7572743639211, 355.99909455132513, 357.9083604583345, 359.87055365211734, 361.75227164524574, 363.888580395586, 365.7922777764486, 367.85294323910733, 369.98010867189635, 372.21095371086955, 374.1229462615268, 376.15133602887255, 378.0351522428414, 380.19133966232425, 382.0519240364084, 384.07420227140875, 385.9374563168384, 388.3042716197312, 390.1671321942303, 392.36642345777045, 394.6600595107875, 396.79991282125275, 398.63021927584344, 400.30361457175223, 402.22324738977096, 403.9123768887253, 406.23517181460807, 408.1698923444193, 410.24891654777537, 412.21183691164475, 414.61933934406306, 416.51665851285856, 418.4273991781733, 420.3277140817837, 422.50914036423944, 424.5430333926913, 426.52966814668326, 428.29083648094723, 430.1535531010644, 432.5887378865153, 434.2808851235263, 436.2542560798637, 438.40480397888945, 440.52945377355275, 442.50040174201274, 444.6322590760509, 446.5942489782252, 448.7185705894847, 450.6291513591417, 452.6661895557727, 454.543784028273, 456.7631719807794, 458.96580337936103, 460.91884277946, 462.89149422067004, 465.024348180704, 466.8259201708776, 469.13764525651754, 470.8064001464399, 472.77373936395236, 474.3224200041904, 476.2796689248027, 478.10669590919997, 479.80012984045806, 481.89988181142496, 483.7558459260244, 485.6884677373326, 487.72215098777787, 489.64498428305404, 491.90671285287544, 493.6119548240897, 495.7433896870084, 497.77678320408756, 499.4117154516351, 501.3954869765065, 503.4827997134396, 505.20147906909546, 507.329551231739, 509.37561175083135, 511.62458511244387, 513.4103865967231, 515.4519252455715, 517.4402320187768, 519.2272073381355, 521.0912320692015, 523.3273926123354, 525.1887872773361, 527.3693222209461, 529.681188441772, 531.950868344807, 534.1870283257598, 536.2459018313285, 538.3460311187453, 540.255343146712, 542.1515382245691, 544.2611943303793, 546.4243255607392, 548.458956207598, 550.5346914447244, 552.8649388834093, 555.1836837389592, 557.1277114839119, 559.0526981670745, 561.0664868324495, 563.1286625272643, 565.4285521161204, 567.2357108583005, 569.1592967798399, 571.400260036487, 573.2988308353785, 575.4220065194467, 577.5250875596184, 579.5083322473806, 581.4957486804997, 583.1433348711258, 585.1094408907722, 587.2727920754575, 589.4139612542701, 591.0148310481231, 592.937131896008, 594.628094220954, 596.947714897018, 598.8918807910935, 601.2386903333123, 603.2652951277468, 605.4480935799216, 607.6005434224753, 609.5545156560738, 611.5525909314746, 613.3889675705608, 615.3872849879605, 617.461826698495, 619.7141012254623, 621.632871036827, 623.761249103475, 625.7849660504654, 628.1380313068331, 630.2122972003634, 632.0752721802318, 633.7825984046545, 635.802339324902, 637.8611592050426, 639.6211971543497, 641.5411634346178, 643.2256403661845, 645.1100899681904, 647.0295485770904, 649.1166728649567, 651.0192723118065, 653.2858268691818, 655.2094319598543, 657.1510494424606, 659.383648446068, 661.0996286287892, 663.3134839466322, 665.4718359160007, 667.716670142093, 669.6880646584791, 671.4178889617007, 673.4336762248911, 675.5833928471508, 677.3579007301983, 679.4560411461456, 681.8814495183933, 683.7117011367745, 685.7230918811932, 687.2654215346574, 689.6865856190792, 691.5585408422664, 693.3299528417355, 695.2583603968424, 697.1634171757196, 699.1933468232571, 700.9154592756527, 702.6605235861581, 704.7936992753415, 706.6766582761916, 708.7319245319112, 710.436299536103, 712.3444793216573, 714.594852164285, 716.9809951960672, 719.06879286147, 720.7924298524658, 722.7991532563029, 724.6932833550787, 726.6551458821905, 728.6811013886055, 730.9351468130257, 733.1874370600472, 734.9832454863233, 736.7770949941721, 738.9324556497979, 741.3824731675787, 743.3193219500281, 745.1658874706642, 746.8085884063082, 748.5290631421769, 750.4319395732242, 752.5600013903754, 754.558016283891, 756.8124018284057, 758.9577080738557, 761.0045986224085, 762.8262017660462, 764.7057845493481, 766.9859489310531, 768.8308205128526, 770.9780331383178, 773.1285430846348, 774.9936005254832, 777.1449989079922, 778.9554072501086, 780.7438039865779, 782.6749086306583, 784.3977501804721, 786.1330639541551, 788.3224317073881, 790.7949783705787, 792.7137575323864, 794.7412697233675, 796.9196915616545, 798.8009049638804, 800.7281150317576, 802.9087609198128, 804.8458202678316, 807.1230359481119, 808.6560149744356, 810.8568883171039, 812.6588538473635, 814.9473833619784, 816.7097907906319, 818.7751575390035, 820.6504489731533, 822.9984766087732, 824.6769376724507, 826.7301919226582, 828.4655592254978, 830.456851037946, 832.4154471806116, 834.6635063280543, 836.8563185163625, 838.7738360207272, 840.312625386946, 842.2857847296714, 844.2059268235172, 846.0091719024485, 847.9239940792629, 850.0522139066469, 851.6825736747021, 853.47986799057, 855.5194135868526, 857.7882125106348, 860.1598464805492, 862.5979838034126, 864.3273092812611, 866.3905671443139, 868.1474809304459, 869.9866446540601, 871.9330065509107, 874.038122408843, 875.6378640651858, 877.5164085706094, 879.3794199279602, 881.3803095769397, 883.3388131491847, 885.3261341939011, 886.893363303075, 888.906938802647, 891.2272393913654, 893.5823826639763, 895.698697803318, 898.1501507023373, 899.7936748103962, 901.5710208139268, 903.6091380485601, 905.3534982154673, 907.2408393748533, 909.2950482800138, 911.4388707391378, 913.3261811637049, 915.5906628841415, 917.8556599811337, 919.9751967309151, 921.7106168303221, 923.6571125543005, 925.8232448479284, 927.7905306127277, 930.0136490583064, 932.0711336913214, 933.9261651096432, 935.7722568692341, 938.226458225237, 939.9545578145403, 942.16101497026, 943.8773318387302, 945.9032629985522, 948.085911455736, 950.0330742028236, 951.8448817108591, 953.5679621468604, 955.5502590570562, 957.5791800955637, 959.6368945335317, 961.6835783951877, 963.5982107544119, 965.5701861915273, 967.6169737057182, 969.6450743073219, 971.9375855100914, 973.895147579983, 976.082374083267, 978.1773556093252, 980.1923339036164, 982.462161520745, 984.4003437571955, 986.2535102976198, 988.3841384426717, 990.5799386237998, 992.6665745867147, 994.7102051036505, 996.6454194945064, 998.7221124526898, 1000.950685772539, 1003.0856158439625, 1005.1139192875299, 1007.2351753978047, 1009.05710953478, 1011.447691845256, 1013.7890986699673, 1016.08007046671, 1017.8809409253519, 1020.0020388922209, 1021.894249165855, 1023.9788537026913, 1025.8921816952627, 1027.6663710027894, 1029.7337908767693, 1031.8263726107712, 1033.8628877208484, 1036.268208891182, 1038.3456098808729, 1040.6246914299986, 1042.3447927559735, 1044.3209329383185, 1046.3565158419233, 1048.111527290166, 1050.056104591991, 1052.32184974025, 1054.2112602684151, 1056.1304638415475, 1058.0033658193593, 1060.132913905165, 1061.9853432493892, 1063.688330232729, 1065.3630898500578, 1067.4568699834801, 1069.7529175862926, 1071.4921082087646, 1073.4802644913427, 1075.5995616158689, 1077.7006784169766, 1079.8438089656659, 1081.8635982033613, 1083.8740664771478, 1086.1918996193388, 1088.0736601965677, 1090.075515284735, 1092.4203722186965, 1094.4795490970562, 1096.558042009697, 1098.577021892887, 1100.6517504689814, 1102.5948318295698, 1104.4802210455966, 1106.5918669749751, 1108.9893008946012, 1111.3242656952557, 1112.9224257029593, 1114.5492498005297, 1116.3038460387488, 1118.5194993923935, 1120.0546275752006, 1122.1186916164943, 1123.8777877113464, 1125.9497650453416, 1127.9353272505236, 1130.1293285450797, 1132.2653061036272, 1134.2761709521458, 1136.3638616801381, 1138.322940069566, 1140.2114819839276, 1142.347047249149, 1144.3357525505403, 1146.315970803323, 1148.1780739889127, 1149.9295262154717, 1151.987725127424, 1153.94810006389, 1156.1982730688644, 1158.069398284506, 1160.0204635251123, 1161.8673854287244, 1163.7983472427968, 1165.9649487169515, 1167.6391881745553, 1169.6293639500525, 1171.591905350441, 1173.996756351831, 1176.2166529806912, 1178.1191101203622, 1180.137904709543, 1182.226457660476, 1184.2395981976376, 1186.0901439164543, 1188.168346777623, 1190.2086710269282, 1192.0602956442433, 1194.1141388363665, 1196.1334497218202, 1198.213883050372, 1200.4130256202882, 1202.381979541014, 1204.5520917984368, 1206.8491316191466, 1208.7883143393124, 1210.7734227830597, 1212.7235928012935, 1214.789259009523, 1216.8801089398912, 1218.797758075218, 1220.586699700163, 1222.6745036845466, 1224.7889134456868, 1226.8039245694488, 1228.6784515077238, 1230.766334216905, 1232.5957129912526, 1235.0610355166139, 1237.2526956410195, 1239.201279972549, 1241.125287180883, 1243.4740364879663, 1245.2846199047701, 1247.2417757434137, 1249.0741132810574, 1251.3250262251665, 1253.2939491054913, 1255.4113731550588, 1257.7046146142266, 1259.8626754676086, 1261.8988250538541, 1263.9826939058582, 1266.1480486653513, 1268.5816837466496, 1270.2590731284713, 1272.5458723564627, 1274.386119099721, 1276.533957910689, 1278.4633847040054, 1280.7207686991967, 1282.326066854575, 1283.9603456963462, 1286.0237635718977, 1288.2294094713382, 1290.4751243721537, 1292.7816382870994, 1294.7633350907875, 1296.4360558918265, 1298.813722560765, 1301.1738990261188, 1303.3468639585635, 1305.170126785401, 1307.4596404739134, 1309.8814623299188, 1311.6164112878294, 1313.61496785556, 1315.3886675482047, 1317.3692805143096, 1319.278879570213, 1321.7362181002338, 1323.8987127140124, 1326.187600664524, 1328.0926777489406, 1330.2699101955548, 1332.1576559055095, 1334.280272464588, 1336.5136560532035, 1338.7075545042915, 1340.6746454267693, 1342.3537266694402, 1344.5552336417716, 1346.5283079731405, 1348.7439823644265, 1350.4785498607405, 1352.3186675896263, 1354.167237580086, 1356.015416940686, 1358.0963201460543, 1360.186399388036, 1361.9995456166832, 1363.7240501020885, 1365.5047735186017, 1367.6505701604558, 1369.5189740144253, 1371.7712872644215, 1373.4013383061672, 1375.3197829947926, 1377.6339021028084, 1379.6855534705783, 1381.6199142926762, 1383.2087073229577, 1385.1070299444984, 1387.091969839587, 1389.2466339931975, 1391.1940361942827, 1393.2798690190566, 1395.2228450460295, 1396.9874363216704, 1398.715850161405, 1400.7956726168006, 1403.084814693616, 1404.8248488354282, 1406.5206262701956, 1408.6264346304229, 1410.6178881705928, 1412.5518832834941, 1414.2404693960564, 1416.014059613007, 1418.0155414024168, 1419.9475837148607, 1422.2131722634188, 1423.7985019352775, 1425.4908164699134, 1427.419365042085, 1429.5324610517075, 1431.4706064080078, 1433.371942240766, 1435.3230832455524, 1437.2755202247624, 1439.3136393771206, 1440.0], [0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]","[[0.0, 0.0], [60.0, 1.0], [120.0, 1.0], [180.0, 1.0], [240.0, 1.0], [300.0, 1.0], [360.0, 1.0], [420.0, 1.0], [480.0, 1.0], [540.0, 1.0], [600.0, 1.0], [660.0, 1.0], [720.0, 1.0], [780.0, 1.0], [840.0, 1.0], [900.0, 1.0], [960.0, 1.0], [1020.0, 1.0], [1080.0, 1.0], [1140.0, 1.0], [1200.0, 1.0], [1260.0, 1.0], [1320.0, 1.0], [1380.0, 1.0]]",994,288,291,153.62904983596354,994,0.710261569416499,0.39235412474849096,0.39235412474849096,22,0.6666666666666666,0.6666666666666666,0.612116802560482,0.3191775815528513,-0.710261569416499,1.1770623742454729,0.5333333333333333,0.2333333333333333,0.2448467210241928,0.0,mean,,1.4783141925198335,
