replication,eval_seed,objective_value,q_table_size,alpha,gamma,target_final_epsilon,risk_t1,risk_window,epsilon_decay,epsilon_min,label,error,episode,baseline_rule,action_random_seed,best_total_reward_so_far,random_seed,run_duration,due_date_lower_bound,due_date_upper_bound,rate_multiplier,risk_t2,agent_type,training,fixed_action,msg,n_orders_created,n_orders_completed,n_orders_in_date,n_orders_late,late_order_fraction,time_in_system_mean,time_in_system_std,time_in_system_min,time_in_system_max,wip_mean,wip_max,total_reward,n_eval_failures,n_decision_points,action_0_count,action_1_count,action_2_count,action_3_count,epsilon,preparation_capacity,sorting_capacity,analysis1_capacity,analysis2_capacity,evaluation_capacity,dispatching_capacity,worker_capacity
0,312345,-748.0,25,0.3283965655090287,0.5227766502834856,0.1121464873664081,186.9982387125492,904.479117281735,0.9997812289999302,0.1121464873664081,,,,,,,312345,1440.0,4,8,0.9,1091.4773559942842,q_learning,False,,simulation ended,487,271,178,93,0.34317343173431736,312.7950442292804,189.98030475276977,8.950989732365354,1025.576957914332,109.3254777929539,217,748.0,34,350,124,41,81,104,0.11214648736646378,1,1,1,1,1,1,1
1,313345,-327.0,25,0.3283965655090287,0.5227766502834856,0.1121464873664081,186.9982387125492,904.479117281735,0.9997812289999302,0.1121464873664081,,,,,,,313345,1440.0,4,8,0.9,1091.4773559942842,q_learning,False,,simulation ended,562,280,161,119,0.425,338.347030028515,201.3001754304304,17.187548032176835,1101.9786565684935,135.416784777984,282,327.0,31,357,31,5,165,156,0.11214648736646378,1,1,1,1,1,1,1
2,314345,133.0,25,0.3283965655090287,0.5227766502834856,0.1121464873664081,186.9982387125492,904.479117281735,0.9997812289999302,0.1121464873664081,,,,,,,314345,1440.0,4,8,0.9,1091.4773559942842,q_learning,False,,simulation ended,561,276,136,140,0.5072463768115942,365.6578852729269,219.25859350804168,12.633594345573625,759.4324782228713,148.05837788147468,286,-133.0,31,359,3,85,102,169,0.11214648736646378,1,1,1,1,1,1,1
3,315345,-174.0,25,0.3283965655090287,0.5227766502834856,0.1121464873664081,186.9982387125492,904.479117281735,0.9997812289999302,0.1121464873664081,,,,,,,315345,1440.0,4,8,0.9,1091.4773559942842,q_learning,False,,simulation ended,526,288,156,132,0.4583333333333333,330.3216840969041,196.33597123414694,11.067006805049784,772.7530932132285,124.84367175576061,239,174.0,22,359,10,35,264,50,0.11214648736646378,1,1,1,1,1,1,1
4,316345,-71.0,25,0.3283965655090287,0.5227766502834856,0.1121464873664081,186.9982387125492,904.479117281735,0.9997812289999302,0.1121464873664081,,,,,,,316345,1440.0,4,8,0.9,1091.4773559942842,q_learning,False,,simulation ended,584,281,149,132,0.4697508896797153,361.56615793097905,214.7584358499101,18.396518633717015,1136.0100841807155,152.08948657422883,304,71.0,33,357,147,22,10,178,0.11214648736646378,1,1,1,1,1,1,1
5,317345,-360.0,25,0.3283965655090287,0.5227766502834856,0.1121464873664081,186.9982387125492,904.479117281735,0.9997812289999302,0.1121464873664081,,,,,,,317345,1440.0,4,8,0.9,1091.4773559942842,q_learning,False,,simulation ended,527,277,161,116,0.4187725631768953,333.99325552296574,197.73333399862565,10.790077922669727,1045.901649280262,126.39784038075321,251,360.0,30,352,238,20,5,89,0.11214648736646378,1,1,1,1,1,1,1
6,318345,-287.0,25,0.3283965655090287,0.5227766502834856,0.1121464873664081,186.9982387125492,904.479117281735,0.9997812289999302,0.1121464873664081,,,,,,,318345,1440.0,4,8,0.9,1091.4773559942842,q_learning,False,,simulation ended,552,282,160,122,0.4326241134751773,347.425790428278,204.19959826202623,8.83969723567143,1057.7422719841547,130.76134924175673,271,287.0,31,360,216,6,18,120,0.11214648736646378,1,1,1,1,1,1,1
7,319345,-247.0,25,0.3283965655090287,0.5227766502834856,0.1121464873664081,186.9982387125492,904.479117281735,0.9997812289999302,0.1121464873664081,,,,,,,319345,1440.0,4,8,0.9,1091.4773559942842,q_learning,False,,simulation ended,552,278,156,122,0.43884892086330934,339.8579494240231,201.96073608640864,11.613480675584368,1031.9981727883915,132.63484639295993,274,247.0,31,357,244,18,5,90,0.11214648736646378,1,1,1,1,1,1,1
8,320345,-77.0,25,0.3283965655090287,0.5227766502834856,0.1121464873664081,186.9982387125492,904.479117281735,0.9997812289999302,0.1121464873664081,,,,,,,320345,1440.0,4,8,0.9,1091.4773559942842,q_learning,False,,simulation ended,567,283,150,133,0.46996466431095407,362.6258296914293,228.63844200453323,12.505778783697268,1046.779135933792,150.57266652830006,285,77.0,31,358,149,1,15,193,0.11214648736646378,1,1,1,1,1,1,1
9,321345,76.0,25,0.3283965655090287,0.5227766502834856,0.1121464873664081,186.9982387125492,904.479117281735,0.9997812289999302,0.1121464873664081,,,,,,,321345,1440.0,4,8,0.9,1091.4773559942842,q_learning,False,,simulation ended,572,276,139,137,0.4963768115942029,348.6089000419854,207.72363771747936,12.324706307787704,991.9676256944584,142.01650264372986,297,-76.0,32,354,59,93,16,186,0.11214648736646378,1,1,1,1,1,1,1
