method,run_index,trial_index,replication_index,seed,preparation_capacity,sorting_capacity,analysis1_capacity,analysis2_capacity,evaluation_capacity,dispatching_capacity,worker_capacity,scenario,scenario_name,replication_nr,random_seed,animate,run_duration,use_hourly_arrival_rates,rate_multiplier,analysis1_fraction,analysis2_post1_fraction,eval_failed_fraction,preparation_pt_low,preparation_pt_high,preparation_pt_mode,sorting_pt_low,sorting_pt_high,sorting_pt_mode,analysis1_pt_low,analysis1_pt_high,analysis1_pt_mode,analysis2_pt_low,analysis2_pt_high,analysis2_pt_mode,evaluation_pt_low,evaluation_pt_high,evaluation_pt_mode,dispatching_pt_low,dispatching_pt_high,dispatching_pt_mode,transport_duration,verbose,kwargs,msg,t_end,n_orders_completed,n_orders_in_date,n_orders_late,in_date_count,out_of_date_count,late_order_fraction,time_in_system_mean,time_in_system_std,time_in_system_min,time_in_system_max,wip_time_in_system_mean,wip_time_in_system_std,wip_time_in_system_min,wip_time_in_system_max,wip_mean,wip_max,preparation_waiting_time_mean,preparation_waiting_time_max,preparation_queue_length_mean,preparation_queue_length_max,preparation_occupancy_mean,sorting_waiting_time_mean,sorting_waiting_time_max,sorting_queue_length_mean,sorting_queue_length_max,analysis1_waiting_time_mean,analysis1_waiting_time_max,analysis1_queue_length_mean,analysis1_queue_length_max,analysis1_orders_processed,analysis2_waiting_time_mean,analysis2_queue_length_mean,analysis2_orders_processed,evaluation_waiting_time_mean,evaluation_waiting_time_max,evaluation_queue_length_mean,evaluation_queue_length_max,dispatching_waiting_time_mean,dispatching_waiting_time_max,dispatching_queue_length_mean,dispatching_queue_length_max,n_orders_created,n_orders_incomplete,work_in_progress_max,work_in_progress_mean,denom_orders,completed_norm,late_total_norm,on_time_loss_norm,station_capacity_sum,station_capacity_norm,worker_capacity_norm,time_in_system_mean_norm,time_in_system_std_norm,objective_completed_contribution,objective_late_contribution,objective_station_capacity_contribution,objective_worker_capacity_contribution,objective_time_mean_contribution,objective_time_std_contribution,objective_time_mode,objective_missing_terms,objective_value,error
bo,16,0,0,1612345,2,2,1,5,5,3,9,1,,0,1612345,False,1440,False,0.5,0.8,0.5,0.1,1.5,2.5,2,3,5,4,3,6,4,2,2,2,0.2,0.75,0.4,0.8,1.2,1,1,False,{},simulation ended,1440.0,367,130,237,130,237,0.6457765667574932,506.86493095323914,275.06309983999336,21.21222827382343,968.6647537377885,480.9303118360725,279.3601937563295,0.4954758447661334,969.8536683513325,369.6453154040346,721,3.8051810899092384,10.567447569251897,0.9982355264743228,1,0.998384397583157,3.5127494583925243,5.838401813605287,0.9948575811062496,1,4.297272215128686,5.838401813605287,0.9868292430864385,1,329,0.0,0.0,234,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1087,720,721,369.6453154040346,1087,0.3376264949402024,0.8804047838086476,0.8804047838086476,18,0.5,0.8888888888888888,1.4079581415367755,0.7640641662222037,-0.3376264949402024,2.6412143514259427,0.4,0.31111111111111106,0.5631832566147102,0.0,mean,,3.5778822242115615,
bo,16,0,1,1612346,2,2,1,5,5,3,9,1,,0,1612346,False,1440,False,0.5,0.8,0.5,0.1,1.5,2.5,2,3,5,4,3,6,4,2,2,2,0.2,0.75,0.4,0.8,1.2,1,1,False,{},simulation ended,1440.0,366,135,231,135,231,0.6311475409836066,467.10014325402716,253.04558843582942,15.87599075807491,903.8300010771384,456.258136717971,255.72047164477704,0.35308999321773626,903.7712856052456,319.91845086589285,636,3.7791396557038017,9.726228376276254,0.9879123747068415,1,0.9926900217563839,3.4680183750984934,5.897867853522257,0.9885589186275031,1,4.266741906469844,5.897867853522257,0.9848580708202849,1,331,0.0,0.0,238,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1001,635,636,319.91845086589285,1001,0.36563436563436563,0.8651348651348651,0.8651348651348651,18,0.5,0.8888888888888888,1.2975003979278532,0.7029044123217484,-0.36563436563436563,2.5954045954045952,0.4,0.31111111111111106,0.5190001591711413,0.0,mean,,3.459881500052482,
bo,16,0,2,1612347,2,2,1,5,5,3,9,1,,0,1612347,False,1440,False,0.5,0.8,0.5,0.1,1.5,2.5,2,3,5,4,3,6,4,2,2,2,0.2,0.75,0.4,0.8,1.2,1,1,False,{},simulation ended,1440.0,364,149,215,149,215,0.5906593406593407,441.87756445695277,245.83380487197067,16.756831302970962,865.1553508903314,438.1579452733402,245.13329948633142,0.82781543755641,878.0119374508402,299.1310609379922,616,3.7915302740083643,10.82503276259581,0.9885705463073476,1,0.9918015950582852,3.4660376612679102,5.790959280366678,0.9856438454083467,1,4.26840629203555,5.790959280366678,0.9770995861174583,1,328,0.0,0.0,227,0.0,0.0,0.0,0,0.0,0.0,0.0,0,980,616,616,299.1310609379922,980,0.37142857142857144,0.8479591836734693,0.8479591836734695,18,0.5,0.8888888888888888,1.2274376790470911,0.6828716801999185,-0.37142857142857144,2.543877551020408,0.4,0.31111111111111106,0.49097507161883647,0.0,mean,,3.374535162321784,
bo,16,0,3,1612348,2,2,1,5,5,3,9,1,,0,1612348,False,1440,False,0.5,0.8,0.5,0.1,1.5,2.5,2,3,5,4,3,6,4,2,2,2,0.2,0.75,0.4,0.8,1.2,1,1,False,{},simulation ended,1440.0,369,142,227,142,227,0.6151761517615176,472.0845934765487,267.99863807270685,13.338571783056528,916.0843177921577,477.8426783272532,270.81954890888386,1.286617214175294,917.6566102430819,317.41811150179143,592,3.766758857358935,10.093216596504476,0.9949317624013969,1,0.9973594725936283,3.4350332338045866,5.807420625132977,0.9932688870307808,1,4.216581237519668,5.839332205943265,0.9789385454119343,1,333,0.0,0.0,258,0.0,0.0,0.0,0,0.0,0.0,0.0,0,961,592,592,317.41811150179143,961,0.3839750260145682,0.8522372528616025,0.8522372528616025,18,0.5,0.8888888888888888,1.311346092990413,0.7444406613130746,-0.3839750260145682,2.5567117585848074,0.4,0.31111111111111106,0.5245384371961652,0.0,mean,,3.408386280877515,
bo,16,0,4,1612349,2,2,1,5,5,3,9,1,,0,1612349,False,1440,False,0.5,0.8,0.5,0.1,1.5,2.5,2,3,5,4,3,6,4,2,2,2,0.2,0.75,0.4,0.8,1.2,1,1,False,{},simulation ended,1440.0,362,136,226,136,226,0.6243093922651933,480.61435719730025,254.2107200141073,20.49409721265401,921.7619614421394,441.4255441557673,262.5905477607944,1.357408171357065,906.8058995615825,315.47751239189927,635,3.8290514771870523,10.293872064961022,0.9945474632897802,1,0.9965766198542424,3.439966466426791,5.903608829073278,0.9938257949325493,1,4.3004827875288685,5.903608829073278,0.9825985637266137,1,328,0.0,0.0,245,0.0,0.0,0.0,0,0.0,0.0,0.0,0,997,635,635,315.47751239189927,997,0.3630892678034102,0.8635907723169508,0.8635907723169509,18,0.5,0.8888888888888888,1.3350398811036117,0.7061408889280758,-0.3630892678034102,2.5907723169508525,0.4,0.31111111111111106,0.5340159524414447,0.0,mean,,3.4728101126999977,
bo,16,0,5,1612350,2,2,1,5,5,3,9,1,,0,1612350,False,1440,False,0.5,0.8,0.5,0.1,1.5,2.5,2,3,5,4,3,6,4,2,2,2,0.2,0.75,0.4,0.8,1.2,1,1,False,{},simulation ended,1440.0,369,137,232,137,232,0.6287262872628726,481.6579820087216,272.63335217595613,16.595022047349346,927.0666644937994,449.7605603776806,262.04411297314925,1.0967457246690628,913.697232850368,323.943107724784,643,3.760190247583832,10.252936248458354,0.9924770238307024,1,0.9955318282189456,3.4323330854675596,5.778463576701441,0.991767488742264,1,4.262976929270237,5.778463576701441,0.9805953432588208,1,330,0.0,0.0,259,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1011,642,643,323.943107724784,1011,0.3649851632047478,0.8644906033630069,0.8644906033630069,18,0.5,0.8888888888888888,1.3379388389131155,0.7573148671554337,-0.3649851632047478,2.593471810089021,0.4,0.31111111111111106,0.5351755355652462,0.0,mean,,3.47477329356063,
bo,16,0,6,1612351,2,2,1,5,5,3,9,1,,0,1612351,False,1440,False,0.5,0.8,0.5,0.1,1.5,2.5,2,3,5,4,3,6,4,2,2,2,0.2,0.75,0.4,0.8,1.2,1,1,False,{},simulation ended,1440.0,383,166,217,166,217,0.566579634464752,430.40687627984585,246.25092894675518,14.578015780525293,868.564236664798,431.3465989210538,236.13859359493486,0.2001446713190944,875.2674144292014,309.780427855353,652,3.6115233511911367,10.465078325046534,0.9885684005226852,1,0.9963359765996992,3.3742236466541855,5.816012538104815,0.9941016821314379,1,4.230567256223638,5.816012538104815,0.9636148003608886,1,326,0.0,0.0,255,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1035,652,652,309.780427855353,1035,0.370048309178744,0.8396135265700483,0.8396135265700483,18,0.5,0.8888888888888888,1.195574656332905,0.684030358185431,-0.370048309178744,2.5188405797101447,0.4,0.31111111111111106,0.478229862533162,0.0,mean,,3.3381332441756735,
bo,16,0,7,1612352,2,2,1,5,5,3,9,1,,0,1612352,False,1440,False,0.5,0.8,0.5,0.1,1.5,2.5,2,3,5,4,3,6,4,2,2,2,0.2,0.75,0.4,0.8,1.2,1,1,False,{},simulation ended,1440.0,360,151,209,151,209,0.5805555555555556,462.7257840434722,260.43683694645347,19.414185535981197,907.7957315006385,437.91000359575264,253.4586508617301,0.6454570042906198,884.3992722738669,294.19059330997027,587,3.832646121798845,10.047052319902832,0.9879195712073373,1,0.9920930510141523,3.4529154015461185,5.844965302882315,0.9883983449918023,1,4.260163560513826,5.848300016082362,0.9767683655005257,1,329,0.0,0.0,246,0.0,0.0,0.0,0,0.0,0.0,0.0,0,947,587,587,294.19059330997027,947,0.3801478352692714,0.8405491024287223,0.8405491024287223,18,0.5,0.8888888888888888,1.285349400120756,0.723435658184593,-0.3801478352692714,2.521647307286167,0.4,0.31111111111111106,0.5141397600483024,0.0,mean,,3.3667503431763084,
bo,16,0,8,1612353,2,2,1,5,5,3,9,1,,0,1612353,False,1440,False,0.5,0.8,0.5,0.1,1.5,2.5,2,3,5,4,3,6,4,2,2,2,0.2,0.75,0.4,0.8,1.2,1,1,False,{},simulation ended,1440.0,382,155,227,155,227,0.5942408376963351,443.3419119307167,255.01783616796195,18.178215355727037,899.9055022597098,450.6608354265358,261.6537317484219,0.67168205805865,893.995253927576,315.3987905188224,632,3.6291476599411037,9.915779780742696,0.9904726512233046,1,0.9976831052033881,3.3946109944041294,5.875956817266797,0.9949902525755447,1,4.234677537806708,5.875956817266797,0.9729849462089304,1,329,0.0,0.0,237,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1014,632,632,315.3987905188224,1014,0.3767258382642998,0.8471400394477318,0.8471400394477318,18,0.5,0.8888888888888888,1.2315053109186576,0.7083828782443388,-0.3767258382642998,2.5414201183431953,0.4,0.31111111111111106,0.49260212436746303,0.0,mean,,3.3684075155574695,
bo,16,0,9,1612354,2,2,1,5,5,3,9,1,,0,1612354,False,1440,False,0.5,0.8,0.5,0.1,1.5,2.5,2,3,5,4,3,6,4,2,2,2,0.2,0.75,0.4,0.8,1.2,1,1,False,{},simulation ended,1440.0,375,145,230,145,230,0.6133333333333333,455.1411138214646,240.2080558044283,14.874013159147667,886.9482413123617,445.1672824128212,255.21305712858276,1.3531422721939634,887.117477639938,302.4669796657482,596,3.7073530393536887,10.274633689918744,0.9932952931322816,1,0.9963093406205188,3.43774687715972,5.94073887368495,0.9928328166531939,1,4.246126525835677,5.94073887368495,0.9758583718646449,1,329,0.0,0.0,251,0.0,0.0,0.0,0,0.0,0.0,0.0,0,970,595,596,302.4669796657482,970,0.3865979381443299,0.8505154639175257,0.8505154639175257,18,0.5,0.8888888888888888,1.2642808717262906,0.6672445994567453,-0.3865979381443299,2.551546391752577,0.4,0.31111111111111106,0.5057123486905163,0.0,mean,,3.3817719134098745,
