replication,eval_seed,objective_value,q_table_size,alpha,gamma,target_final_epsilon,risk_t1,risk_window,epsilon_decay,epsilon_min,label,error,episode,baseline_rule,action_random_seed,best_total_reward_so_far,random_seed,run_duration,due_date_lower_bound,due_date_upper_bound,rate_multiplier,risk_t2,agent_type,training,fixed_action,msg,n_orders_created,n_orders_completed,n_orders_in_date,n_orders_late,late_order_fraction,time_in_system_mean,time_in_system_std,time_in_system_min,time_in_system_max,wip_mean,wip_max,total_reward,n_eval_failures,n_decision_points,action_0_count,action_1_count,action_2_count,action_3_count,epsilon,preparation_capacity,sorting_capacity,analysis1_capacity,analysis2_capacity,evaluation_capacity,dispatching_capacity,worker_capacity
0,312345,-728.0,22,0.5520647509508394,0.2,0.02,236.32193096877157,952.8230724312061,0.9616350847573034,0.02,,,,,,,312345,1440.0,4,8,0.9,1189.1450033999777,q_learning,False,,simulation ended,487,271,177,94,0.34686346863468637,310.3245965504373,184.3104469529312,8.950989732365354,1031.4482343090217,109.3254777929539,217,728.0,34,350,34,90,36,190,0.02000000000000006,1,1,1,1,1,1,1
1,313345,-207.0,22,0.5520647509508394,0.2,0.02,236.32193096877157,952.8230724312061,0.9616350847573034,0.02,,,,,,,313345,1440.0,4,8,0.9,1189.1450033999777,q_learning,False,,simulation ended,562,280,155,125,0.44642857142857145,339.6972393662789,207.03335328825128,17.187548032176835,1031.2403382086563,135.416784777984,282,207.0,31,357,133,92,85,47,0.02000000000000006,1,1,1,1,1,1,1
2,314345,113.0,22,0.5520647509508394,0.2,0.02,236.32193096877157,952.8230724312061,0.9616350847573034,0.02,,,,,,,314345,1440.0,4,8,0.9,1189.1450033999777,q_learning,False,,simulation ended,561,276,137,139,0.5036231884057971,366.34842230284943,217.2950116462615,12.633594345573625,732.778055701855,148.05837788147468,286,-113.0,31,359,16,26,237,80,0.02000000000000006,1,1,1,1,1,1,1
3,315345,-374.0,22,0.5520647509508394,0.2,0.02,236.32193096877157,952.8230724312061,0.9616350847573034,0.02,,,,,,,315345,1440.0,4,8,0.9,1189.1450033999777,q_learning,False,,simulation ended,526,288,166,122,0.4236111111111111,330.39233996125927,202.00910059707311,11.067006805049784,870.5262289819425,124.84367175576061,239,374.0,22,359,0,51,210,98,0.02000000000000006,1,1,1,1,1,1,1
4,316345,29.0,22,0.5520647509508394,0.2,0.02,236.32193096877157,952.8230724312061,0.9616350847573034,0.02,,,,,,,316345,1440.0,4,8,0.9,1189.1450033999777,q_learning,False,,simulation ended,584,281,144,137,0.4875444839857651,361.2881379949175,212.46242421631618,18.396518633717015,1100.8411412630837,152.08948657422883,304,-29.0,33,357,128,23,105,101,0.02000000000000006,1,1,1,1,1,1,1
5,317345,-180.0,22,0.5520647509508394,0.2,0.02,236.32193096877157,952.8230724312061,0.9616350847573034,0.02,,,,,,,317345,1440.0,4,8,0.9,1189.1450033999777,q_learning,False,,simulation ended,527,277,152,125,0.45126353790613716,334.5466936109882,194.81266222929466,10.790077922669727,1039.7111837805123,126.39784038075321,251,180.0,30,352,208,1,73,70,0.02000000000000006,1,1,1,1,1,1,1
6,318345,-27.0,22,0.5520647509508394,0.2,0.02,236.32193096877157,952.8230724312061,0.9616350847573034,0.02,,,,,,,318345,1440.0,4,8,0.9,1189.1450033999777,q_learning,False,,simulation ended,552,282,147,135,0.4787234042553192,347.8161720064713,204.93618584279284,8.83969723567143,1155.625032416956,130.76134924175673,271,27.0,31,360,229,26,10,95,0.02000000000000006,1,1,1,1,1,1,1
7,319345,-107.0,22,0.5520647509508394,0.2,0.02,236.32193096877157,952.8230724312061,0.9616350847573034,0.02,,,,,,,319345,1440.0,4,8,0.9,1189.1450033999777,q_learning,False,,simulation ended,552,278,149,129,0.46402877697841727,342.7796562298314,205.02781779617075,11.613480675584368,866.9990647141027,132.63484639295993,274,107.0,31,357,152,103,14,88,0.02000000000000006,1,1,1,1,1,1,1
8,320345,103.0,22,0.5520647509508394,0.2,0.02,236.32193096877157,952.8230724312061,0.9616350847573034,0.02,,,,,,,320345,1440.0,4,8,0.9,1189.1450033999777,q_learning,False,,simulation ended,567,283,141,142,0.5017667844522968,367.9727661310573,235.45772509294756,12.505778783697268,848.296668279014,150.57266652830006,285,-103.0,31,358,121,171,1,65,0.02000000000000006,1,1,1,1,1,1,1
9,321345,-224.0,22,0.5520647509508394,0.2,0.02,236.32193096877157,952.8230724312061,0.9616350847573034,0.02,,,,,,,321345,1440.0,4,8,0.9,1189.1450033999777,q_learning,False,,simulation ended,572,276,154,122,0.4420289855072464,346.01597859776064,204.2916404647739,12.324706307787704,948.1399454287478,142.01650264372986,297,224.0,32,354,247,6,24,77,0.02000000000000006,1,1,1,1,1,1,1
