replication,eval_seed,objective_value,q_table_size,alpha,gamma,target_final_epsilon,risk_t1,risk_window,epsilon_decay,epsilon_min,label,error,episode,baseline_rule,action_random_seed,best_total_reward_so_far,random_seed,run_duration,due_date_lower_bound,due_date_upper_bound,rate_multiplier,risk_t2,agent_type,training,fixed_action,msg,n_orders_created,n_orders_completed,n_orders_in_date,n_orders_late,late_order_fraction,time_in_system_mean,time_in_system_std,time_in_system_min,time_in_system_max,wip_mean,wip_max,total_reward,n_eval_failures,n_decision_points,action_0_count,action_1_count,action_2_count,action_3_count,epsilon,preparation_capacity,sorting_capacity,analysis1_capacity,analysis2_capacity,evaluation_capacity,dispatching_capacity,worker_capacity
0,312345,-508.0,20,0.35478671635038656,0.2,0.22,175.214912,120.0,0.9849727754527325,0.22,,,,,,,312345,1440.0,4,8,0.9,295.214912,q_learning,False,,simulation ended,487,271,166,105,0.3874538745387454,310.2829045924126,181.2818071030622,8.950989732365354,926.7564083463301,109.3254777929539,217,508.0,34,350,101,27,98,124,0.22,1,1,1,1,1,1,1
1,313345,-87.0,20,0.35478671635038656,0.2,0.22,175.214912,120.0,0.9849727754527325,0.22,,,,,,,313345,1440.0,4,8,0.9,295.214912,q_learning,False,,simulation ended,562,280,149,131,0.46785714285714286,337.55397986753826,198.3157034224059,17.187548032176835,929.2227111231405,135.416784777984,282,87.0,31,357,143,4,76,134,0.22,1,1,1,1,1,1,1
2,314345,-107.0,20,0.35478671635038656,0.2,0.22,175.214912,120.0,0.9849727754527325,0.22,,,,,,,314345,1440.0,4,8,0.9,295.214912,q_learning,False,,simulation ended,561,276,148,128,0.463768115942029,365.4199441924173,218.91852624860977,12.633594345573625,903.8508488273811,148.05837788147468,286,107.0,31,359,45,6,240,68,0.22,1,1,1,1,1,1,1
3,315345,-194.0,20,0.35478671635038656,0.2,0.22,175.214912,120.0,0.9849727754527325,0.22,,,,,,,315345,1440.0,4,8,0.9,295.214912,q_learning,False,,simulation ended,526,288,157,131,0.4548611111111111,330.35508246441236,198.23989434738942,11.067006805049784,840.7632857595642,124.84367175576061,239,194.0,22,359,31,4,280,44,0.22,1,1,1,1,1,1,1
4,316345,89.0,20,0.35478671635038656,0.2,0.22,175.214912,120.0,0.9849727754527325,0.22,,,,,,,316345,1440.0,4,8,0.9,295.214912,q_learning,False,,simulation ended,584,281,141,140,0.498220640569395,361.5119460105353,211.01057501346492,18.396518633717015,1076.0385424784645,152.08948657422883,304,-89.0,33,357,153,3,85,116,0.22,1,1,1,1,1,1,1
5,317345,-360.0,20,0.35478671635038656,0.2,0.22,175.214912,120.0,0.9849727754527325,0.22,,,,,,,317345,1440.0,4,8,0.9,295.214912,q_learning,False,,simulation ended,527,277,161,116,0.4187725631768953,334.1868208505045,199.2287415290158,10.790077922669727,1027.950301586407,126.39784038075321,251,360.0,30,352,203,67,35,47,0.22,1,1,1,1,1,1,1
6,318345,-7.0,20,0.35478671635038656,0.2,0.22,175.214912,120.0,0.9849727754527325,0.22,,,,,,,318345,1440.0,4,8,0.9,295.214912,q_learning,False,,simulation ended,552,282,146,136,0.48226950354609927,347.7704660149874,203.63894464924604,8.83969723567143,1093.7368003308864,130.76134924175673,271,7.0,31,360,42,17,98,203,0.22,1,1,1,1,1,1,1
7,319345,-267.0,20,0.35478671635038656,0.2,0.22,175.214912,120.0,0.9849727754527325,0.22,,,,,,,319345,1440.0,4,8,0.9,295.214912,q_learning,False,,simulation ended,552,278,157,121,0.4352517985611511,339.053176243334,204.6080652156095,11.613480675584368,966.7853104111985,132.63484639295993,274,267.0,31,357,65,18,2,272,0.22,1,1,1,1,1,1,1
8,320345,63.0,20,0.35478671635038656,0.2,0.22,175.214912,120.0,0.9849727754527325,0.22,,,,,,,320345,1440.0,4,8,0.9,295.214912,q_learning,False,,simulation ended,567,283,143,140,0.49469964664310956,363.33295021257476,227.88906566374564,14.103620939431089,1046.779135933792,150.57266652830006,285,-63.0,31,358,230,6,14,108,0.22,1,1,1,1,1,1,1
9,321345,-84.0,20,0.35478671635038656,0.2,0.22,175.214912,120.0,0.9849727754527325,0.22,,,,,,,321345,1440.0,4,8,0.9,295.214912,q_learning,False,,simulation ended,572,276,147,129,0.4673913043478261,346.70743769902595,206.26093204640594,12.324706307787704,948.1399454287478,142.01650264372986,297,84.0,32,354,272,1,16,65,0.22,1,1,1,1,1,1,1
