method,run_index,trial_index,preparation_capacity,sorting_capacity,analysis1_capacity,analysis2_capacity,evaluation_capacity,dispatching_capacity,worker_capacity,objective_mean,objective_std,n_valid_replications,n_orders_completed_mean,n_orders_in_date_mean,n_orders_late_mean,n_orders_created_mean,n_orders_incomplete_mean,late_order_fraction_mean,time_in_system_mean_mean,time_in_system_std_mean,wip_time_in_system_mean_mean,wip_time_in_system_std_mean,wip_time_in_system_min_mean,wip_time_in_system_max_mean,wip_mean_mean,work_in_progress_mean_mean,completed_norm_mean,late_total_norm_mean,on_time_loss_norm_mean,station_capacity_norm_mean,worker_capacity_norm_mean,time_in_system_mean_norm_mean,time_in_system_std_norm_mean,objective_completed_contribution_mean,objective_late_contribution_mean,objective_station_capacity_contribution_mean,objective_worker_capacity_contribution_mean,objective_time_mean_contribution_mean,objective_time_std_contribution_mean,best_objective_so_far
bo,4,0,1,4,4,4,1,5,3,2.1674725490695312,0.08320562328976142,30,707.9,589.5,118.4,996.7666666666667,288.8666666666667,0.16725894580199754,219.15371918653722,114.78535487340466,207.88221758793185,121.06298676371892,1.0098901761446843,422.1413852990896,149.77793974358852,149.77793974358852,0.7108675458721155,0.4069372943413295,0.4069372943413295,0.5416666666666665,0.22222222222222224,0.6087603310737144,0.31884820798167957,-0.24880364105524047,0.32554983547306365,1.625,0.22222222222222224,0.24350413242948576,0.0,2.1674725490695312
bo,4,1,4,2,1,3,3,3,9,3.2118255263568942,0.03496994862707515,30,368.5,141.3,227.2,1002.0666666666667,633.5666666666667,0.6167322796740912,463.3194702125232,257.2695976147528,456.45323045539783,263.2611900308583,1.3696852551222947,912.8223810192019,319.72199699171205,319.72199699171205,0.3681789380429782,0.8587498180447497,0.8587498180447497,0.4166666666666666,0.888888888888889,1.2869985283681198,0.7146377711520912,-0.12886262831504236,0.6869998544357999,1.25,0.888888888888889,0.514799411347248,0.0,2.1674725490695312
bo,4,2,5,5,3,4,5,1,4,2.2705269680534337,0.2323149336310754,30,898.6666666666666,898.6666666666666,0.0,998.8333333333334,100.16666666666667,0.0,42.029675911034374,15.293346058699854,73.57768046344523,43.050655604175226,1.3368717265373713,155.89096812596472,53.00868288333279,53.00868288333279,0.899570439287869,0.10042956071213098,0.10042956071213097,0.7083333333333331,0.3333333333333334,0.11674909975287329,0.042481516829721816,-0.3148496537507542,0.08034364856970479,2.125,0.3333333333333334,0.046699639901149316,0.0,2.1674725490695312
bo,4,3,2,1,2,1,3,3,6,2.4493675596085662,0.02548234974197934,30,319.8333333333333,115.33333333333333,204.5,997.2333333333333,677.4,0.6394354438434761,493.9127162017761,277.47721941251996,483.58211439771674,281.78139848470306,1.7978077391708362,974.8084177216789,337.28899824113836,337.28899824113836,0.32099378740483997,0.8842099034423031,0.8842099034423031,0.25,0.5555555555555556,1.3719797672271556,0.7707700539236666,-0.11234782559169396,0.7073679227538422,0.75,0.5555555555555556,0.5487919068908623,0.0,2.1674725490695312
bo,4,4,3,5,2,1,2,5,5,2.515221438423709,0.2055238767036046,30,313.5,290.7,22.8,999.3333333333334,685.8333333333334,0.03365616728631783,103.4283890492477,51.59291587173028,493.4904346839631,284.03399183176526,1.4054911906825207,995.8859626741325,302.744476242967,302.744476242967,0.31522863259474543,0.707733228888104,0.707733228888104,0.5,0.4444444444444445,0.28730108069235466,0.14331365519925077,-0.1103300214081609,0.5661865831104832,1.5,0.4444444444444445,0.11492043227694193,0.0,2.1674725490695312
bo,4,5,5,2,5,3,5,2,7,3.2063860012905847,0.07075256921418244,30,630.0333333333333,424.1,205.93333333333334,999.4,369.3666666666667,0.32689201248202665,271.0018465345663,149.99459639130137,265.1373826489859,153.293976078811,1.308619025812004,531.4870982074432,186.95747064037275,186.95747064037275,0.6310770816462106,0.5743539379798838,0.5743539379798838,0.6666666666666669,0.6666666666666669,0.7527829070404618,0.4166516566425038,-0.22087697857617367,0.45948315038390697,2.0,0.6666666666666669,0.3011131628161847,0.0,2.1674725490695312
bo,4,6,3,3,3,2,4,2,1,2.573521483652964,0.07946879036526941,30,261.6333333333333,90.13333333333334,171.5,995.6666666666666,734.0333333333333,0.6324784154418988,506.8364755511817,280.3038924241285,526.4942833869139,304.8217021812994,1.542738630365208,1065.8882816022192,364.79794748415856,364.79794748415856,0.26304826083091826,0.9092959193030902,0.9092959193030903,0.4583333333333334,0.0,1.4078790987532825,0.7786219234003567,-0.0920668912908214,0.7274367354424722,1.375,0.0,0.563151639501313,0.0,2.1674725490695312
bo,4,7,1,2,4,5,1,4,8,2.7010310514053932,0.059556507713218555,30,627.6333333333333,416.46666666666664,211.16666666666666,991.7666666666667,364.1333333333333,0.33663089599874074,275.9979851476346,150.22099269639537,266.662896590739,154.55162014757556,1.7105825772778265,536.408206681751,188.02623563024665,188.02623563024665,0.6334440411147022,0.5791178250949326,0.5791178250949325,0.4583333333333334,0.777777777777778,0.7666610698545404,0.41728053526776493,-0.22170541439014574,0.46329426007594604,1.375,0.777777777777778,0.3066644279418162,0.0,2.1674725490695312
bo,4,8,2,5,3,3,3,4,5,2.1613883715394775,0.34756576730910854,30,750.1333333333333,750.1333333333333,0.0,998.7,248.56666666666666,0.0,30.185091054674746,10.33720885476575,179.31638158541298,101.89884462551423,1.7049841903574665,363.156561603625,92.34340538050621,92.34340538050621,0.7535609243180148,0.24643907568198528,0.24643907568198528,0.5833333333333334,0.4444444444444445,0.08384747515187432,0.02871446904101597,-0.26374632351130517,0.1971512605455882,1.75,0.4444444444444445,0.03353899006074972,0.0,2.1613883715394775
bo,4,9,3,1,4,1,2,1,8,2.676395402947973,0.03574408039622944,30,319.23333333333335,113.36666666666666,205.86666666666667,999.0,679.7666666666667,0.645136487621656,496.3713318573629,277.92182838779013,487.44396088923776,282.04640615648935,1.3788626753244444,980.305479295715,340.3002866754205,340.3002866754205,0.31998973675747694,0.8863629137144692,0.8863629137144692,0.25,0.777777777777778,1.378809255159341,0.7720050788549725,-0.11199640786511694,0.7090903309715753,0.75,0.777777777777778,0.5515237020637366,0.0,2.1613883715394775
bo,4,10,4,4,1,5,3,3,1,2.9555231470712204,0.061475882510704814,30,266.43333333333334,92.0,174.43333333333334,995.5,729.0666666666667,0.6430394824025877,516.0766997464169,287.2603732325618,525.5739961628664,306.3944041618835,1.846966668825659,1058.0449147914146,363.634471211207,363.634471211207,0.26810692354986876,0.9074275187998476,0.9074275187998476,0.5833333333333334,0.0,1.4335463881844914,0.7979454812015607,-0.09383742324245406,0.7259420150398784,1.75,0.0,0.5734185552737967,0.0,2.1613883715394775
bo,4,11,3,3,5,2,4,5,9,2.707745820062379,0.04875022203269163,30,911.0,911.0,0.0,991.3,80.3,0.0,68.795706440288,29.730820722051746,59.34525863886401,34.09098955185147,1.707433774580257,124.06790459350607,47.13067570063431,47.13067570063431,0.9196371675209147,0.08036283247908517,0.08036283247908517,0.6666666666666669,0.888888888888889,0.1910991845563556,0.08258561311681037,-0.32187300863232016,0.06429026598326815,2.0,0.888888888888889,0.07643967382254223,0.0,2.1613883715394775
bo,4,12,2,4,4,3,5,4,2,2.836225552493817,0.05763784324570651,30,551.7666666666667,304.3,247.46666666666667,995.3666666666667,443.6,0.4490615212276917,328.07455896824473,180.1079170543794,317.3818503005813,185.11873426471632,1.5259829419524673,650.3139033907308,223.8289857430661,223.8289857430661,0.5550517714609623,0.6935690920644351,0.6935690920644351,0.6666666666666669,0.11111111111111112,0.9113182193562351,0.5002997695954983,-0.19426812001133684,0.5548552736515481,2.0,0.11111111111111112,0.36452728774249415,0.0,2.1613883715394775
bo,4,13,5,2,2,5,2,1,10,2.943103787000076,0.07113917607830562,30,615.8,405.8,210.0,1001.6,385.8,0.33570000366971214,277.5695744714364,147.62541241722752,279.80016283619676,160.7104856996758,1.3817430985033676,560.2460926713683,196.19800836699045,196.19800836699045,0.6151113303170217,0.5937276428867971,0.5937276428867971,0.4583333333333334,1.0,0.7710265957539898,0.4100705900478542,-0.2152889656109575,0.47498211430943754,1.375,1.0,0.30841063830159604,0.0,2.1613883715394775
bo,4,14,2,5,4,4,4,1,5,1.9438703278825404,0.16843804683731112,30,941.6666666666666,941.6666666666666,0.0,1006.6,64.93333333333334,0.0,23.369112441994137,6.943148475678711,45.74117932590558,27.798577601229756,1.2040801787595001,100.44021635795268,27.914019682022033,27.914019682022033,0.93612156265479,0.06387843734521016,0.06387843734521016,0.5833333333333334,0.4444444444444445,0.0649142012277615,0.019286523543551974,-0.32764254692917644,0.05110274987616813,1.75,0.4444444444444445,0.0259656804911046,0.0,1.9438703278825404
