replication,eval_seed,objective_value,q_table_size,alpha,gamma,target_final_epsilon,risk_t1,risk_window,epsilon_decay,epsilon_min,label,error,episode,baseline_rule,action_random_seed,best_total_reward_so_far,random_seed,run_duration,due_date_lower_bound,due_date_upper_bound,rate_multiplier,risk_t2,agent_type,training,fixed_action,msg,n_orders_created,n_orders_completed,n_orders_in_date,n_orders_late,late_order_fraction,time_in_system_mean,time_in_system_std,time_in_system_min,time_in_system_max,wip_mean,wip_max,total_reward,n_eval_failures,n_decision_points,action_0_count,action_1_count,action_2_count,action_3_count,epsilon,preparation_capacity,sorting_capacity,analysis1_capacity,analysis2_capacity,evaluation_capacity,dispatching_capacity,worker_capacity
0,312345,-508.0,23,0.0001,0.9398207143060211,0.0005,175.214912,758.004,0.9924279113496888,0.0005,,,,,,,312345,1440.0,4,8,0.9,933.218912,q_learning,False,,simulation ended,487,271,166,105,0.3874538745387454,311.00036113919435,182.4408977023077,8.950989732365354,909.783566413669,109.3254777929539,217,508.0,34,350,134,32,156,28,0.0005,1,1,1,1,1,1,1
1,313345,73.0,23,0.0001,0.9398207143060211,0.0005,175.214912,758.004,0.9924279113496888,0.0005,,,,,,,313345,1440.0,4,8,0.9,933.218912,q_learning,False,,simulation ended,562,280,141,139,0.49642857142857144,341.8862134240114,198.47069895173624,17.187548032176835,812.2981758893242,135.416784777984,282,-73.0,31,357,129,130,60,38,0.0005,1,1,1,1,1,1,1
2,314345,13.0,23,0.0001,0.9398207143060211,0.0005,175.214912,758.004,0.9924279113496888,0.0005,,,,,,,314345,1440.0,4,8,0.9,933.218912,q_learning,False,,simulation ended,561,276,142,134,0.4855072463768116,377.43179400933025,236.75124827964592,10.768648519648394,1120.1311341263627,148.05837788147468,286,-13.0,31,359,210,43,59,47,0.0005,1,1,1,1,1,1,1
3,315345,-54.0,23,0.0001,0.9398207143060211,0.0005,175.214912,758.004,0.9924279113496888,0.0005,,,,,,,315345,1440.0,4,8,0.9,933.218912,q_learning,False,,simulation ended,526,288,150,138,0.4791666666666667,335.16082261272567,202.19388945931448,11.067006805049784,719.5443152062571,124.84367175576061,239,54.0,22,359,115,122,93,29,0.0005,1,1,1,1,1,1,1
4,316345,89.0,23,0.0001,0.9398207143060211,0.0005,175.214912,758.004,0.9924279113496888,0.0005,,,,,,,316345,1440.0,4,8,0.9,933.218912,q_learning,False,,simulation ended,584,281,141,140,0.498220640569395,374.6992732524452,225.36806881030333,18.396518633717015,915.9599654521137,152.08948657422883,304,-89.0,33,357,114,50,157,36,0.0005,1,1,1,1,1,1,1
5,317345,80.0,23,0.0001,0.9398207143060211,0.0005,175.214912,758.004,0.9924279113496888,0.0005,,,,,,,317345,1440.0,4,8,0.9,933.218912,q_learning,False,,simulation ended,527,277,139,138,0.4981949458483754,340.76870362531196,199.23846628185345,10.790077922669727,725.3200382230868,126.39784038075321,251,-80.0,30,352,126,134,55,37,0.0005,1,1,1,1,1,1,1
6,318345,113.0,23,0.0001,0.9398207143060211,0.0005,175.214912,758.004,0.9924279113496888,0.0005,,,,,,,318345,1440.0,4,8,0.9,933.218912,q_learning,False,,simulation ended,552,282,140,142,0.5035460992907801,354.2363190688545,210.7820197487132,8.83969723567143,1229.1383875219612,130.76134924175673,271,-113.0,31,360,121,56,78,105,0.0005,1,1,1,1,1,1,1
7,319345,-87.0,23,0.0001,0.9398207143060211,0.0005,175.214912,758.004,0.9924279113496888,0.0005,,,,,,,319345,1440.0,4,8,0.9,933.218912,q_learning,False,,simulation ended,552,278,148,130,0.4676258992805755,345.3755632581621,208.18294863667683,11.613480675584368,953.4623557433476,132.63484639295993,274,87.0,31,357,108,44,160,45,0.0005,1,1,1,1,1,1,1
8,320345,-37.0,23,0.0001,0.9398207143060211,0.0005,175.214912,758.004,0.9924279113496888,0.0005,,,,,,,320345,1440.0,4,8,0.9,933.218912,q_learning,False,,simulation ended,567,283,148,135,0.47703180212014135,367.8611286859638,241.44419579964276,14.103620939431089,1119.6494569484391,150.57266652830006,285,37.0,31,358,95,96,127,40,0.0005,1,1,1,1,1,1,1
9,321345,156.0,23,0.0001,0.9398207143060211,0.0005,175.214912,758.004,0.9924279113496888,0.0005,,,,,,,321345,1440.0,4,8,0.9,933.218912,q_learning,False,,simulation ended,572,276,135,141,0.5108695652173914,355.6366669793177,218.75963151572023,12.324706307787704,911.7618269250869,142.01650264372986,297,-156.0,32,354,93,80,74,107,0.0005,1,1,1,1,1,1,1
