method,run_index,trial_index,replication_index,seed,preparation_capacity,sorting_capacity,analysis1_capacity,analysis2_capacity,evaluation_capacity,dispatching_capacity,worker_capacity,scenario,scenario_name,replication_nr,random_seed,animate,run_duration,use_hourly_arrival_rates,rate_multiplier,analysis1_fraction,analysis2_post1_fraction,eval_failed_fraction,preparation_pt_low,preparation_pt_high,preparation_pt_mode,sorting_pt_low,sorting_pt_high,sorting_pt_mode,analysis1_pt_low,analysis1_pt_high,analysis1_pt_mode,analysis2_pt_low,analysis2_pt_high,analysis2_pt_mode,evaluation_pt_low,evaluation_pt_high,evaluation_pt_mode,dispatching_pt_low,dispatching_pt_high,dispatching_pt_mode,transport_duration,verbose,kwargs,msg,t_end,n_orders_completed,n_orders_in_date,n_orders_late,in_date_count,out_of_date_count,late_order_fraction,time_in_system_mean,time_in_system_std,time_in_system_min,time_in_system_max,wip_time_in_system_mean,wip_time_in_system_std,wip_time_in_system_min,wip_time_in_system_max,wip_mean,wip_max,preparation_waiting_time_mean,preparation_waiting_time_max,preparation_queue_length_mean,preparation_queue_length_max,preparation_occupancy_mean,sorting_waiting_time_mean,sorting_waiting_time_max,sorting_queue_length_mean,sorting_queue_length_max,analysis1_waiting_time_mean,analysis1_waiting_time_max,analysis1_queue_length_mean,analysis1_queue_length_max,analysis1_orders_processed,analysis2_waiting_time_mean,analysis2_queue_length_mean,analysis2_orders_processed,evaluation_waiting_time_mean,evaluation_waiting_time_max,evaluation_queue_length_mean,evaluation_queue_length_max,dispatching_waiting_time_mean,dispatching_waiting_time_max,dispatching_queue_length_mean,dispatching_queue_length_max,n_orders_created,n_orders_incomplete,work_in_progress_max,work_in_progress_mean,denom_orders,completed_norm,late_total_norm,on_time_loss_norm,station_capacity_sum,station_capacity_norm,worker_capacity_norm,time_in_system_mean_norm,time_in_system_std_norm,objective_completed_contribution,objective_late_contribution,objective_station_capacity_contribution,objective_worker_capacity_contribution,objective_time_mean_contribution,objective_time_std_contribution,objective_time_mode,objective_missing_terms,objective_value,error
random_search,19,0,0,1912345,4,2,1,5,4,1,9,1,,0,1912345,False,1440,False,0.5,0.8,0.5,0.1,1.5,2.5,2,3,5,4,3,6,4,2,2,2,0.2,0.75,0.4,0.8,1.2,1,1,False,{},simulation ended,1440.0,359,150,209,150,209,0.5821727019498607,450.4687269431007,264.03159421429496,13.79513951729339,925.0376535121594,459.15444710773573,265.34762614952933,0.08374392682571852,927.1289466256561,316.37299938994755,640,3.813903024403822,9.87026616057824,0.9871568240349035,1,0.9931232809911986,3.536374772598736,5.908350450006992,0.9940481317096725,1,4.216125872827459,5.908350450006992,0.9834278256453042,1,334,0.0,0.0,232,0.0,0.0,0.0,0,0.01240418853344579,0.2162408215706364,0.0030924331135465544,1,999,640,640,316.37299938994755,999,0.35935935935935936,0.8498498498498499,0.8498498498498499,17,0.4583333333333333,0.8888888888888888,1.2513020192863908,0.7334210950397082,-0.12577577577577578,0.67987987987988,1.375,0.8888888888888888,0.5005208077145563,0.0,mean,,3.3185138007075494,
random_search,19,0,1,1912346,4,2,1,5,4,1,9,1,,0,1912346,False,1440,False,0.5,0.8,0.5,0.1,1.5,2.5,2,3,5,4,3,6,4,2,2,2,0.2,0.75,0.4,0.8,1.2,1,1,False,{},simulation ended,1440.0,368,126,242,126,242,0.657608695652174,494.82767299028853,267.1566539709924,17.180823163784392,926.6654922484352,447.4308938864803,266.86698160680834,0.8453293783020399,923.2379902482722,314.43907948732397,606,3.745466729406371,10.093340363051084,0.991223495710871,1,0.9959598511391345,3.366113253206201,5.7858948110348365,0.9937063489808766,1,4.211049128034937,5.927889162616793,0.9711161947412682,1,331,0.0,0.0,251,0.0,0.0,0.0,0,0.008845644462823158,0.22276111124506315,0.002266696393598434,1,973,605,606,314.43907948732397,973,0.37821171634121276,0.8705035971223022,0.8705035971223022,17,0.4583333333333333,0.8888888888888888,1.3745213138619126,0.74210181658609,-0.13237410071942446,0.6964028776978418,1.375,0.8888888888888888,0.549808525544765,0.0,mean,,3.3777261914120715,
random_search,19,0,2,1912347,4,2,1,5,4,1,9,1,,0,1912347,False,1440,False,0.5,0.8,0.5,0.1,1.5,2.5,2,3,5,4,3,6,4,2,2,2,0.2,0.75,0.4,0.8,1.2,1,1,False,{},simulation ended,1440.0,372,135,237,135,237,0.6370967741935484,452.48830238011544,245.72276834157947,17.100574821145372,861.2600696447881,431.3809785031714,245.6693367386074,0.4425296857195917,851.3977465514029,306.8202700391759,634,3.658981665362911,10.022580353549984,0.9780019909594801,1,0.9896793548180925,3.460654519302205,5.974889337599052,0.9948084888570169,1,4.301635304162911,5.974889337599052,0.9791032305163649,1,326,0.0,0.0,233,0.0,0.0,0.0,0,0.008310597150363296,0.1478427012862369,0.002152675511864937,1,1006,634,634,306.8202700391759,1006,0.3697813121272366,0.8658051689860835,0.8658051689860835,17,0.4583333333333333,0.8888888888888888,1.2569119510558762,0.6825632453932763,-0.1294234592445328,0.6926441351888668,1.375,0.8888888888888888,0.5027647804223505,0.0,mean,,3.3298743452555737,
random_search,19,0,3,1912348,4,2,1,5,4,1,9,1,,0,1912348,False,1440,False,0.5,0.8,0.5,0.1,1.5,2.5,2,3,5,4,3,6,4,2,2,2,0.2,0.75,0.4,0.8,1.2,1,1,False,{},simulation ended,1440.0,372,134,238,134,238,0.6397849462365591,483.17887610511474,261.35610601681026,14.581834763462073,918.0210098946964,458.19655496832763,259.41721467062206,1.8391976113587134,917.2404308414592,322.7366660426404,623,3.6572459273888094,10.207716343755806,0.9754861596311738,1,0.9882558732999764,3.371487451519988,5.849462702906379,0.9905950178781544,1,4.229177620191691,5.849462702906379,0.9664701880518429,1,328,0.0,0.0,267,0.0,0.0,0.0,0,0.007895241984711017,0.1593903316286287,0.0020396041793836793,1,994,622,623,322.7366660426404,994,0.37424547283702214,0.8651911468812877,0.8651911468812877,17,0.4583333333333333,0.8888888888888888,1.3421635447364297,0.7259891833800285,-0.13098591549295774,0.6921529175050303,1.375,0.8888888888888888,0.5368654178945719,0.0,mean,,3.3619213087955333,
random_search,19,0,4,1912349,4,2,1,5,4,1,9,1,,0,1912349,False,1440,False,0.5,0.8,0.5,0.1,1.5,2.5,2,3,5,4,3,6,4,2,2,2,0.2,0.75,0.4,0.8,1.2,1,1,False,{},simulation ended,1440.0,392,153,239,153,239,0.6096938775510204,452.2016890408854,252.06250510982437,17.585988498948826,878.1623322811336,462.86633679171456,255.32828211252055,1.40363911474833,883.4680088984231,312.7459727855129,590,3.493487610067831,9.77089319711149,0.9838343762406307,1,0.9888597487733952,3.2844640309540214,5.881927687970716,0.9911919507938071,1,4.242404372048752,5.881927687970716,0.9764547686508152,1,330,0.0,0.0,259,0.0,0.0,0.0,0,0.012010015149254843,0.22649122016036927,0.0032693930128527074,1,982,590,590,312.7459727855129,982,0.39918533604887985,0.8441955193482689,0.8441955193482689,17,0.4583333333333333,0.8888888888888888,1.2561158028913484,0.7001736253050677,-0.13971486761710794,0.6753564154786151,1.375,0.8888888888888888,0.5024463211565394,0.0,mean,,3.3019767579069357,
random_search,19,0,5,1912350,4,2,1,5,4,1,9,1,,0,1912350,False,1440,False,0.5,0.8,0.5,0.1,1.5,2.5,2,3,5,4,3,6,4,2,2,2,0.2,0.75,0.4,0.8,1.2,1,1,False,{},simulation ended,1440.0,370,149,221,149,221,0.5972972972972973,449.9180600179847,256.0823348356571,15.331405514403457,904.5238345188878,446.1980473597668,259.97083478120743,0.8953019628961556,910.9813979891518,312.3648904722959,635,3.701214654833629,9.938203701658495,0.9850463279014829,1,0.9959250639330707,3.3946480103630345,5.822290893532198,0.9954464998264279,1,4.231306854527547,5.822290893532198,0.9673621211919575,1,328,0.0,0.0,240,0.0,0.0,0.0,0,0.010476765514035766,0.2801371903369727,0.0026992222261856035,1,1005,635,635,312.3648904722959,1005,0.3681592039800995,0.8517412935323383,0.8517412935323383,17,0.4583333333333333,0.8888888888888888,1.2497723889388463,0.7113398189879364,-0.1288557213930348,0.6813930348258707,1.375,0.8888888888888888,0.49990895557553855,0.0,mean,,3.3163351578972633,
random_search,19,0,6,1912351,4,2,1,5,4,1,9,1,,0,1912351,False,1440,False,0.5,0.8,0.5,0.1,1.5,2.5,2,3,5,4,3,6,4,2,2,2,0.2,0.75,0.4,0.8,1.2,1,1,False,{},simulation ended,1440.0,375,160,215,160,215,0.5733333333333334,443.27276296805223,255.81699738588478,16.460150007089158,907.6856586375171,452.36551358888977,256.4310210478172,2.6516462314566525,916.4848609551597,302.03638971168095,595,3.661883876230009,10.398345159501787,0.9875348006752556,1,0.9926960206431733,3.420004929854786,5.92173414864078,0.9937799365422224,1,4.27860525458123,5.92173414864078,0.9809459594642911,1,328,0.0,0.0,249,0.0,0.0,0.0,0,0.005369272503345494,0.1381155892715924,0.0013982480477462225,1,969,594,595,302.03638971168095,969,0.38699690402476783,0.8348813209494325,0.8348813209494323,17,0.4583333333333333,0.8888888888888888,1.2313132304668117,0.7106027705163466,-0.13544891640866874,0.667905056759546,1.375,0.8888888888888888,0.4925252921867247,0.0,mean,,3.288870321426491,
random_search,19,0,7,1912352,4,2,1,5,4,1,9,1,,0,1912352,False,1440,False,0.5,0.8,0.5,0.1,1.5,2.5,2,3,5,4,3,6,4,2,2,2,0.2,0.75,0.4,0.8,1.2,1,1,False,{},simulation ended,1440.0,373,145,228,145,228,0.6112600536193029,466.45899185113797,250.3963527353148,17.749135497230004,906.2863782405789,459.5902940704356,261.4000806207365,0.1339714023106353,913.1840674199855,321.8965897394784,630,3.6527420673191515,10.748093595064063,0.9794444423272184,1,0.9864950250472887,3.344836772025854,5.7909875394009305,0.9851752432673362,1,4.212718934970465,5.942986076842033,0.9781178355875955,1,333,0.0,0.0,258,0.0,0.0,0.0,0,0.012767669320411285,0.24810755024151376,0.003307181011467645,1,1003,630,630,321.8965897394784,1003,0.37188434695912265,0.8554336989032901,0.8554336989032901,17,0.4583333333333333,0.8888888888888888,1.2957194218087165,0.6955454242647633,-0.13015952143569293,0.6843469591226321,1.375,0.8888888888888888,0.5182877687234866,0.0,mean,,3.3363640952993148,
random_search,19,0,8,1912353,4,2,1,5,4,1,9,1,,0,1912353,False,1440,False,0.5,0.8,0.5,0.1,1.5,2.5,2,3,5,4,3,6,4,2,2,2,0.2,0.75,0.4,0.8,1.2,1,1,False,{},simulation ended,1440.0,377,135,242,135,242,0.6419098143236074,474.301418189092,262.3545480563461,14.508169166353937,940.853103166022,479.7863938135403,273.73759521336206,7.979338576418286,945.791158370165,346.07595342854523,669,3.683374917789127,10.454075072472506,0.9957496996424315,1,0.9983400683286571,3.369404620465348,5.659189549831808,0.9951692278909055,1,4.118494143100685,5.857791945132675,0.9645689240903209,1,336,0.0,0.0,245,0.0,0.0,0.0,0,0.01676304657441675,0.24979187230405842,0.00438865872121883,1,1043,666,669,346.07595342854523,1043,0.36145733461169705,0.8705656759348035,0.8705656759348035,17,0.4583333333333333,0.8888888888888888,1.3175039394141443,0.7287626334898504,-0.12651006711409396,0.6964525407478428,1.375,0.8888888888888888,0.5270015757656578,0.0,mean,,3.3608329382882953,
random_search,19,0,9,1912354,4,2,1,5,4,1,9,1,,0,1912354,False,1440,False,0.5,0.8,0.5,0.1,1.5,2.5,2,3,5,4,3,6,4,2,2,2,0.2,0.75,0.4,0.8,1.2,1,1,False,{},simulation ended,1440.0,366,143,223,143,223,0.6092896174863388,433.6669939775012,245.44306645235164,14.837292274671897,867.08088791929,430.4245602071076,252.93224531930483,0.7318622277164195,889.0989135978617,283.29023621922283,579,3.7184222689970063,10.604200209403643,0.9839150583083176,1,0.9918938862735038,3.37243051135967,5.886773332748362,0.9907339623480961,1,4.223388321672668,5.886773332748362,0.9627709506838561,1,327,0.0,0.0,255,0.0,0.0,0.0,0,0.013550110721911231,0.23252849914297258,0.003453396274264876,1,945,579,579,283.29023621922283,945,0.3873015873015873,0.8486772486772487,0.8486772486772487,17,0.4583333333333333,0.8888888888888888,1.2046305388263923,0.6817862957009768,-0.13555555555555554,0.678941798941799,1.375,0.8888888888888888,0.4818522155305569,0.0,mean,,3.2891273478056893,
