replication,eval_seed,objective_value,q_table_size,alpha,gamma,target_final_epsilon,risk_t1,risk_window,epsilon_decay,epsilon_min,label,error,episode,baseline_rule,action_random_seed,best_total_reward_so_far,random_seed,run_duration,due_date_lower_bound,due_date_upper_bound,rate_multiplier,risk_t2,agent_type,training,fixed_action,msg,n_orders_created,n_orders_completed,n_orders_in_date,n_orders_late,late_order_fraction,time_in_system_mean,time_in_system_std,time_in_system_min,time_in_system_max,wip_mean,wip_max,total_reward,n_eval_failures,n_decision_points,action_0_count,action_1_count,action_2_count,action_3_count,epsilon,preparation_capacity,sorting_capacity,analysis1_capacity,analysis2_capacity,evaluation_capacity,dispatching_capacity,worker_capacity
0,312345,-788.0,26,0.005,0.95,0.02,185.94807450932785,1218.1283855532934,0.9996088742090999,0.02,,,,,,,312345,1440.0,4,8,0.9,1404.0764600626212,q_learning,False,,simulation ended,487,271,180,91,0.33579335793357934,310.14006218285886,184.31762487734684,8.950989732365354,935.8897718771913,109.3254777929539,217,788.0,34,350,180,6,27,137,0.020000000000004278,1,1,1,1,1,1,1
1,313345,-327.0,26,0.005,0.95,0.02,185.94807450932785,1218.1283855532934,0.9996088742090999,0.02,,,,,,,313345,1440.0,4,8,0.9,1404.0764600626212,q_learning,False,,simulation ended,562,280,161,119,0.425,335.2221621929013,198.11748602462052,11.817236253798981,989.8925031492718,135.416784777984,282,327.0,31,357,210,13,8,126,0.020000000000004278,1,1,1,1,1,1,1
2,314345,-127.0,26,0.005,0.95,0.02,185.94807450932785,1218.1283855532934,0.9996088742090999,0.02,,,,,,,314345,1440.0,4,8,0.9,1404.0764600626212,q_learning,False,,simulation ended,561,276,149,127,0.4601449275362319,365.59872470871693,218.5760927371915,12.633594345573625,848.285970146868,148.05837788147468,286,127.0,31,359,228,3,12,116,0.020000000000004278,1,1,1,1,1,1,1
3,315345,-554.0,26,0.005,0.95,0.02,185.94807450932785,1218.1283855532934,0.9996088742090999,0.02,,,,,,,315345,1440.0,4,8,0.9,1404.0764600626212,q_learning,False,,simulation ended,526,288,175,113,0.3923611111111111,330.0949441543376,204.4411524485921,11.067006805049784,950.6175290659335,124.84367175576061,239,554.0,22,359,179,23,9,148,0.020000000000004278,1,1,1,1,1,1,1
4,316345,-111.0,26,0.005,0.95,0.02,185.94807450932785,1218.1283855532934,0.9996088742090999,0.02,,,,,,,316345,1440.0,4,8,0.9,1404.0764600626212,q_learning,False,,simulation ended,584,281,151,130,0.4626334519572954,361.5734120969157,212.38572804466313,18.396518633717015,1062.916918478226,152.08948657422883,304,111.0,33,357,215,12,35,95,0.020000000000004278,1,1,1,1,1,1,1
5,317345,-380.0,26,0.005,0.95,0.02,185.94807450932785,1218.1283855532934,0.9996088742090999,0.02,,,,,,,317345,1440.0,4,8,0.9,1404.0764600626212,q_learning,False,,simulation ended,527,277,162,115,0.4151624548736462,334.20671663197817,198.67307084991006,10.790077922669727,1011.2029437999086,126.39784038075321,251,380.0,30,352,216,15,17,104,0.020000000000004278,1,1,1,1,1,1,1
6,318345,-267.0,26,0.005,0.95,0.02,185.94807450932785,1218.1283855532934,0.9996088742090999,0.02,,,,,,,318345,1440.0,4,8,0.9,1404.0764600626212,q_learning,False,,simulation ended,552,282,159,123,0.43617021276595747,347.425790428278,204.4075597317234,8.83969723567143,1057.7422719841547,130.76134924175673,271,267.0,31,360,207,0,17,136,0.020000000000004278,1,1,1,1,1,1,1
7,319345,-307.0,26,0.005,0.95,0.02,185.94807450932785,1218.1283855532934,0.9996088742090999,0.02,,,,,,,319345,1440.0,4,8,0.9,1404.0764600626212,q_learning,False,,simulation ended,552,278,159,119,0.42805755395683454,339.7637916580742,199.2073943423871,11.613480675584368,971.8801142804472,132.63484639295993,274,307.0,31,357,208,5,25,119,0.020000000000004278,1,1,1,1,1,1,1
8,320345,-97.0,26,0.005,0.95,0.02,185.94807450932785,1218.1283855532934,0.9996088742090999,0.02,,,,,,,320345,1440.0,4,8,0.9,1404.0764600626212,q_learning,False,,simulation ended,567,283,151,132,0.4664310954063604,362.62582969142926,230.582250030217,12.505778783697268,1046.779135933792,150.57266652830006,285,97.0,31,358,203,18,28,109,0.020000000000004278,1,1,1,1,1,1,1
9,321345,-224.0,26,0.005,0.95,0.02,185.94807450932785,1218.1283855532934,0.9996088742090999,0.02,,,,,,,321345,1440.0,4,8,0.9,1404.0764600626212,q_learning,False,,simulation ended,572,276,154,122,0.4420289855072464,345.9456052762889,204.94186948107466,12.324706307787704,950.4927688216036,142.01650264372986,297,224.0,32,354,211,7,42,94,0.020000000000004278,1,1,1,1,1,1,1
