method,run_index,trial_index,replication_index,seed,preparation_capacity,sorting_capacity,analysis1_capacity,analysis2_capacity,evaluation_capacity,dispatching_capacity,worker_capacity,scenario,scenario_name,replication_nr,random_seed,animate,run_duration,use_hourly_arrival_rates,rate_multiplier,analysis1_fraction,analysis2_post1_fraction,eval_failed_fraction,preparation_pt_low,preparation_pt_high,preparation_pt_mode,sorting_pt_low,sorting_pt_high,sorting_pt_mode,analysis1_pt_low,analysis1_pt_high,analysis1_pt_mode,analysis2_pt_low,analysis2_pt_high,analysis2_pt_mode,evaluation_pt_low,evaluation_pt_high,evaluation_pt_mode,dispatching_pt_low,dispatching_pt_high,dispatching_pt_mode,transport_duration,verbose,kwargs,msg,t_end,n_orders_completed,n_orders_in_date,n_orders_late,in_date_count,out_of_date_count,late_order_fraction,time_in_system_mean,time_in_system_std,time_in_system_min,time_in_system_max,wip_time_in_system_mean,wip_time_in_system_std,wip_time_in_system_min,wip_time_in_system_max,wip_mean,wip_max,preparation_waiting_time_mean,preparation_waiting_time_max,preparation_queue_length_mean,preparation_queue_length_max,preparation_occupancy_mean,sorting_waiting_time_mean,sorting_waiting_time_max,sorting_queue_length_mean,sorting_queue_length_max,analysis1_waiting_time_mean,analysis1_waiting_time_max,analysis1_queue_length_mean,analysis1_queue_length_max,analysis1_orders_processed,analysis2_waiting_time_mean,analysis2_queue_length_mean,analysis2_orders_processed,evaluation_waiting_time_mean,evaluation_waiting_time_max,evaluation_queue_length_mean,evaluation_queue_length_max,dispatching_waiting_time_mean,dispatching_waiting_time_max,dispatching_queue_length_mean,dispatching_queue_length_max,n_orders_created,n_orders_incomplete,work_in_progress_max,work_in_progress_mean,denom_orders,completed_norm,late_total_norm,on_time_loss_norm,station_capacity_sum,station_capacity_norm,worker_capacity_norm,time_in_system_mean_norm,time_in_system_std_norm,objective_completed_contribution,objective_late_contribution,objective_station_capacity_contribution,objective_worker_capacity_contribution,objective_time_mean_contribution,objective_time_std_contribution,objective_time_mode,objective_missing_terms,objective_value,error
random_search,10,0,0,1012345,4,2,2,5,2,2,6,1,,0,1012345,False,1440,False,0.5,0.8,0.5,0.1,1.5,2.5,2,3,5,4,3,6,4,2,2,2,0.2,0.75,0.4,0.8,1.2,1,1,False,{},simulation ended,1440.0,620,406,214,406,214,0.34516129032258064,280.6971174101245,155.43283634615491,14.778123330155138,569.3656879371842,292.7901232354181,170.16436529461694,1.3860645859933811,571.9593853639083,204.01623138719665,411,2.219792975618461,5.220180464088344,0.9775356005301946,1,0.9873242775377956,2.027866874446254,3.878692012662327,0.9916116651607909,1,0.7035722106048178,4.103705939860674,0.276542966112727,1,564,0.0,0.0,419,0.04153631340244266,3.024252553316387,0.020162418797435706,1,0.0,0.0,0.0,0,1029,409,411,204.01623138719665,1029,0.6025267249757046,0.6054421768707483,0.6054421768707483,17,0.4583333333333333,0.5555555555555556,0.7797142150281237,0.4317578787393192,-0.21088435374149658,0.48435374149659866,1.375,0.5555555555555556,0.3118856860112495,0.0,mean,,2.515910629321907,
random_search,10,0,1,1012346,4,2,2,5,2,2,6,1,,0,1012346,False,1440,False,0.5,0.8,0.5,0.1,1.5,2.5,2,3,5,4,3,6,4,2,2,2,0.2,0.75,0.4,0.8,1.2,1,1,False,{},simulation ended,1440.0,636,424,212,424,212,0.3333333333333333,264.08926018078773,152.9252207452857,14.727595767335139,523.8698735836532,258.0508882608322,156.14867883856027,1.2122544109538467,529.686425938088,179.18092324861897,350,2.105946331207875,4.910766902601722,0.9509770998118324,1,0.9745294876484855,2.0242601218789016,3.9938714409661316,0.9886088709199914,1,0.8273780086289863,3.9938714409661316,0.321758114466828,1,558,0.0,0.0,430,0.020992503352894532,1.9305568037564171,0.010146376620565691,1,0.0,0.0,0.0,0,985,349,350,179.18092324861897,985,0.6456852791878173,0.5695431472081218,0.5695431472081218,17,0.4583333333333333,0.5555555555555556,0.7335812782799659,0.4247922798480159,-0.22598984771573602,0.4556345177664975,1.375,0.5555555555555556,0.2934325113119864,0.0,mean,,2.4536327369183035,
random_search,10,0,2,1012347,4,2,2,5,2,2,6,1,,0,1012347,False,1440,False,0.5,0.8,0.5,0.1,1.5,2.5,2,3,5,4,3,6,4,2,2,2,0.2,0.75,0.4,0.8,1.2,1,1,False,{},simulation ended,1440.0,624,379,245,379,245,0.3926282051282051,291.4446399338079,153.64985492948682,16.76439598627978,559.370940737181,272.972983008058,155.13755437174473,0.8429169534235825,545.7299734172976,197.75852077273197,378,2.212595187077381,4.98737002317462,0.9809974000986633,1,0.9926467515310329,2.0135929203303675,3.749563201813203,0.9935079862647687,1,0.8185543112426882,3.6698910641662223,0.32003236390023565,1,561,0.0,0.0,431,0.01517092963487286,1.5762328403298227,0.007406363564802515,1,0.0,0.0,0.0,0,1001,377,378,197.75852077273197,1001,0.6233766233766234,0.6213786213786214,0.6213786213786214,17,0.4583333333333333,0.5555555555555556,0.8095684442605774,0.4268051525819078,-0.21818181818181817,0.4971028971028972,1.375,0.5555555555555556,0.323827377704231,0.0,mean,,2.5333040121808654,
random_search,10,0,3,1012348,4,2,2,5,2,2,6,1,,0,1012348,False,1440,False,0.5,0.8,0.5,0.1,1.5,2.5,2,3,5,4,3,6,4,2,2,2,0.2,0.75,0.4,0.8,1.2,1,1,False,{},simulation ended,1440.0,625,398,227,398,227,0.3632,281.8522095231404,156.11681171293696,16.182470749420133,554.0588609453022,274.77198267892885,162.88032753074336,1.246220889163169,553.8476624159305,198.84805278209217,401,2.1832545277903215,4.79548278336992,0.9716389830204063,1,0.9889984814308205,2.0358436248420477,3.885003142080336,0.9923636241512881,1,0.6622087186749722,4.5068152432766055,0.2611285859825963,1,563,0.0,0.0,410,0.02407311068157514,2.304145847171867,0.01160190195348135,1,0.0,0.0,0.0,0,1026,401,401,198.84805278209217,1026,0.6091617933723197,0.6120857699805068,0.6120857699805069,17,0.4583333333333333,0.5555555555555556,0.7829228042309455,0.4336578103137138,-0.21320662768031187,0.4896686159844055,1.375,0.5555555555555556,0.3131691216923782,0.0,mean,,2.5201866655520275,
random_search,10,0,4,1012349,4,2,2,5,2,2,6,1,,0,1012349,False,1440,False,0.5,0.8,0.5,0.1,1.5,2.5,2,3,5,4,3,6,4,2,2,2,0.2,0.75,0.4,0.8,1.2,1,1,False,{},simulation ended,1440.0,633,429,204,429,204,0.3222748815165877,271.2536186331431,147.66601879448612,18.113025366083082,547.1108378649243,269.736872030758,163.31309854580402,0.21261284725460428,536.6530586379026,185.36156695947034,353,2.1695060738876153,4.917629688641682,0.973299664224844,1,0.9843480853341987,2.0349639862089552,3.989157562516766,0.9907603397031475,1,0.7543297390879635,3.989157562516766,0.2964934946692968,1,565,0.0,0.0,408,0.03293207627744888,4.367742212026542,0.01591717020076696,1,0.0,0.0,0.0,0,986,353,353,185.36156695947034,986,0.6419878296146044,0.5649087221095335,0.5649087221095335,17,0.4583333333333333,0.5555555555555556,0.753482273980953,0.4101833855402392,-0.22469574036511153,0.4519269776876268,1.375,0.5555555555555556,0.30139290959238124,0.0,mean,,2.459179702470452,
random_search,10,0,5,1012350,4,2,2,5,2,2,6,1,,0,1012350,False,1440,False,0.5,0.8,0.5,0.1,1.5,2.5,2,3,5,4,3,6,4,2,2,2,0.2,0.75,0.4,0.8,1.2,1,1,False,{},simulation ended,1440.0,633,455,178,455,178,0.2812006319115324,249.4478630702423,143.79114080803282,13.663527336951336,524.5146787873715,254.58796425079694,141.09654626008384,1.0148113198963529,510.70294356336865,167.6426038873089,329,2.2068822474898235,4.957080797560309,0.9902461588210791,1,0.995319240239151,2.0273529885699975,3.957080797560309,0.9927724956706779,1,0.6950994179092943,4.12523979075263,0.2767916809425491,1,570,0.0,0.0,421,0.004407591058595783,0.49476879990174893,0.0021364573325693454,1,0.0,0.0,0.0,0,961,328,329,167.6426038873089,961,0.6586888657648283,0.5265348595213319,0.5265348595213319,17,0.4583333333333333,0.5555555555555556,0.6929107307506731,0.399419835577869,-0.2305411030176899,0.4212278876170656,1.375,0.5555555555555556,0.27716429230026923,0.0,mean,,2.3984066324552007,
random_search,10,0,6,1012351,4,2,2,5,2,2,6,1,,0,1012351,False,1440,False,0.5,0.8,0.5,0.1,1.5,2.5,2,3,5,4,3,6,4,2,2,2,0.2,0.75,0.4,0.8,1.2,1,1,False,{},simulation ended,1440.0,637,432,205,432,205,0.3218210361067504,267.32878717274684,145.26890504232566,13.445791980664875,532.9592939724457,265.56835878886915,162.4322781779045,0.6180550918368226,538.6616472357871,191.2871579926612,396,2.1685143488924603,4.743727772823718,0.9797320749580454,1,0.9875943916420075,2.0207059583592777,4.008878386879957,0.9873862151986514,1,0.9439047355095888,4.3913521507947735,0.3801838518024732,1,578,0.0,0.0,404,0.010364378439665114,2.617787511396699,0.005023844549226562,1,0.0,0.0,0.0,0,1033,396,396,191.2871579926612,1033,0.616650532429816,0.5818005808325266,0.5818005808325266,17,0.4583333333333333,0.5555555555555556,0.7425799643687412,0.4035247362286824,-0.21582768635043562,0.4654404646660213,1.375,0.5555555555555556,0.2970319857474965,0.0,mean,,2.477200319618638,
random_search,10,0,7,1012352,4,2,2,5,2,2,6,1,,0,1012352,False,1440,False,0.5,0.8,0.5,0.1,1.5,2.5,2,3,5,4,3,6,4,2,2,2,0.2,0.75,0.4,0.8,1.2,1,1,False,{},simulation ended,1440.0,627,368,259,368,259,0.4130781499202552,307.2395464100022,161.5732810369718,15.70167466551384,582.0092808001932,282.15217519458196,161.69141208038891,4.003498213289504,578.3631684161652,216.6594206294306,426,2.2321351025050613,4.856829094515319,0.9925237280811102,1,0.996844355336216,2.0410616065694676,3.71958523865203,0.9954812157259206,1,0.8176549115117546,4.0774166086773675,0.32251943731852545,1,566,0.0,0.0,431,0.02818859147576678,1.6850930959383277,0.013644061290701002,1,0.0,0.0,0.0,0,1050,423,426,216.6594206294306,1050,0.5971428571428572,0.6495238095238095,0.6495238095238095,17,0.4583333333333333,0.5555555555555556,0.8534431844722283,0.4488146695471439,-0.20900000000000002,0.5196190476190476,1.375,0.5555555555555556,0.3413772737888914,0.0,mean,,2.5825518769634943,
random_search,10,0,8,1012353,4,2,2,5,2,2,6,1,,0,1012353,False,1440,False,0.5,0.8,0.5,0.1,1.5,2.5,2,3,5,4,3,6,4,2,2,2,0.2,0.75,0.4,0.8,1.2,1,1,False,{},simulation ended,1440.0,615,380,235,380,235,0.3821138211382114,298.1713342349482,158.43742819300508,14.721776555299275,579.0097616205371,281.0099718529739,166.10376716314812,1.6884679396330284,599.4664265261626,203.25572889256958,389,2.2584114770978014,4.93958430895168,0.9866178090700208,1,0.9926421436983681,2.0169207488133383,3.8850074215445147,0.9892788749455514,1,0.7148040453631387,4.1883344818041905,0.27500100078554085,1,552,0.0,0.0,447,0.041056672251565625,2.9504957869460213,0.019986616144685766,1,0.0,0.0,0.0,0,1004,389,389,203.25572889256958,1004,0.6125498007968128,0.6215139442231076,0.6215139442231076,17,0.4583333333333333,0.5555555555555556,0.8282537062081894,0.4401039672027919,-0.21439243027888447,0.4972111553784861,1.375,0.5555555555555556,0.3313014824832758,0.0,mean,,2.5446757631384327,
random_search,10,0,9,1012354,4,2,2,5,2,2,6,1,,0,1012354,False,1440,False,0.5,0.8,0.5,0.1,1.5,2.5,2,3,5,4,3,6,4,2,2,2,0.2,0.75,0.4,0.8,1.2,1,1,False,{},simulation ended,1440.0,638,435,203,435,203,0.3181818181818182,260.8615735408832,142.93141614411638,16.70264551894485,518.6386335168518,248.84961264927173,145.68782434367785,1.2664982506960314,502.1829846131866,178.9982581676154,368,2.1180232991797903,4.846331953082995,0.9594925276546492,1,0.9899507438913591,2.0314297251527837,4.068392623232171,0.9936420661562718,1,0.5682204309545702,4.475124212015658,0.2193962219519035,1,555,0.0,0.0,429,0.002874902331037697,0.8753431964723859,0.0013935290465724392,1,0.0,0.0,0.0,0,1005,367,368,178.9982581676154,1005,0.6348258706467662,0.5671641791044776,0.5671641791044777,17,0.4583333333333333,0.5555555555555556,0.724615482058009,0.3970317115114344,-0.22218905472636816,0.4537313432835821,1.375,0.5555555555555556,0.2898461928232036,0.0,mean,,2.451944036935973,
