label,error,replication,eval_seed,episode,baseline_rule,action_random_seed,q_table_size,best_total_reward_so_far,random_seed,run_duration,due_date_lower_bound,due_date_upper_bound,rate_multiplier,risk_t1,risk_window,risk_t2,agent_type,training,fixed_action,msg,n_orders_created,n_orders_completed,n_orders_in_date,n_orders_late,late_order_fraction,time_in_system_mean,time_in_system_std,time_in_system_min,time_in_system_max,wip_mean,wip_max,total_reward,n_eval_failures,n_decision_points,action_0_count,action_1_count,action_2_count,action_3_count,epsilon,preparation_capacity,sorting_capacity,analysis1_capacity,analysis2_capacity,evaluation_capacity,dispatching_capacity,worker_capacity
,,12,324345,,,524345,,,324345,1440,4,8,0.9,0.0,120.0,120.0,random,False,,simulation ended,539,278,136,142,0.5107913669064749,332.90509383367515,173.45544736519363,11.679415142383341,731.610887531663,120.2577648862026,262,-135.0,25,358,87,83,84,104,,1,1,1,1,1,1,1
,,13,325345,,,525345,,,325345,1440,4,8,0.9,0.0,120.0,120.0,random,False,,simulation ended,573,278,133,145,0.5215827338129496,374.47201967501957,214.47504094239724,11.314777878645003,845.4875753573169,150.52665345943666,295,-210.0,30,357,92,87,87,91,,1,1,1,1,1,1,1
,,14,326345,,,526345,,,326345,1440,4,8,0.9,0.0,120.0,120.0,random,False,,simulation ended,535,281,137,144,0.5124555160142349,352.5189759580917,205.06889386438039,12.17802885191329,861.539890609379,133.06154947202782,255,-172.0,34,357,90,100,81,86,,1,1,1,1,1,1,1
,,15,327345,,,527345,,,327345,1440,4,8,0.9,0.0,120.0,120.0,random,False,,simulation ended,556,294,152,142,0.48299319727891155,353.0151948582526,205.68126533360268,16.544162234716865,756.9890447753569,136.6186340765332,264,43.0,19,357,84,82,105,86,,1,1,1,1,1,1,1
,,16,328345,,,528345,,,328345,1440,4,8,0.9,0.0,120.0,120.0,random,False,,simulation ended,528,276,135,141,0.5108695652173914,351.00223667876224,189.16379230654974,9.866113810889903,768.134518345459,129.12384642981777,252,-186.0,42,355,88,84,109,74,,1,1,1,1,1,1,1
,,17,329345,,,529345,,,329345,1440,4,8,0.9,0.0,120.0,120.0,random,False,,simulation ended,512,284,156,128,0.4507042253521127,315.68618068058197,183.33921115816452,9.879101366234648,789.4289025019846,110.08996564603814,229,181.0,33,358,93,87,96,82,,1,1,1,1,1,1,1
,,18,330345,,,530345,,,330345,1440,4,8,0.9,0.0,120.0,120.0,random,False,,simulation ended,613,276,118,158,0.572463768115942,412.21922008212266,227.51554605381773,12.104969750158673,828.5593516873591,175.8695387715625,338,-484.0,28,355,85,101,82,87,,1,1,1,1,1,1,1
,,19,331345,,,531345,,,331345,1440,4,8,0.9,0.0,120.0,120.0,random,False,,simulation ended,528,278,167,111,0.39928057553956836,317.42963638090646,197.82319240851817,10.715534145572903,754.3644177719062,122.75888545668477,250,476.0,28,358,96,90,80,92,,1,1,1,1,1,1,1
,,20,332345,,,532345,,,332345,1440,4,8,0.9,0.0,120.0,120.0,random,False,,simulation ended,595,283,137,146,0.5159010600706714,382.08372929715233,219.941594530778,11.902551930267954,949.9423993083517,159.54872356859133,313,-189.0,33,355,102,91,87,75,,1,1,1,1,1,1,1
,,21,333345,,,533345,,,333345,1440,4,8,0.9,0.0,120.0,120.0,random,False,,simulation ended,531,272,153,119,0.4375,328.1158462838048,202.58299290583815,11.350712639490974,777.6984838129316,123.75041321105593,262,214.0,42,348,90,94,80,84,,1,1,1,1,1,1,1
,,22,334345,,,534345,,,334345,1440,4,8,0.9,0.0,120.0,120.0,random,False,,simulation ended,554,283,133,150,0.5300353356890459,376.9365009087059,200.96091805005352,9.86054462359245,850.8612408156636,142.12413425519992,272,-269.0,33,359,114,81,84,80,,1,1,1,1,1,1,1
,,23,335345,,,535345,,,335345,1440,4,8,0.9,0.0,120.0,120.0,random,False,,simulation ended,521,283,158,125,0.4416961130742049,307.48235431450524,184.27423775622893,11.00075071128366,837.3490460175362,114.11354165497497,238,225.0,35,357,86,83,81,107,,1,1,1,1,1,1,1
,,24,336345,,,536345,,,336345,1440,4,8,0.9,0.0,120.0,120.0,random,False,,simulation ended,576,279,127,152,0.5448028673835126,382.8813650502703,205.68313746197163,10.049527712952708,825.9500858649508,149.7635530452347,297,-316.0,22,359,93,90,84,92,,1,1,1,1,1,1,1
,,25,337345,,,537345,,,337345,1440,4,8,0.9,0.0,120.0,120.0,random,False,,simulation ended,558,288,149,139,0.4826388888888889,339.9533176319658,189.29547037954228,14.850662774973113,772.4271824565404,134.83492285531082,270,22.0,26,356,80,94,96,86,,1,1,1,1,1,1,1
,,26,338345,,,538345,,,338345,1440,4,8,0.9,0.0,120.0,120.0,random,False,,simulation ended,505,283,189,94,0.3321554770318021,276.6829781854308,168.174527285875,12.619527665270262,726.4037522862982,101.01474452687904,223,863.0,29,358,90,96,84,88,,1,1,1,1,1,1,1
,,27,339345,,,539345,,,339345,1440,4,8,0.9,0.0,120.0,120.0,random,False,,simulation ended,556,280,143,137,0.48928571428571427,343.98623908944165,210.9572586555988,18.86643466134458,839.4507090016008,132.8785693544596,278,-30.0,30,358,97,77,83,101,,1,1,1,1,1,1,1
,,28,340345,,,540345,,,340345,1440,4,8,0.9,0.0,120.0,120.0,random,False,,simulation ended,570,290,154,136,0.4689655172413793,353.14148485688537,189.30512911603444,11.7425146016126,766.179551449023,135.13095355104335,280,114.0,22,357,93,82,91,91,,1,1,1,1,1,1,1
,,29,341345,,,541345,,,341345,1440,4,8,0.9,0.0,120.0,120.0,random,False,,simulation ended,572,286,134,152,0.5314685314685315,367.0185546529257,202.71758644533577,12.492307912519305,868.2106360984918,146.04426334596488,287,-276.0,32,360,96,100,95,69,,1,1,1,1,1,1,1
