trial_index,alpha,gamma,target_final_epsilon,risk_t1,risk_window,epsilon_decay,epsilon_min,objective_mean,objective_std,best_objective_so_far,total_reward_mean,total_reward_std,late_order_fraction_mean,n_valid_replications,best_training_reward,best_training_episode,best_training_seed,q_table_size,trial_dir
72,0.006006164463101136,0.25862967209466886,0.0053622223315081124,175.214912,120.0,0.9947852673967987,0.0053622223315081124,-342.2,236.97951153821057,-346.2,342.2,236.97951153821057,0.42206661844048393,10,1109.0,668,880345,25,/cfs/earth/scratch/freyfab2/BA/BA-Simulation-Optimization/RL/rl_tuning_hpc_fixed120/stage1/trial_072
73,0.007179029669033263,0.2744584589554317,0.017190196254475668,175.214912,120.0,0.9959448284613672,0.017190196254475668,-110.2,265.58982577567906,-346.2,110.2,265.58982577567906,0.46352061128017025,10,1147.0,633,845345,25,/cfs/earth/scratch/freyfab2/BA/BA-Simulation-Optimization/RL/rl_tuning_hpc_fixed120/stage1/trial_073
74,0.004426368997181454,0.2529034661328136,0.01388358278131871,175.214912,120.0,0.9957320853128547,0.01388358278131871,-288.2,226.98252502487207,-346.2,288.2,226.98252502487207,0.4317434509830342,10,1189.0,668,880345,25,/cfs/earth/scratch/freyfab2/BA/BA-Simulation-Optimization/RL/rl_tuning_hpc_fixed120/stage1/trial_074
75,0.0037298703310999015,0.2655505906494023,0.04845177249395464,175.214912,120.0,0.9969773909513353,0.04845177249395464,-176.2,185.81280903102459,-346.2,176.2,185.81280903102459,0.4518288789331596,10,1142.0,934,1146345,24,/cfs/earth/scratch/freyfab2/BA/BA-Simulation-Optimization/RL/rl_tuning_hpc_fixed120/stage1/trial_075
76,0.0033900236735717347,0.3485661758433599,0.0005,175.214912,120.0,0.9924279113496888,0.0005,-110.2,263.2112797312793,-346.2,110.2,263.2112797312793,0.4635180046698064,10,1089.0,668,880345,23,/cfs/earth/scratch/freyfab2/BA/BA-Simulation-Optimization/RL/rl_tuning_hpc_fixed120/stage1/trial_076
77,0.018270251575620865,0.8116337051273421,0.0005,175.214912,120.0,0.9924279113496888,0.0005,-320.2,242.12980907861063,-346.2,320.2,242.12980907861063,0.4259652077774213,10,1102.0,934,1146345,24,/cfs/earth/scratch/freyfab2/BA/BA-Simulation-Optimization/RL/rl_tuning_hpc_fixed120/stage1/trial_077
78,0.016720924072346308,0.8803386805007041,0.0005,175.214912,120.0,0.9924279113496888,0.0005,-132.2,272.8112086325552,-346.2,132.2,272.8112086325552,0.4596217758265383,10,1177.0,718,930345,24,/cfs/earth/scratch/freyfab2/BA/BA-Simulation-Optimization/RL/rl_tuning_hpc_fixed120/stage1/trial_078
79,0.0030907209135127185,0.5344357250632735,0.009688448429187388,175.214912,120.0,0.9953739124715878,0.009688448429187388,-330.2,240.69381195018516,-346.2,330.2,240.69381195018516,0.42418203543375077,10,1147.0,633,845345,24,/cfs/earth/scratch/freyfab2/BA/BA-Simulation-Optimization/RL/rl_tuning_hpc_fixed120/stage1/trial_079
80,0.011984585983931886,0.95,0.0005,175.214912,120.0,0.9924279113496888,0.0005,-332.2,242.83364218694612,-346.2,332.2,242.83364218694612,0.4238348132115285,10,1175.0,598,810345,24,/cfs/earth/scratch/freyfab2/BA/BA-Simulation-Optimization/RL/rl_tuning_hpc_fixed120/stage1/trial_080
81,0.001225914259872178,0.5239207191162626,0.0005,175.214912,120.0,0.9924279113496888,0.0005,-48.2,157.2152098946607,-346.2,48.2,157.2152098946607,0.47473918478793226,10,997.0,718,930345,23,/cfs/earth/scratch/freyfab2/BA/BA-Simulation-Optimization/RL/rl_tuning_hpc_fixed120/stage1/trial_081
82,0.0049646782878715705,0.3156014812568415,0.006285815983050075,175.214912,120.0,0.9949433684090616,0.006285815983050075,-76.2,273.9054175765382,-346.2,76.2,273.9054175765382,0.4695364985451681,10,1169.0,518,730345,25,/cfs/earth/scratch/freyfab2/BA/BA-Simulation-Optimization/RL/rl_tuning_hpc_fixed120/stage1/trial_082
83,0.005133809460241451,0.5204565563564321,0.007837456913837146,175.214912,120.0,0.9951628957810372,0.007837456913837146,-328.2,241.75506429258334,-346.2,328.2,241.75506429258334,0.42454435427433046,10,1129.0,668,880345,25,/cfs/earth/scratch/freyfab2/BA/BA-Simulation-Optimization/RL/rl_tuning_hpc_fixed120/stage1/trial_083
84,0.009603670561175396,0.4183418618568816,0.07906933154764237,175.214912,120.0,0.9974657863579659,0.07906933154764237,-92.2,183.08273782333737,-346.2,92.2,183.08273782333737,0.4668060521814752,10,1162.0,934,1146345,25,/cfs/earth/scratch/freyfab2/BA/BA-Simulation-Optimization/RL/rl_tuning_hpc_fixed120/stage1/trial_084
85,0.0174840529321543,0.9417929392500615,0.016003246029243585,175.214912,120.0,0.9958735734908651,0.016003246029243585,-104.2,289.60233271006484,-346.2,104.2,289.60233271006484,0.46461942581316806,10,1162.0,934,1146345,24,/cfs/earth/scratch/freyfab2/BA/BA-Simulation-Optimization/RL/rl_tuning_hpc_fixed120/stage1/trial_085
86,0.002743464181808164,0.5330699771298628,0.007439143063839211,175.214912,120.0,0.995110990686104,0.007439143063839211,-332.2,242.83364218694612,-346.2,332.2,242.83364218694612,0.4238348132115285,10,1157.0,718,930345,24,/cfs/earth/scratch/freyfab2/BA/BA-Simulation-Optimization/RL/rl_tuning_hpc_fixed120/stage1/trial_086
87,0.01616552319058026,0.93368033453665,0.012683290133604027,175.214912,120.0,0.9956420536376285,0.012683290133604027,-96.2,275.1600746232394,-346.2,96.2,275.1600746232394,0.4660552445804823,10,1197.0,718,930345,24,/cfs/earth/scratch/freyfab2/BA/BA-Simulation-Optimization/RL/rl_tuning_hpc_fixed120/stage1/trial_087
88,0.004365275392608182,0.5605732510133952,0.007351793825825897,175.214912,120.0,0.9950992371799391,0.007351793825825897,-330.2,240.69381195018516,-346.2,330.2,240.69381195018516,0.42418203543375077,10,1102.0,934,1146345,25,/cfs/earth/scratch/freyfab2/BA/BA-Simulation-Optimization/RL/rl_tuning_hpc_fixed120/stage1/trial_088
89,0.003366753369681634,0.5782826917010059,0.008784055356382048,175.214912,120.0,0.9952763744838474,0.008784055356382048,-98.2,267.54222927314567,-346.2,98.2,267.54222927314567,0.46557164116281385,10,1147.0,633,845345,25,/cfs/earth/scratch/freyfab2/BA/BA-Simulation-Optimization/RL/rl_tuning_hpc_fixed120/stage1/trial_089
90,0.0047270181333354585,0.31378061510351485,0.03272664422395431,175.214912,120.0,0.9965862743313751,0.03272664422395431,-326.2,251.53254704356297,-346.2,326.2,251.53254704356297,0.4249352654747357,10,1129.0,518,730345,23,/cfs/earth/scratch/freyfab2/BA/BA-Simulation-Optimization/RL/rl_tuning_hpc_fixed120/stage1/trial_090
91,0.006404353717155376,0.26661152231003027,0.0033992202893663873,175.214912,120.0,0.9943319153505602,0.0033992202893663873,-332.2,242.83364218694612,-346.2,332.2,242.83364218694612,0.4238348132115285,10,1147.0,633,845345,24,/cfs/earth/scratch/freyfab2/BA/BA-Simulation-Optimization/RL/rl_tuning_hpc_fixed120/stage1/trial_091
92,0.006673339207178934,0.32110593983696717,0.0032517658228173314,175.214912,120.0,0.9942878197962132,0.0032517658228173314,-330.2,249.80917161349822,-346.2,330.2,249.80917161349822,0.4241993347615482,10,1129.0,668,880345,24,/cfs/earth/scratch/freyfab2/BA/BA-Simulation-Optimization/RL/rl_tuning_hpc_fixed120/stage1/trial_092
93,0.0035512698331817407,0.3163485666648645,0.013442069981731891,175.214912,120.0,0.9956999060545643,0.013442069981731891,-88.2,280.3112555713737,-346.2,88.2,280.3112555713737,0.4673445536389602,10,1189.0,668,880345,25,/cfs/earth/scratch/freyfab2/BA/BA-Simulation-Optimization/RL/rl_tuning_hpc_fixed120/stage1/trial_093
94,0.01682816580473617,0.8897864603394362,0.024982950097637478,175.214912,120.0,0.9963172363866301,0.024982950097637478,-70.2,272.6335758241575,-346.2,70.2,272.6335758241575,0.4707300279520995,10,1182.0,934,1146345,23,/cfs/earth/scratch/freyfab2/BA/BA-Simulation-Optimization/RL/rl_tuning_hpc_fixed120/stage1/trial_094
95,0.005105805380021222,0.47710447681187773,0.014060212021134158,175.214912,120.0,0.9957446733565751,0.014060212021134158,-212.2,205.56523700924402,-346.2,212.2,205.56523700924402,0.4452199116763831,10,1115.0,598,810345,25,/cfs/earth/scratch/freyfab2/BA/BA-Simulation-Optimization/RL/rl_tuning_hpc_fixed120/stage1/trial_095
96,0.07613427662780145,0.95,0.08,175.214912,120.0,0.9974774583245799,0.08,-242.2,220.86536874555753,-346.2,242.2,220.86536874555753,0.43978148934669986,10,1103.0,126,338345,24,/cfs/earth/scratch/freyfab2/BA/BA-Simulation-Optimization/RL/rl_tuning_hpc_fixed120/stage1/trial_096
97,0.07971055383574946,0.95,0.0005,175.214912,120.0,0.9924279113496888,0.0005,-304.2,222.59719475121676,-346.2,304.2,222.59719475121676,0.4288703678619771,10,1129.0,668,880345,24,/cfs/earth/scratch/freyfab2/BA/BA-Simulation-Optimization/RL/rl_tuning_hpc_fixed120/stage1/trial_097
98,0.0041039206755007105,0.5308618042028899,0.022984994920330737,175.214912,120.0,0.996234194825336,0.022984994920330737,-132.2,218.19298287932583,-346.2,132.2,218.19298287932583,0.45952978368769,10,1149.0,668,880345,24,/cfs/earth/scratch/freyfab2/BA/BA-Simulation-Optimization/RL/rl_tuning_hpc_fixed120/stage1/trial_098
