replication,eval_seed,objective_value,q_table_size,alpha,gamma,target_final_epsilon,risk_t1,risk_window,epsilon_decay,epsilon_min,label,error,episode,baseline_rule,action_random_seed,best_total_reward_so_far,random_seed,run_duration,due_date_lower_bound,due_date_upper_bound,rate_multiplier,risk_t2,agent_type,training,fixed_action,msg,n_orders_created,n_orders_completed,n_orders_in_date,n_orders_late,late_order_fraction,time_in_system_mean,time_in_system_std,time_in_system_min,time_in_system_max,wip_mean,wip_max,total_reward,n_eval_failures,n_decision_points,action_0_count,action_1_count,action_2_count,action_3_count,epsilon,preparation_capacity,sorting_capacity,analysis1_capacity,analysis2_capacity,evaluation_capacity,dispatching_capacity,worker_capacity
0,312345,-768.0,25,0.0692211342423021,0.99,0.0005,175.214912,758.004,0.999240198549462,0.0005,,,,,,,312345,1440.0,4,8,0.9,933.218912,q_learning,False,,simulation ended,487,271,179,92,0.33948339483394835,310.4323371966974,185.6866994363989,8.950989732365354,997.6433225851245,109.3254777929539,217,768.0,34,350,0,23,12,315,0.0005000000000001874,1,1,1,1,1,1,1
1,313345,-467.0,25,0.0692211342423021,0.99,0.0005,175.214912,758.004,0.999240198549462,0.0005,,,,,,,313345,1440.0,4,8,0.9,933.218912,q_learning,False,,simulation ended,562,280,168,112,0.4,335.4100810780503,202.0150282729852,17.187548032176835,1088.4022945918748,135.416784777984,282,467.0,31,357,0,14,14,329,0.0005000000000001874,1,1,1,1,1,1,1
2,314345,-107.0,25,0.0692211342423021,0.99,0.0005,175.214912,758.004,0.999240198549462,0.0005,,,,,,,314345,1440.0,4,8,0.9,933.218912,q_learning,False,,simulation ended,561,276,148,128,0.463768115942029,365.3017878399713,219.98888749634548,12.633594345573625,794.4874481169156,148.05837788147468,286,107.0,31,359,0,36,11,312,0.0005000000000001874,1,1,1,1,1,1,1
3,315345,-494.0,25,0.0692211342423021,0.99,0.0005,175.214912,758.004,0.999240198549462,0.0005,,,,,,,315345,1440.0,4,8,0.9,933.218912,q_learning,False,,simulation ended,526,288,172,116,0.4027777777777778,330.08286433036767,203.05939288738793,11.067006805049784,950.6175290659335,124.84367175576061,239,494.0,22,359,0,27,24,308,0.0005000000000001874,1,1,1,1,1,1,1
4,316345,-91.0,25,0.0692211342423021,0.99,0.0005,175.214912,758.004,0.999240198549462,0.0005,,,,,,,316345,1440.0,4,8,0.9,933.218912,q_learning,False,,simulation ended,584,281,150,131,0.46619217081850534,361.1306788484811,212.36315556542928,18.396518633717015,1065.3841315908924,152.08948657422883,304,91.0,33,357,0,48,11,298,0.0005000000000001874,1,1,1,1,1,1,1
5,317345,-420.0,25,0.0692211342423021,0.99,0.0005,175.214912,758.004,0.999240198549462,0.0005,,,,,,,317345,1440.0,4,8,0.9,933.218912,q_learning,False,,simulation ended,527,277,164,113,0.40794223826714804,334.8211201728709,201.23798497739944,10.790077922669727,1021.0136416543834,126.39784038075321,251,420.0,30,352,0,12,23,317,0.0005000000000001874,1,1,1,1,1,1,1
6,318345,-147.0,25,0.0692211342423021,0.99,0.0005,175.214912,758.004,0.999240198549462,0.0005,,,,,,,318345,1440.0,4,8,0.9,933.218912,q_learning,False,,simulation ended,552,282,153,129,0.4574468085106383,347.65556874312887,208.51964347678177,8.83969723567143,1053.7369070714562,130.76134924175673,271,147.0,31,360,0,34,2,324,0.0005000000000001874,1,1,1,1,1,1,1
7,319345,-347.0,25,0.0692211342423021,0.99,0.0005,175.214912,758.004,0.999240198549462,0.0005,,,,,,,319345,1440.0,4,8,0.9,933.218912,q_learning,False,,simulation ended,552,278,161,117,0.420863309352518,339.7258800294629,202.03289563627865,11.613480675584368,1044.3458508285476,132.63484639295993,274,347.0,31,357,0,18,5,334,0.0005000000000001874,1,1,1,1,1,1,1
8,320345,-137.0,25,0.0692211342423021,0.99,0.0005,175.214912,758.004,0.999240198549462,0.0005,,,,,,,320345,1440.0,4,8,0.9,933.218912,q_learning,False,,simulation ended,567,283,153,130,0.45936395759717313,362.0909533205608,233.17447776077458,12.505778783697268,1086.0345820544915,150.57266652830006,285,137.0,31,358,0,43,19,296,0.0005000000000001874,1,1,1,1,1,1,1
9,321345,-124.0,25,0.0692211342423021,0.99,0.0005,175.214912,758.004,0.999240198549462,0.0005,,,,,,,321345,1440.0,4,8,0.9,933.218912,q_learning,False,,simulation ended,572,276,149,127,0.4601449275362319,346.5983520534918,208.6911187138135,12.324706307787704,1002.2974992667457,142.01650264372986,297,124.0,32,354,0,70,16,268,0.0005000000000001874,1,1,1,1,1,1,1
