method,run_index,trial_index,preparation_capacity,sorting_capacity,analysis1_capacity,analysis2_capacity,evaluation_capacity,dispatching_capacity,worker_capacity,objective_mean,objective_std,n_valid_replications,n_orders_completed_mean,n_orders_in_date_mean,n_orders_late_mean,n_orders_created_mean,n_orders_incomplete_mean,late_order_fraction_mean,time_in_system_mean_mean,time_in_system_std_mean,wip_time_in_system_mean_mean,wip_time_in_system_std_mean,wip_time_in_system_min_mean,wip_time_in_system_max_mean,wip_mean_mean,work_in_progress_mean_mean,completed_norm_mean,late_total_norm_mean,on_time_loss_norm_mean,station_capacity_norm_mean,worker_capacity_norm_mean,time_in_system_mean_norm_mean,time_in_system_std_norm_mean,objective_completed_contribution_mean,objective_late_contribution_mean,objective_station_capacity_contribution_mean,objective_worker_capacity_contribution_mean,objective_time_mean_contribution_mean,objective_time_std_contribution_mean,best_objective_so_far
random_search,10,0,4,2,2,5,2,2,6,2.0043399968420537,0.1334316685267677,30,626.5666666666667,411.7,214.86666666666667,1000.0,373.43333333333334,0.343089714889136,276.55721419976555,150.68821058694763,270.23128122623166,156.09645784400726,1.3149522824661137,542.050637841317,190.6316786497474,190.6316786497474,0.6270520429860225,0.5876650450538901,0.5876650450538901,0.4583333333333334,0.5555555555555556,0.7682144838882378,0.4185783627415212,-0.6270520429860225,1.7629951351616704,0.3666666666666668,0.1944444444444445,0.3072857935552951,0.0,2.0043399968420537
random_search,10,1,5,1,3,2,1,4,7,3.4680338634703682,0.052562810901000026,30,319.3,113.06666666666666,206.23333333333332,1003.1333333333333,683.8333333333334,0.6459884058113619,503.0199671108337,280.6960409693631,488.3232612560544,284.6221105096155,1.7095320600017658,983.5799872578825,343.7286119473032,343.7286119473032,0.31872719310413883,0.8870611051134158,0.8870611051134158,0.4166666666666666,0.6666666666666669,1.3972776864189826,0.7797112249148975,-0.31872719310413883,2.661183315340248,0.3333333333333334,0.23333333333333334,0.558911074567593,0.0,2.0043399968420537
random_search,10,2,5,3,1,4,2,4,6,3.3551897807114974,0.07937496410020746,30,304.56666666666666,133.73333333333332,170.83333333333334,1008.5,703.9333333333333,0.48512413463672727,385.9026267198588,213.8913543176189,502.04662783770914,289.6624973866935,1.2142180890989798,1007.2605838429283,342.2892012678243,342.2892012678243,0.3027462182565797,0.8671258416116336,0.8671258416116336,0.5416666666666665,0.5555555555555556,1.0719517408884969,0.5941426508822747,-0.3027462182565797,2.6013775248349003,0.4333333333333334,0.1944444444444445,0.42878069635539867,0.0,2.0043399968420537
random_search,10,3,1,5,5,5,5,4,6,1.6344947202218165,0.16274424452720662,30,709.5333333333333,583.7,125.83333333333333,1010.3,300.76666666666665,0.17735162791249762,220.49915569651458,117.72133802848687,215.6323485683934,124.63729659012323,1.4108582357330912,429.5156998332588,153.88596435156117,153.88596435156117,0.7026729429221474,0.4214636078270567,0.4214636078270567,0.7916666666666669,0.5555555555555556,0.6124976547125406,0.327003716745797,-0.7026729429221474,1.2643908234811703,0.6333333333333332,0.1944444444444445,0.24499906188501622,0.0,1.6344947202218165
random_search,10,4,5,3,2,1,3,4,8,1.5925049031869094,0.5258734025561584,30,643.4333333333333,543.3666666666667,100.06666666666666,988.8333333333334,345.4,0.143167630649615,202.8226072206462,104.63706938014431,251.9156792250449,144.98078211099093,1.9340114705841793,510.6090461835439,169.35021610553818,169.35021610553818,0.652045184160378,0.4489898042192268,0.4489898042192268,0.5,0.777777777777778,0.5633961311684615,0.29065852605595643,-0.652045184160378,1.3469694126576806,0.40000000000000013,0.2722222222222222,0.22535845246738467,0.0,1.5925049031869094
random_search,10,5,3,2,1,3,5,4,1,3.442003492167137,0.0433086748051357,30,272.73333333333335,90.2,182.53333333333333,992.3,719.5666666666667,0.6692228155901385,531.253825438225,296.84386269288035,524.8379572199282,300.31285273126235,1.2112217707711277,1051.7000425369142,362.968485093614,362.968485093614,0.27516530410059215,0.9089622560010114,0.9089622560010114,0.5,0.0,1.4757050706617358,0.8245662852580009,-0.27516530410059215,2.7268867680030344,0.40000000000000013,0.0,0.5902820282646946,0.0,1.5925049031869094
random_search,10,6,4,1,4,2,2,1,1,3.302196789984505,0.046490005574404865,30,258.56666666666666,88.4,170.16666666666666,994.4333333333333,735.8666666666667,0.6346696999800099,506.45414114379713,281.09014640219976,529.2349721643104,308.4144803797883,1.0808498643629643,1077.2834134724674,365.8688988317471,365.8688988317471,0.26007198343256527,0.9109584277524319,0.9109584277524319,0.3333333333333334,0.0,1.4068170587327697,0.7808059622283328,-0.26007198343256527,2.7328752832572953,0.26666666666666666,0.0,0.562726823493108,0.0,1.5925049031869094
random_search,10,7,5,1,5,5,3,3,9,3.73949348492029,0.05126098407454022,30,319.96666666666664,112.7,207.26666666666668,998.7,678.7333333333333,0.6479960405423647,498.6899432313607,277.70579948774474,491.34959511038375,283.6953908762409,1.9377320143946917,982.1933137442267,342.4313913163336,342.4313913163336,0.320463497840263,0.8871375337974583,0.8871375337974583,0.6666666666666669,0.888888888888889,1.3852498423093356,0.7714049985770686,-0.320463497840263,2.661412601392375,0.5333333333333333,0.3111111111111111,0.5540999369237342,0.0,1.5925049031869094
random_search,10,8,1,1,5,3,3,5,4,3.4041484352440747,0.051672857753110875,30,319.96666666666664,113.53333333333333,206.43333333333334,998.0666666666667,678.1,0.6452405683032443,495.11990809180355,275.8442055535656,488.8583327943888,280.7508115412719,1.7207799876197896,974.7711529821551,340.3042624866988,340.3042624866988,0.320925399724287,0.88609131236286,0.88609131236286,0.5,0.3333333333333334,1.3753330780327877,0.76623390431546,-0.320925399724287,2.65827393708858,0.40000000000000013,0.11666666666666667,0.5501332312131151,0.0,1.5925049031869094
random_search,10,9,5,3,5,3,2,5,10,0.3576546387565674,0.16756412530552744,30,910.3666666666667,910.3666666666667,0.0,1000.3,89.93333333333334,0.0,75.99512372902228,33.770313779226875,65.40831232831468,38.53636350332866,1.338075153918832,136.9176360635573,52.81436351426019,52.81436351426019,0.9108627635689198,0.08913723643108008,0.08913723643108008,0.7083333333333331,1.0,0.21109756591395085,0.09380642716451908,-0.9108627635689198,0.2674117092932402,0.5666666666666667,0.34999999999999987,0.08443902636558033,0.0,0.3576546387565674
random_search,10,10,4,4,2,2,1,3,7,3.253585835728908,0.2945308265813617,30,89.43333333333334,89.43333333333334,0.0,1000.0,910.5666666666667,0.0,39.97661741507022,14.764964960730156,658.4497858406082,377.2611796120654,1.445768298664825,1317.3600551324816,422.95337271452917,422.95337271452917,0.08937482368307029,0.9106251763169297,0.9106251763169297,0.4166666666666666,0.6666666666666669,0.11104615948630621,0.04101379155758377,-0.08937482368307029,2.731875528950789,0.3333333333333334,0.23333333333333334,0.044418463794522495,0.0,0.3576546387565674
random_search,10,11,3,5,4,5,4,3,1,3.647636048691304,0.06810252376235518,30,249.46666666666667,84.76666666666667,164.7,996.8,747.3333333333334,0.6233577656457016,498.82056172837343,274.1180765003616,541.7477675713195,314.7403437369338,1.6516675156852518,1099.0815547965549,374.3561967148143,374.3561967148143,0.2507642877182476,0.9147184226074904,0.9147184226074904,0.75,0.0,1.3856126714677037,0.7614391013898935,-0.2507642877182476,2.7441552678224714,0.6000000000000002,0.0,0.5542450685870816,0.0,0.3576546387565674
random_search,10,12,5,1,2,3,4,3,5,3.4530846650671836,0.05724246937910396,30,317.26666666666665,112.46666666666667,204.8,997.8666666666667,680.6,0.6455718761075414,499.19276015902403,279.94083366847286,492.1516924454715,283.4241396639572,1.1571078896387614,981.351866563226,342.7857644508501,342.7857644508501,0.31836039361235385,0.887076960241689,0.887076960241689,0.5,0.4444444444444445,1.3866465559972887,0.777613426856869,-0.31836039361235385,2.6612308807250673,0.40000000000000013,0.15555555555555556,0.5546586223989157,0.0,0.3576546387565674
random_search,10,13,3,2,3,3,4,1,7,1.9523916808949993,0.16273621131484092,30,630.1333333333333,424.3333333333333,205.8,995.1,364.96666666666664,0.32666799096416366,272.1421893491582,147.99766279907018,262.8560959993609,150.82445151518056,0.9062249262552465,526.9589582359773,186.17632200605814,186.17632200605814,0.6339461696512013,0.5724303244971936,0.5724303244971936,0.4166666666666666,0.6666666666666669,0.7559505259698838,0.411104618886306,-0.6339461696512013,1.71729097349158,0.3333333333333334,0.23333333333333334,0.3023802103879536,0.0,0.3576546387565674
random_search,10,14,3,3,3,1,2,3,5,1.3431506028189066,1.1620952472571269,30,549.7333333333333,549.0333333333333,0.7,997.0666666666667,447.3333333333333,0.0008036739380022963,72.76666174125346,31.735079962767905,326.34999622870964,187.46016225119462,1.2042898765452341,657.4548427387234,177.01745841367588,177.01745841367588,0.5487871727519278,0.45184345787870284,0.45184345787870284,0.375,0.4444444444444445,0.20212961594792625,0.08815299989657754,-0.5487871727519278,1.3555303736361084,0.3000000000000001,0.15555555555555556,0.0808518463791705,0.0,0.3576546387565674
random_search,10,15,5,5,2,1,1,5,8,3.2770339904994463,0.27605104168097,30,122.1,122.1,0.0,1009.6,887.5,0.0,51.47075454604359,20.70110820659087,635.3944047020726,365.7770370115456,1.3370882137770725,1271.6714336557818,400.00344058084215,400.00344058084215,0.12142782308237289,0.878572176917627,0.878572176917627,0.5416666666666665,0.777777777777778,0.14297431818345438,0.0575030783516413,-0.12142782308237289,2.635716530752881,0.4333333333333334,0.2722222222222222,0.05718972727338176,0.0,0.3576546387565674
