replication,eval_seed,objective_value,q_table_size,alpha,gamma,target_final_epsilon,risk_t1,risk_window,epsilon_decay,epsilon_min,label,error,episode,baseline_rule,action_random_seed,best_total_reward_so_far,random_seed,run_duration,due_date_lower_bound,due_date_upper_bound,rate_multiplier,risk_t2,agent_type,training,fixed_action,msg,n_orders_created,n_orders_completed,n_orders_in_date,n_orders_late,late_order_fraction,time_in_system_mean,time_in_system_std,time_in_system_min,time_in_system_max,wip_mean,wip_max,total_reward,n_eval_failures,n_decision_points,action_0_count,action_1_count,action_2_count,action_3_count,epsilon,preparation_capacity,sorting_capacity,analysis1_capacity,analysis2_capacity,evaluation_capacity,dispatching_capacity,worker_capacity
0,312345,-568.0,25,0.0176087525867857,0.8,0.014677046458702535,175.214912,758.004,0.9957874274104013,0.014677046458702535,,,,,,,312345,1440.0,4,8,0.9,933.218912,q_learning,False,,simulation ended,487,271,169,102,0.3763837638376384,310.3158937575229,183.93183155873749,8.950989732365354,918.7206139807984,109.3254777929539,217,568.0,34,350,181,57,84,28,0.014677046458703116,1,1,1,1,1,1,1
1,313345,-227.0,25,0.0176087525867857,0.8,0.014677046458702535,175.214912,758.004,0.9957874274104013,0.014677046458702535,,,,,,,313345,1440.0,4,8,0.9,933.218912,q_learning,False,,simulation ended,562,280,156,124,0.44285714285714284,335.37554245579213,197.53122854976792,17.187548032176835,1010.0276943908199,135.416784777984,282,227.0,31,357,197,69,54,37,0.014677046458703116,1,1,1,1,1,1,1
2,314345,-47.0,25,0.0176087525867857,0.8,0.014677046458702535,175.214912,758.004,0.9957874274104013,0.014677046458702535,,,,,,,314345,1440.0,4,8,0.9,933.218912,q_learning,False,,simulation ended,561,276,145,131,0.4746376811594203,365.23619987444346,220.71788208018,10.768648519648394,857.6635977688006,148.05837788147468,286,47.0,31,359,223,56,46,34,0.014677046458703116,1,1,1,1,1,1,1
3,315345,-374.0,25,0.0176087525867857,0.8,0.014677046458702535,175.214912,758.004,0.9957874274104013,0.014677046458702535,,,,,,,315345,1440.0,4,8,0.9,933.218912,q_learning,False,,simulation ended,526,288,166,122,0.4236111111111111,330.3677014857101,203.7783457497016,11.067006805049784,950.6175290659335,124.84367175576061,239,374.0,22,359,198,70,65,26,0.014677046458703116,1,1,1,1,1,1,1
4,316345,-31.0,25,0.0176087525867857,0.8,0.014677046458702535,175.214912,758.004,0.9957874274104013,0.014677046458702535,,,,,,,316345,1440.0,4,8,0.9,933.218912,q_learning,False,,simulation ended,584,281,147,134,0.47686832740213525,361.5152230382338,210.42679537311326,18.396518633717015,1076.0385424784645,152.08948657422883,304,31.0,33,357,258,30,46,23,0.014677046458703116,1,1,1,1,1,1,1
5,317345,-20.0,25,0.0176087525867857,0.8,0.014677046458702535,175.214912,758.004,0.9957874274104013,0.014677046458702535,,,,,,,317345,1440.0,4,8,0.9,933.218912,q_learning,False,,simulation ended,527,277,144,133,0.48014440433212996,334.5146188650319,195.26110882154322,10.790077922669727,1026.4011990726003,126.39784038075321,251,20.0,30,352,14,4,105,229,0.014677046458703116,1,1,1,1,1,1,1
6,318345,73.0,25,0.0176087525867857,0.8,0.014677046458702535,175.214912,758.004,0.9957874274104013,0.014677046458702535,,,,,,,318345,1440.0,4,8,0.9,933.218912,q_learning,False,,simulation ended,552,282,142,140,0.49645390070921985,347.7704660149874,203.91181624911167,8.83969723567143,1093.7368003308864,130.76134924175673,271,-73.0,31,360,40,3,121,196,0.014677046458703116,1,1,1,1,1,1,1
7,319345,-347.0,25,0.0176087525867857,0.8,0.014677046458702535,175.214912,758.004,0.9957874274104013,0.014677046458702535,,,,,,,319345,1440.0,4,8,0.9,933.218912,q_learning,False,,simulation ended,552,278,161,117,0.420863309352518,339.7258800294629,199.8219919842997,11.613480675584368,1044.3458508285476,132.63484639295993,274,347.0,31,357,38,5,0,314,0.014677046458703116,1,1,1,1,1,1,1
8,320345,-137.0,25,0.0176087525867857,0.8,0.014677046458702535,175.214912,758.004,0.9957874274104013,0.014677046458702535,,,,,,,320345,1440.0,4,8,0.9,933.218912,q_learning,False,,simulation ended,567,283,153,130,0.45936395759717313,362.6476834284673,228.71806500098418,14.103620939431089,1058.8647078563326,150.57266652830006,285,137.0,31,358,42,6,35,275,0.014677046458703116,1,1,1,1,1,1,1
9,321345,-104.0,25,0.0176087525867857,0.8,0.014677046458702535,175.214912,758.004,0.9957874274104013,0.014677046458702535,,,,,,,321345,1440.0,4,8,0.9,933.218912,q_learning,False,,simulation ended,572,276,148,128,0.463768115942029,346.59835205349174,204.8811148186964,12.324706307787704,1002.2974992667457,142.01650264372986,297,104.0,32,354,21,0,49,284,0.014677046458703116,1,1,1,1,1,1,1
