replication,eval_seed,objective_value,q_table_size,alpha,gamma,target_final_epsilon,risk_t1,risk_window,epsilon_decay,epsilon_min,label,error,episode,baseline_rule,action_random_seed,best_total_reward_so_far,random_seed,run_duration,due_date_lower_bound,due_date_upper_bound,rate_multiplier,risk_t2,agent_type,training,fixed_action,msg,n_orders_created,n_orders_completed,n_orders_in_date,n_orders_late,late_order_fraction,time_in_system_mean,time_in_system_std,time_in_system_min,time_in_system_max,wip_mean,wip_max,total_reward,n_eval_failures,n_decision_points,action_0_count,action_1_count,action_2_count,action_3_count,epsilon,preparation_capacity,sorting_capacity,analysis1_capacity,analysis2_capacity,evaluation_capacity,dispatching_capacity,worker_capacity
0,312345,-848.0,20,0.03353740473403487,0.8,0.010656258560191666,175.214912,758.004,0.9555997940859202,0.010656258560191666,,,,,,,312345,1440.0,4,8,0.9,933.218912,q_learning,False,,simulation ended,487,271,183,88,0.3247232472324723,310.5613309715242,183.8072546896584,8.950989732365354,997.6433225851245,109.3254777929539,217,848.0,34,350,43,13,189,105,0.01065625856019168,1,1,1,1,1,1,1
1,313345,-407.0,20,0.03353740473403487,0.8,0.010656258560191666,175.214912,758.004,0.9555997940859202,0.010656258560191666,,,,,,,313345,1440.0,4,8,0.9,933.218912,q_learning,False,,simulation ended,562,280,165,115,0.4107142857142857,335.20007560544803,197.8163428157839,17.187548032176835,1088.4022945918748,135.416784777984,282,407.0,31,357,53,19,193,92,0.01065625856019168,1,1,1,1,1,1,1
2,314345,-187.0,20,0.03353740473403487,0.8,0.010656258560191666,175.214912,758.004,0.9555997940859202,0.010656258560191666,,,,,,,314345,1440.0,4,8,0.9,933.218912,q_learning,False,,simulation ended,561,276,152,124,0.4492753623188406,365.4077416101423,217.68170462627626,10.768648519648394,729.807828241211,148.05837788147468,286,187.0,31,359,30,16,217,96,0.01065625856019168,1,1,1,1,1,1,1
3,315345,-574.0,20,0.03353740473403487,0.8,0.010656258560191666,175.214912,758.004,0.9555997940859202,0.010656258560191666,,,,,,,315345,1440.0,4,8,0.9,933.218912,q_learning,False,,simulation ended,526,288,176,112,0.3888888888888889,330.1285328913026,202.54404585643707,11.067006805049784,950.6175290659335,124.84367175576061,239,574.0,22,359,11,84,195,69,0.01065625856019168,1,1,1,1,1,1,1
4,316345,-51.0,20,0.03353740473403487,0.8,0.010656258560191666,175.214912,758.004,0.9555997940859202,0.010656258560191666,,,,,,,316345,1440.0,4,8,0.9,933.218912,q_learning,False,,simulation ended,584,281,148,133,0.47330960854092524,361.3692820143409,213.88459461748184,18.396518633717015,1055.8085101943752,152.08948657422883,304,51.0,33,357,18,67,228,44,0.01065625856019168,1,1,1,1,1,1,1
5,317345,-440.0,20,0.03353740473403487,0.8,0.010656258560191666,175.214912,758.004,0.9555997940859202,0.010656258560191666,,,,,,,317345,1440.0,4,8,0.9,933.218912,q_learning,False,,simulation ended,527,277,165,112,0.4043321299638989,334.82112017287096,200.7628569857366,10.790077922669727,1021.0136416543834,126.39784038075321,251,440.0,30,352,13,68,214,57,0.01065625856019168,1,1,1,1,1,1,1
6,318345,-187.0,20,0.03353740473403487,0.8,0.010656258560191666,175.214912,758.004,0.9555997940859202,0.010656258560191666,,,,,,,318345,1440.0,4,8,0.9,933.218912,q_learning,False,,simulation ended,552,282,155,127,0.450354609929078,347.7004677474524,206.9342930280317,8.83969723567143,1053.7369070714562,130.76134924175673,271,187.0,31,360,9,46,216,89,0.01065625856019168,1,1,1,1,1,1,1
7,319345,-327.0,20,0.03353740473403487,0.8,0.010656258560191666,175.214912,758.004,0.9555997940859202,0.010656258560191666,,,,,,,319345,1440.0,4,8,0.9,933.218912,q_learning,False,,simulation ended,552,278,160,118,0.4244604316546763,339.7538873876671,199.00800930426612,11.613480675584368,1044.3458508285476,132.63484639295993,274,327.0,31,357,3,5,248,101,0.01065625856019168,1,1,1,1,1,1,1
8,320345,-137.0,20,0.03353740473403487,0.8,0.010656258560191666,175.214912,758.004,0.9555997940859202,0.010656258560191666,,,,,,,320345,1440.0,4,8,0.9,933.218912,q_learning,False,,simulation ended,567,283,153,130,0.45936395759717313,362.7216417656367,228.1998363938698,14.103620939431089,1066.0812896093398,150.57266652830006,285,137.0,31,358,13,20,241,84,0.01065625856019168,1,1,1,1,1,1,1
9,321345,16.0,20,0.03353740473403487,0.8,0.010656258560191666,175.214912,758.004,0.9555997940859202,0.010656258560191666,,,,,,,321345,1440.0,4,8,0.9,933.218912,q_learning,False,,simulation ended,572,276,142,134,0.4855072463768116,353.65301571872476,216.94574739627316,12.324706307787704,881.0134353766297,142.01650264372986,297,-16.0,32,354,8,190,71,85,0.01065625856019168,1,1,1,1,1,1,1
