replication,eval_seed,objective_value,q_table_size,alpha,gamma,target_final_epsilon,risk_t1,risk_window,epsilon_decay,epsilon_min,label,error,episode,baseline_rule,action_random_seed,best_total_reward_so_far,random_seed,run_duration,due_date_lower_bound,due_date_upper_bound,rate_multiplier,risk_t2,agent_type,training,fixed_action,msg,n_orders_created,n_orders_completed,n_orders_in_date,n_orders_late,late_order_fraction,time_in_system_mean,time_in_system_std,time_in_system_min,time_in_system_max,wip_mean,wip_max,total_reward,n_eval_failures,n_decision_points,action_0_count,action_1_count,action_2_count,action_3_count,epsilon,preparation_capacity,sorting_capacity,analysis1_capacity,analysis2_capacity,evaluation_capacity,dispatching_capacity,worker_capacity
0,312345,-448.0,20,0.02965184079707627,0.0,0.08,175.214912,758.004,0.975059010288356,0.08,,,,,,,312345,1440.0,4,8,0.9,933.218912,q_learning,False,,simulation ended,487,271,163,108,0.3985239852398524,310.3152518679598,181.28486648814945,8.950989732365354,1005.6082534344712,109.3254777929539,217,448.0,34,350,95,58,12,185,0.08000000000000021,1,1,1,1,1,1,1
1,313345,-387.0,20,0.02965184079707627,0.0,0.08,175.214912,758.004,0.975059010288356,0.08,,,,,,,313345,1440.0,4,8,0.9,933.218912,q_learning,False,,simulation ended,562,280,164,116,0.4142857142857143,335.36054109526077,201.7164372822977,17.187548032176835,1088.4022945918748,135.416784777984,282,387.0,31,357,9,79,12,257,0.08000000000000021,1,1,1,1,1,1,1
2,314345,-107.0,20,0.02965184079707627,0.0,0.08,175.214912,758.004,0.975059010288356,0.08,,,,,,,314345,1440.0,4,8,0.9,933.218912,q_learning,False,,simulation ended,561,276,148,128,0.463768115942029,365.3017878399713,219.17928544713706,12.633594345573625,794.4874481169156,148.05837788147468,286,107.0,31,359,38,70,16,235,0.08000000000000021,1,1,1,1,1,1,1
3,315345,-554.0,20,0.02965184079707627,0.0,0.08,175.214912,758.004,0.975059010288356,0.08,,,,,,,315345,1440.0,4,8,0.9,933.218912,q_learning,False,,simulation ended,526,288,175,113,0.3923611111111111,330.12853289130265,199.03978489796265,11.067006805049784,853.899298028464,124.84367175576061,239,554.0,22,359,191,11,66,91,0.08000000000000021,1,1,1,1,1,1,1
4,316345,-111.0,20,0.02965184079707627,0.0,0.08,175.214912,758.004,0.975059010288356,0.08,,,,,,,316345,1440.0,4,8,0.9,933.218912,q_learning,False,,simulation ended,584,281,151,130,0.4626334519572954,361.2044078050198,212.23406641181245,18.396518633717015,1065.3841315908924,152.08948657422883,304,111.0,33,357,215,33,48,61,0.08000000000000021,1,1,1,1,1,1,1
5,317345,-420.0,20,0.02965184079707627,0.0,0.08,175.214912,758.004,0.975059010288356,0.08,,,,,,,317345,1440.0,4,8,0.9,933.218912,q_learning,False,,simulation ended,527,277,164,113,0.40794223826714804,334.46984139193387,196.8738722902951,10.790077922669727,1021.0136416543834,126.39784038075321,251,420.0,30,352,248,3,19,82,0.08000000000000021,1,1,1,1,1,1,1
6,318345,-167.0,20,0.02965184079707627,0.0,0.08,175.214912,758.004,0.975059010288356,0.08,,,,,,,318345,1440.0,4,8,0.9,933.218912,q_learning,False,,simulation ended,552,282,154,128,0.45390070921985815,348.8260962424589,208.5370197069155,8.83969723567143,1053.7369070714562,130.76134924175673,271,167.0,31,360,219,14,10,117,0.08000000000000021,1,1,1,1,1,1,1
7,319345,-87.0,20,0.02965184079707627,0.0,0.08,175.214912,758.004,0.975059010288356,0.08,,,,,,,319345,1440.0,4,8,0.9,933.218912,q_learning,False,,simulation ended,552,278,148,130,0.4676258992805755,343.1709087235547,203.92432460100414,11.613480675584368,787.2219137876621,132.63484639295993,274,87.0,31,357,48,194,8,107,0.08000000000000021,1,1,1,1,1,1,1
8,320345,83.0,20,0.02965184079707627,0.0,0.08,175.214912,758.004,0.975059010288356,0.08,,,,,,,320345,1440.0,4,8,0.9,933.218912,q_learning,False,,simulation ended,567,283,142,141,0.49823321554770317,369.0715745787206,239.4419842913515,12.505778783697268,904.8609839688646,150.57266652830006,285,-83.0,31,358,24,192,11,131,0.08000000000000021,1,1,1,1,1,1,1
9,321345,-224.0,20,0.02965184079707627,0.0,0.08,175.214912,758.004,0.975059010288356,0.08,,,,,,,321345,1440.0,4,8,0.9,933.218912,q_learning,False,,simulation ended,572,276,154,122,0.4420289855072464,346.1145923442697,205.33538063473634,12.324706307787704,956.3545582091127,142.01650264372986,297,224.0,32,354,46,14,192,102,0.08000000000000021,1,1,1,1,1,1,1
