replication,eval_seed,objective_value,q_table_size,alpha,gamma,target_final_epsilon,risk_t1,risk_window,epsilon_decay,epsilon_min,label,error,episode,baseline_rule,action_random_seed,best_total_reward_so_far,random_seed,run_duration,due_date_lower_bound,due_date_upper_bound,rate_multiplier,risk_t2,agent_type,training,fixed_action,msg,n_orders_created,n_orders_completed,n_orders_in_date,n_orders_late,late_order_fraction,time_in_system_mean,time_in_system_std,time_in_system_min,time_in_system_max,wip_mean,wip_max,total_reward,n_eval_failures,n_decision_points,action_0_count,action_1_count,action_2_count,action_3_count,epsilon,preparation_capacity,sorting_capacity,analysis1_capacity,analysis2_capacity,evaluation_capacity,dispatching_capacity,worker_capacity
0,312345,-608.0,24,0.005,0.2,0.22,360.0,120.0,0.9984870179804407,0.22,,,,,,,312345,1440.0,4,8,0.9,480.0,q_learning,False,,simulation ended,487,271,171,100,0.36900369003690037,310.5047751418925,179.85521443926467,8.950989732365354,915.7892087748689,109.3254777929539,217,608.0,34,350,175,117,8,50,0.22000000000001246,1,1,1,1,1,1,1
1,313345,-307.0,24,0.005,0.2,0.22,360.0,120.0,0.9984870179804407,0.22,,,,,,,313345,1440.0,4,8,0.9,480.0,q_learning,False,,simulation ended,562,280,160,120,0.42857142857142855,334.88782644209914,193.78595538243317,11.817236253798981,992.0335216690823,135.416784777984,282,307.0,31,357,215,92,1,49,0.22000000000001246,1,1,1,1,1,1,1
2,314345,113.0,24,0.005,0.2,0.22,360.0,120.0,0.9984870179804407,0.22,,,,,,,314345,1440.0,4,8,0.9,480.0,q_learning,False,,simulation ended,561,276,137,139,0.5036231884057971,365.6181235750872,219.44661132945694,12.633594345573625,759.4324782228713,148.05837788147468,286,-113.0,31,359,229,83,10,37,0.22000000000001246,1,1,1,1,1,1,1
3,315345,-254.0,24,0.005,0.2,0.22,360.0,120.0,0.9984870179804407,0.22,,,,,,,315345,1440.0,4,8,0.9,480.0,q_learning,False,,simulation ended,526,288,160,128,0.4444444444444444,330.04106522612335,197.04233616345923,11.067006805049784,655.977419011903,124.84367175576061,239,254.0,22,359,209,117,4,29,0.22000000000001246,1,1,1,1,1,1,1
4,316345,229.0,24,0.005,0.2,0.22,360.0,120.0,0.9984870179804407,0.22,,,,,,,316345,1440.0,4,8,0.9,480.0,q_learning,False,,simulation ended,584,281,134,147,0.5231316725978647,374.6051900153415,229.82569762730827,18.396518633717015,927.9048856912477,152.08948657422883,304,-229.0,33,357,46,223,25,63,0.22000000000001246,1,1,1,1,1,1,1
5,317345,-200.0,24,0.005,0.2,0.22,360.0,120.0,0.9984870179804407,0.22,,,,,,,317345,1440.0,4,8,0.9,480.0,q_learning,False,,simulation ended,527,277,153,124,0.44765342960288806,335.40244518481524,199.6984164581792,10.790077922669727,1118.6676708029627,126.39784038075321,251,200.0,30,352,48,89,207,8,0.22000000000001246,1,1,1,1,1,1,1
6,318345,-7.0,24,0.005,0.2,0.22,360.0,120.0,0.9984870179804407,0.22,,,,,,,318345,1440.0,4,8,0.9,480.0,q_learning,False,,simulation ended,552,282,146,136,0.48226950354609927,347.3333100003585,207.46061722699866,8.83969723567143,1120.7410213355092,130.76134924175673,271,7.0,31,360,33,97,211,19,0.22000000000001246,1,1,1,1,1,1,1
7,319345,-347.0,24,0.005,0.2,0.22,360.0,120.0,0.9984870179804407,0.22,,,,,,,319345,1440.0,4,8,0.9,480.0,q_learning,False,,simulation ended,552,278,161,117,0.420863309352518,340.83899971142574,198.28628248441134,11.613480675584368,983.7717102060137,132.63484639295993,274,347.0,31,357,17,84,192,64,0.22000000000001246,1,1,1,1,1,1,1
8,320345,283.0,24,0.005,0.2,0.22,360.0,120.0,0.9984870179804407,0.22,,,,,,,320345,1440.0,4,8,0.9,480.0,q_learning,False,,simulation ended,567,283,132,151,0.5335689045936396,364.65192197744915,223.83192390474932,14.103620939431089,963.9561495141293,150.57266652830006,285,-283.0,31,358,20,95,181,62,0.22000000000001246,1,1,1,1,1,1,1
9,321345,136.0,24,0.005,0.2,0.22,360.0,120.0,0.9984870179804407,0.22,,,,,,,321345,1440.0,4,8,0.9,480.0,q_learning,False,,simulation ended,572,276,136,140,0.5072463768115942,352.0996464412976,215.985834880617,12.324706307787704,881.0134353766297,142.01650264372986,297,-136.0,32,354,12,247,34,61,0.22000000000001246,1,1,1,1,1,1,1
